ia_geo_id	ia_vote_id	fips	county	vap	statefp10	vtdst10	geoid10	vtdi10	name10	namelsad10	lsad10	mtfcc10	funcstat10	aland10	awater10	intptlat10	intptlon10	logrecno	pop100	ia_agg	fraction	precinct	pres_tot	pres_d_08	pres_r_08	uss_d_08	uss_r_08	ush_d_08	ush_r_08	cong_other	ssen_dem	ssen_rep	ssen_other	sh_dem	sh_rep	gov_d_06	gov_r_06	gov_other	ush_d_06	ush_r_06	sh_other	precinct06	x_merge	t_08	p_08	us_08	uh_08	g_06	uh_06	av	ndv	nrv	precinct08
1182	"798"	105	"Jones"	572	19	105003	19105105003	"P"	"RICHLAND TWP"	"RICHLAND TWP Voting District"	"V2"	"G5240"	"S"	93251110	0	42.252132	-91.07217	144152	810	"828"	"0.690821256"	"RICHLAND WASHINGTON"	323.30435	163.72464	159.57971	202.41063	117.43961	189.28502	120.202896		131.94685	187.21255		205.17392	111.22222	154.74396	107.07729	1.3816425	136.78261	111.91304		"Richland Washington"	"3"	323.30435	0.50641024	0.63282937	0.61160713	0.59102905	0.55	0.5783752	186.9912	136.3131	"Richland Washington"
1183	"789"	105	"Jones"	840	19	105002	19105105002	"P"	"LOVELL TWP PART W/O MONTICELLO"	"LOVELL TWP PART W/O MONTICELLO Voting District"	"V2"	"G5240"	"S"	77800006	114405	42.25734	-91.19175	144008	1142	"1114"	"0.754039497"	"CASTLE GROVE/LOVELL"	418.4919	221.6876	196.8043	257.12747	159.85637	232.24417	171.921		214.90126	198.3124		275.97845	141.00539	214.90126	164.38062	4.524237	179.4614	180.96948		"CASTLE GROVE/LOVELL"	"3"	418.4919	0.5297297	0.6166365	0.57462686	0.5666004	0.49790794	0.5571003	233.142	185.3499	"CASTLE GROVE/LOVELL"
1184	"789"	105	"Jones"	274	19	105001	19105105001	"P"	"CASTLE GROVE TWP"	"CASTLE GROVE TWP Voting District"	"V2"	"G5240"	"S"	93379308	0	42.25265	-91.30535	143930	382	"1114"	"0.245960503"	"CASTLE GROVE/LOVELL"	136.50807	72.312386	64.195694	83.87253	52.143627	75.75584	56.078995		70.09874	64.687614		90.021545	45.994614	70.09874	53.61939	1.475763	58.5386	59.03052		"CASTLE GROVE/LOVELL"	"3"	136.50807	0.5297297	0.6166365	0.57462686	0.5666004	0.49790794	0.5571003	76.04869	60.45938	"CASTLE GROVE/LOVELL"
1185	"791"	105	"Jones"	80	19	105024	19105105024	"P"	"MORLEY"	"MORLEY Voting District"	"V2"	"G5240"	"S"	242872	0	42.006027	-91.24587	146427	115	"592"	"0.135135135"	"GREENFIELD"	40.405407	22.567568	17.837837	25.54054	14.864865	24.18919	15.135135		22.297297	17.567568		23.918919	15.540541	19.324324	15.675675	0.5405405	15.675675	17.027027		"Greenfield"	"3"	40.405407	0.5585284	0.632107	0.6151203	0.55212355	0.47933885	0.5674436	22.92779	17.47762	"Greenfield"
1186	"791"	105	"Jones"	213	19	105025	19105105025	"P"	"MARTELLE"	"MARTELLE Voting District"	"V2"	"G5240"	"S"	868144	0	42.020443	-91.357765	146459	255	"592"	"0.359797297"	"GREENFIELD"	107.57939	60.086147	47.493244	68.001686	39.5777	64.40372	40.2973		59.366554	46.773647		63.68412	41.37669	51.45101	41.73649	1.4391892	41.73649	45.33446		"Greenfield"	"3"	107.57939	0.5585284	0.632107	0.6151203	0.55212355	0.47933885	0.5674436	61.04524	46.53415	"Greenfield"
1187	"791"	105	"Jones"	299	19	105023	19105105023	"P"	"GREENFIELD TWP W/O MARTELLE & MORLEY"	"GREENFIELD TWP W/O MARTELLE & MORLEY Voting District"	"V2"	"G5240"	"S"	92663566	0	41.990482	-91.306564	146315	398	"592"	"0.505067568"	"GREENFIELD"	151.0152	84.34628	66.66892	95.45777	55.557434	90.4071	56.567566		83.33615	65.65878		89.39696	58.08277	72.22466	58.587837	2.0202703	58.587837	63.63851		"Greenfield"	"3"	151.0152	0.5585284	0.632107	0.6151203	0.55212355	0.47933885	0.5674436	85.69261	65.32259	"Greenfield"
1188	"799"	105	"Jones"	535	19	105022	19105105022	"P"	"OLIN"	"OLIN Voting District"	"V2"	"G5240"	"S"	2669763	20312	41.997475	-91.14124	146244	698	"1094"	"0.489031079"	"ROME HALE"	266.0329	149.15448	116.878426	186.32085	80.201096	178.00731	81.17916		165.78154	98.29525		178.98538	81.66819	139.37386	83.135284	3.4232175	119.812614	92.42687		"Rome Hale"	"3"	266.0329	0.5606618	0.69908255	0.68679243	0.62637365	0.5645161	0.6274853	166.9317	99.10116	"Rome Hale"
1189	"799"	105	"Jones"	310	19	105021	19105105021	"P"	"ROME TWP W/O MORLEY & OLIN"	"ROME TWP W/O MORLEY & OLIN Voting District"	"V2"	"G5240"	"S"	89432692	1042211	41.98922	-91.20776	146130	403	"1094"	"0.283363803"	"ROME HALE"	154.1499	86.42596	67.723946	107.96161	46.471664	103.144424	47.03839		96.060326	56.956123		103.71115	47.321754	80.75868	48.17185	1.9835466	69.42413	53.55576		"Rome Hale"	"3"	154.1499	0.5606618	0.69908255	0.68679243	0.62637365	0.5645161	0.6274853	96.72681	57.4231	"Rome Hale"
1190	"799"	105	"Jones"	249	19	105020	19105105020	"P"	"HALE TWP"	"HALE TWP Voting District"	"V2"	"G5240"	"S"	93343755	588720	41.985268	-91.08096	146035	307	"1094"	"0.227605119"	"ROME HALE"	123.817184	69.41956	54.397625	86.71755	37.32724	82.84827	37.78245		77.158134	45.74863		83.303474	38.010056	64.86746	38.69287	1.5932359	55.763252	43.01737		"Rome Hale"	"3"	123.817184	0.5606618	0.69908255	0.68679243	0.62637365	0.5645161	0.6274853	77.69347	46.12372	"Rome Hale"
1191	"797"	105	"Jones"	577	19	105019	19105105019	"P"	"OXFORD TWP"	"OXFORD TWP Voting District"	"V2"	"G5240"	"S"	93388235	129620	41.989563	-90.957275	145885	745	"577"	"1"	"OXFORD"	306.0	147.0	159.0	181.0	118.0	183.0	110.0		180.0	118.0		177.0	118.0	130.0	98.0	4.0	123.0	92.0		"Oxford"	"3"	306.0	0.48039216	0.60535115	0.62457335	0.5701754	0.572093	0.570517	174.5782	131.4218	"Oxford"
1192	"801"	105	"Jones"	404	19	105018	19105105018	"P"	"WYOMING"	"WYOMING Voting District"	"V2"	"G5240"	"S"	1320095	0	42.059723	-91.00511	145795	515	"654"	"0.617737003"	"WYOMING"	190.88074	101.30887	89.57187	132.19572	59.302753	112.42813	69.18655		103.779816	83.39449		129.10704	58.06728	105.01529	54.978592	3.088685	87.71865	63.009174		"Wyoming"	"3"	190.88074	0.5307443	0.6903226	0.61904764	0.65637064	0.58196723	0.6156905	117.5235	73.35728	"Wyoming"
1193	"801"	105	"Jones"	250	19	105017	19105105017	"P"	"WYOMING TWP W/O ONSLOW & WYOMING"	"WYOMING TWP W/O ONSLOW & WYOMING Voting District"	"V2"	"G5240"	"S"	91547181	360	42.084503	-90.94783	145695	303	"654"	"0.382262997"	"WYOMING"	118.11926	62.69113	55.428135	81.80428	36.697247	69.57187	42.813457		64.220184	51.605503		79.89297	35.93272	64.98471	34.021408	1.911315	54.281345	38.990826		"Wyoming"	"3"	118.11926	0.5307443	0.6903226	0.61904764	0.65637064	0.58196723	0.6156905	72.72491	45.39436	"Wyoming"
1194	"796"	105	"Jones"	149	19	105016	19105105016	"P"	"ONSLOW"	"ONSLOW Voting District"	"V2"	"G5240"	"S"	581735	0	42.107307	-91.01526	145662	197	"318"	"0.468553459"	"ONSLOW CLAY"	68.87736	32.33019	36.54717	41.70126	29.050314	36.54717	31.393082		26.238995	44.044025		42.16981	27.644653	30.924528	32.33019	0.9371069	22.022013	37.95283		"Onslow Clay"	"3"	68.87736	0.46938777	0.589404	0.537931	0.4888889	0.3671875	0.4905598	33.78847	35.08889	"Onslow Clay"
1195	"790"	105	"Jones"	95	19	105015	19105105015	"P"	"CENTER JUNCTION"	"CENTER JUNCTION Voting District"	"V2"	"G5240"	"S"	1423959	0	42.115772	-91.09036	145630	111	"337"	"0.28189911"	"CENTER JUNCTION MADISON"	53.84273	24.807121	29.035608	32.418396	20.296736	26.498516	22.833828		26.216618	25.934717		31.290802	18.605341	22.833828	18.041544	0.0	15.222552	23.115726		"Center Junction Madison"	"3"	53.84273	0.460733	0.61497325	0.5371429	0.5586207	0.3970588	0.5137057	27.65932	26.18341	"Center Junction Madison"
1196	"790"	105	"Jones"	242	19	105014	19105105014	"P"	"MADISON TWP W/O CENTER JUNCTION & ONSLOW"	"MADISON TWP W/O CENTER JUNCTION & ONSLOW Voting District"	"V2"	"G5240"	"S"	92104565	0	42.076847	-91.0731	145544	312	"337"	"0.71810089"	"CENTER JUNCTION MADISON"	137.15727	63.19288	73.96439	82.581604	51.703262	67.50148	58.166172		66.78339	66.065285		79.7092	47.394657	58.166172	45.958458	0.0	38.777447	58.884274		"Center Junction Madison"	"3"	137.15727	0.460733	0.61497325	0.5371429	0.5586207	0.3970588	0.5137057	70.45847	66.6988	"Center Junction Madison"
1197	"785"	105	"Jones"	317	19	105013	19105105013	"P"	"JACKSON TWP"	"JACKSON TWP Voting District"	"V2"	"G5240"	"S"	93020206	832983	42.076225	-91.19038	145435	402	"6706"	"0.047271101"	"ANAMOSA 1, 2, 3, 4 Cass, Fairview, Jackson, Rural"	112.97793	59.797943	53.17999	71.52117	41.929466	65.186844	44.482105		58.663437	52.140022		65.990456	44.434834	59.939754	40.180435	1.7963018	51.47823	44.71846		"Anamosa 1 Cass"	"3"	112.97793	0.5292887	0.6304167	0.59439653	0.598678	0.53513515	0.577583	65.25414	47.7238	"Anamosa 1 Cass"
1198	"785"	105	"Jones"	4465	19	105012	19105105012	"P"	"ANAMOSA W/FAIRVIEW TWP PART"	"ANAMOSA W/FAIRVIEW TWP PART Voting District"	"V2"	"G5240"	"S"	9258560	29089	42.109108	-91.27039	145184	5554	"6706"	"0.665821652"	"ANAMOSA 1, 2, 3, 4 Cass, Fairview, Jackson, Rural"	1591.3137	842.2644	749.0494	1007.3882	590.5838	918.168	626.53815		826.28467	734.4013		929.487	625.8724	844.26184	565.9484	25.301222	725.0798	629.8673		"Anamosa 1 Cass"	"3"	1591.3137	0.5292887	0.6304167	0.59439653	0.598678	0.53513515	0.577583	919.1158	672.1979	"Anamosa 1 Cass"
1199	"785"	105	"Jones"	1425	19	105011	19105105011	"P"	"FAIRVIEW TWP PART W/O ANAMOSA"	"FAIRVIEW TWP PART W/O ANAMOSA Voting District"	"V2"	"G5240"	"S"	83805899	684226	42.0763	-91.316414	144998	1831	"6706"	"0.212496272"	"ANAMOSA 1, 2, 3, 4 Cass, Fairview, Jackson, Rural"	507.8661	268.80777	239.0583	321.50687	188.48419	293.03235	199.95898		263.7079	234.38339		296.6448	199.74649	269.44528	180.62183	8.074859	231.40845	201.02147		"Anamosa 1 Cass"	"3"	507.8661	0.5292887	0.6304167	0.59439653	0.598678	0.53513515	0.577583	293.3348	214.5313	"Anamosa 1 Cass"
1200	"785"	105	"Jones"	499	19	105010	19105105010	"P"	"CASS TWP W/O ANAMOSA"	"CASS TWP W/O ANAMOSA Voting District"	"V2"	"G5240"	"S"	92819130	0	42.16552	-91.30621	144893	658	"6706"	"0.074410975"	"ANAMOSA 1, 2, 3, 4 Cass, Fairview, Jackson, Rural"	177.84222	94.12988	83.71235	112.58381	66.00253	102.61273	70.02073		92.34402	82.0753		103.87772	69.94632	94.35312	63.24933	2.8276172	81.033554	70.392784		"Anamosa 1 Cass"	"3"	177.84222	0.5292887	0.6304167	0.59439653	0.598678	0.53513515	0.577583	102.7187	75.12357	"Anamosa 1 Cass"
1201	"792"	105	"Jones"	2954	19	105009	19105105009	"P"	"MONTICELLO W/LOVELL TWP & WAYNE TWP PARTS"	"MONTICELLO W/LOVELL TWP & WAYNE TWP PARTS Voting District"	"V2"	"G5240"	"S"	16588969	105371	42.230244	-91.183426	144680	3806	"2954"	"1"	"MONTICELLO 1, MONTICELLO 2, MONTICELLO 3, MONTICELLO 4"	1365.0	783.0	582.0	907.0	448.0	852.0	461.0		743.0	605.0		975.0	384.0	652.0	470.0	15.0	588.0	486.0		"MONTICELLO 1"	"3"	1365.0	0.5736264	0.6693727	0.6488957	0.5811052	0.547486	0.6040972	824.5927	540.4073	"MONTICELLO 1"
1202	"800"	105	"Jones"	525	19	105008	19105105008	"P"	"WAYNE TWP PART W/O MONTICELLO"	"WAYNE TWP PART W/O MONTICELLO Voting District"	"V2"	"G5240"	"S"	92269488	0	42.1644	-91.189445	144555	710	"838"	"0.626491647"	"WAYNE SCOTCH GROVE"	273.15036	121.53938	151.61098	149.7315	124.04535	137.20168	125.92482		122.16587	145.97255		183.56206	90.2148	115.27446	110.88902	5.0119333	96.47971	120.2864		"Wayne Scotch Grove"	"3"	273.15036	0.44495413	0.54691076	0.5214286	0.5096953	0.44508672	0.4936151	134.8311	138.3192	"Wayne Scotch Grove"
1203	"800"	105	"Jones"	313	19	105007	19105105007	"P"	"SCOTCH GROVE TWP"	"SCOTCH GROVE TWP Voting District"	"V2"	"G5240"	"S"	93757099	0	42.164806	-91.07267	144448	410	"838"	"0.373508353"	"WAYNE SCOTCH GROVE"	162.84964	72.46062	90.38902	89.26849	73.95465	81.79833	75.07518		72.83413	87.02744		109.43795	53.785202	68.72554	66.11098	2.988067	57.520287	71.7136		"Wayne Scotch Grove"	"3"	162.84964	0.44495413	0.54691076	0.5214286	0.5096953	0.44508672	0.4936151	80.38504	82.4646	"Wayne Scotch Grove"
1204	"803"	107	"Keokuk"	162	19	107021	19107107021	"P"	"BENTON TWP W/O HEDRICK"	"BENTON TWP W/O HEDRICK Voting District"	"V2"	"G5240"	"S"	100479699	38881	41.215523	-92.35948	148157	208	"979"	"0.165474974"	"BENTON STEADY RUN"	69.66496	27.965271	41.69969	40.044945	29.28907	36.073544	31.109295	1.6547498	29.123596	39.879467		21.346272	47.65679	23.993872	25.64862	0.33094996	24.324821	23.993872		"BENTON STEADY RUN"	"3"	69.66496	0.40142518	0.5775656	0.5369458	0.48333332	0.50342464	0.5005389	34.87003	34.79494	"BENTON STEADY RUN"
1205	"803"	107	"Keokuk"	240	19	107020	19107107020	"P"	"STEADY RUN TWP"	"STEADY RUN TWP Voting District"	"V2"	"G5240"	"S"	81534692	50542	41.20234	-92.2448	148089	314	"979"	"0.24514811"	"BENTON STEADY RUN"	103.20735	41.43003	61.777325	59.325844	43.391216	53.442287	46.087845	2.451481	43.14607	59.080696		31.624105	70.60265	35.546474	37.997955	0.4902962	36.036774	35.546474		"BENTON STEADY RUN"	"3"	103.20735	0.40142518	0.5775656	0.5369458	0.48333332	0.50342464	0.5005389	51.6593	51.54805	"BENTON STEADY RUN"
1206	"807"	107	"Keokuk"	391	19	107019	19107107019	"P"	"JACKSON TWP"	"JACKSON TWP Voting District"	"V2"	"G5240"	"S"	86035342	30277	41.202248	-92.11412	147965	510	"391"	"1"	"JACKSON"	183.0	85.0	98.0	97.0	80.0	94.0	73.0	5.0	47.0	129.0		43.0	131.0	72.0	78.0	2.0	62.0	85.0		"JACKSON"	"3"	183.0	0.46448088	0.5480226	0.56287426	0.48	0.4217687	0.4954293	90.66356	92.33644	"JACKSON"
1207	"810"	107	"Keokuk"	625	19	107018	19107107018	"P"	"RICHLAND TWP"	"RICHLAND TWP Voting District"	"V2"	"G5240"	"S"	96175819	567138	41.214195	-92.01173	147829	830	"625"	"1"	"RICHLAND"	324.0	126.0	198.0	181.0	145.0	140.0	168.0	6.0	75.0	259.0		75.0	239.0	97.0	145.0	3.0	77.0	159.0		"RICHLAND"	"3"	324.0	0.3888889	0.5552147	0.45454547	0.40082645	0.32627118	0.4251494	137.7484	186.2516	"RICHLAND"
1208	"804"	107	"Keokuk"	180	19	107017	19107107017	"P"	"CLEAR CREEK TWP"	"CLEAR CREEK TWP Voting District"	"V2"	"G5240"	"S"	94089576	426092	41.299282	-92.009346	147754	222	"1198"	"0.150250417"	"EAST LAFAYETTE & LAFAYETTE CLEAR CREEK"	86.69449	40.267113	46.42738	51.836395	34.106846	47.32888	35.30885	1.0517529	35.158596	48.981636		21.33556	62.203674	31.702839	35.158596	1.5025042	26.143572	39.06511		"EAST LAFAYETTE"	"3"	86.69449	0.4644714	0.60314685	0.57272726	0.4741573	0.40092167	0.5030849	43.61469	43.0798	"EAST LAFAYETTE"
1209	"805"	107	"Keokuk"	83	19	107016	19107107016	"P"	"EAST LANCASTER TWP"	"EAST LANCASTER TWP Voting District"	"V2"	"G5240"	"S"	49379403	108492	41.270363	-92.13789	147698	102	"255"	"0.325490196"	"EAST WEST LANCASTER"	46.21961	18.878431	27.341177	29.619608	17.576471	28.643137	18.227451	0.0	18.227451	27.341177		7.1607842	39.384315	18.878431	21.807842	1.3019608	20.180391	18.55294		"EAST WEST LANCASTER"	"3"	46.21961	0.4084507	0.6275862	0.6111111	0.464	0.52100843	0.5264313	24.33145	21.88816	"EAST WEST LANCASTER"
1210	"805"	107	"Keokuk"	172	19	107015	19107107015	"P"	"WEST LANCASTER TWP"	"WEST LANCASTER TWP Voting District"	"V2"	"G5240"	"S"	65399319	89975	41.27048	-92.22724	147642	214	"255"	"0.674509804"	"EAST WEST LANCASTER"	95.780396	39.121567	56.658825	61.380394	36.42353	59.35686	37.77255	0.0	37.77255	56.658825		14.839215	81.615685	39.121567	45.192158	2.6980393	41.819607	38.44706		"EAST WEST LANCASTER"	"3"	95.780396	0.4084507	0.6275862	0.6111111	0.464	0.52100843	0.5264313	50.42179	45.3586	"EAST WEST LANCASTER"
1211	"811"	107	"Keokuk"	1613	19	107014	19107107014	"P"	"SIGOURNEY W/SIGOURNEY TWP PART"	"SIGOURNEY W/SIGOURNEY TWP PART Voting District"	"V2"	"G5240"	"S"	9254894	0	41.338318	-92.20113	147484	2079	"1613"	"1"	"SIGOURNEY 1, 2, 3 & 4"	643.0	273.0	370.0	360.0	278.0	357.0	253.0	6.0	326.0	304.0		158.0	475.0	281.0	310.0	14.0	256.0	318.0		"SIGOURNEY 1"	"3"	643.0	0.42457232	0.56426334	0.5852459	0.47546533	0.44599304	0.499108	320.9264	322.0736	"SIGOURNEY 1"
1212	"815"	107	"Keokuk"	131	19	107013	19107107013	"P"	"SIGOURNEY TWP PART W/O SIGOURNEY"	"SIGOURNEY TWP PART W/O SIGOURNEY Voting District"	"V2"	"G5240"	"S"	41470578	16188	41.312534	-92.248985	147448	170	"593"	"0.220910624"	"SIGOURNEY PLANK VAN BUREN"	66.273186	29.160202	37.112984	39.98482	26.067453	36.00843	26.288364	0.6627319	32.915684	30.706577		15.905565	48.158516	29.822935	30.485666	0.44182125	27.392918	31.148397		"SIGOURNEY PLANK VAN BUREN"	"3"	66.273186	0.44	0.60535115	0.5780142	0.4945055	0.46792454	0.5171591	34.27378	31.9994	"SIGOURNEY PLANK VAN BUREN"
1213	"816"	107	"Keokuk"	386	19	107012	19107107012	"P"	"WARREN TWP"	"WARREN TWP Voting District"	"V2"	"G5240"	"S"	76186731	78936	41.30163	-92.36066	147357	498	"386"	"1"	"WARREN"	158.0	78.0	80.0	96.0	59.0	94.0	55.0	6.0	94.0	62.0		40.0	112.0	70.0	65.0	2.0	60.0	70.0		"WARREN"	"3"	158.0	0.49367088	0.61935484	0.6308725	0.5185185	0.46153846	0.544791	86.07699	71.92301	"WARREN"
1214	"817"	107	"Keokuk"	741	19	107011	19107107011	"P"	"WASHINGTON TWP"	"WASHINGTON TWP Voting District"	"V2"	"G5240"	"S"	92605396	159616	41.3804	-92.34633	147204	957	"741"	"1"	"WHAT CHEER WASHINGTON"	330.0	177.0	153.0	214.0	114.0	207.0	104.0	5.0	191.0	126.0		67.0	256.0	131.0	109.0	3.0	131.0	101.0		"WHAT CHEER WASHINGTON"	"3"	330.0	0.53636366	0.652439	0.6655949	0.54583335	0.5646552	0.5929772	195.6825	134.3175	"WHAT CHEER WASHINGTON"
1215	"815"	107	"Keokuk"	231	19	107010	19107107010	"P"	"VAN BUREN TWP"	"VAN BUREN TWP Voting District"	"V2"	"G5240"	"S"	88243584	97452	41.377136	-92.23796	147127	296	"593"	"0.389544688"	"SIGOURNEY PLANK VAN BUREN"	116.8634	51.4199	65.443504	70.50759	45.966274	63.495785	46.35582	1.168634	58.04216	54.146713		28.047218	84.92074	52.58853	53.757168	0.7790894	48.303543	54.9258		"SIGOURNEY PLANK VAN BUREN"	"3"	116.8634	0.44	0.60535115	0.5780142	0.4945055	0.46792454	0.5171591	60.43697	56.42643	"SIGOURNEY PLANK VAN BUREN"
1216	"815"	107	"Keokuk"	231	19	107009	19107107009	"P"	"PLANK TWP W/O SIGOURNEY"	"PLANK TWP W/O SIGOURNEY Voting District"	"V2"	"G5240"	"S"	147857936	126131	41.359226	-92.115425	147031	280	"593"	"0.389544688"	"SIGOURNEY PLANK VAN BUREN"	116.8634	51.4199	65.443504	70.50759	45.966274	63.495785	46.35582	1.168634	58.04216	54.146713		28.047218	84.92074	52.58853	53.757168	0.7790894	48.303543	54.9258		"SIGOURNEY PLANK VAN BUREN"	"3"	116.8634	0.44	0.60535115	0.5780142	0.4945055	0.46792454	0.5171591	60.43697	56.42643	"SIGOURNEY PLANK VAN BUREN"
1217	"804"	107	"Keokuk"	743	19	107008	19107107008	"P"	"KEOTA"	"KEOTA Voting District"	"V2"	"G5240"	"S"	1630689	0	41.365498	-91.95544	146963	1009	"1198"	"0.620200334"	"EAST LAFAYETTE & LAFAYETTE CLEAR CREEK"	357.8556	166.21368	191.6419	213.96912	140.78548	195.3631	145.74709	4.3414025	145.12688	202.1853		88.06845	256.76294	130.86227	145.12688	6.2020035	107.914856	161.25209		"EAST LAFAYETTE"	"3"	357.8556	0.4644714	0.60314685	0.57272726	0.4741573	0.40092167	0.5030849	180.0317	177.8239	"EAST LAFAYETTE"
1218	"804"	107	"Keokuk"	275	19	107007	19107107007	"P"	"LAFAYETTE TWP W/O KEOTA"	"LAFAYETTE TWP W/O KEOTA Voting District"	"V2"	"G5240"	"S"	93670048	0	41.381237	-92.00641	146866	358	"1198"	"0.229549249"	"EAST LAFAYETTE & LAFAYETTE CLEAR CREEK"	132.44992	61.5192	70.93072	79.19449	52.10768	72.308014	53.944073	1.6068448	53.714523	74.83305		32.595993	95.03339	48.43489	53.714523	2.2954924	39.94157	59.682804		"EAST LAFAYETTE"	"3"	132.44992	0.4644714	0.60314685	0.57272726	0.4741573	0.40092167	0.5030849	66.63355	65.81637	"EAST LAFAYETTE"
1219	"806"	107	"Keokuk"	258	19	107006	19107107006	"P"	"LIBERTY TWP"	"LIBERTY TWP Voting District"	"V2"	"G5240"	"S"	94796575	10571	41.46768	-92.00066	146792	344	"694"	"0.371757925"	"ENGLISH RIVER LIBERTY"	120.82133	57.25072	63.570606	73.23631	47.585014	63.942364	47.95677	3.3458214	62.083572	51.302593		36.06052	81.414986	45.726223	46.8415	1.4870317	40.521614	50.930836		"ENGLISH RIVER LIBERTY"	"3"	120.82133	0.47384617	0.60615385	0.5714286	0.4939759	0.44308943	0.5176988	62.54905	58.27227	"ENGLISH RIVER LIBERTY"
1220	"806"	107	"Keokuk"	73	19	107005	19107107005	"P"	"WEBSTER"	"WEBSTER Voting District"	"V2"	"G5240"	"S"	837004	0	41.437878	-92.17152	146768	88	"694"	"0.10518732"	"ENGLISH RIVER LIBERTY"	34.18588	16.198847	17.987032	20.721903	13.463977	18.092218	13.569164	0.94668585	17.566282	14.51585		10.20317	23.036022	12.938041	13.253602	0.42074928	11.465418	14.410663		"ENGLISH RIVER LIBERTY"	"3"	34.18588	0.47384617	0.60615385	0.5714286	0.4939759	0.44308943	0.5176988	17.69799	16.48789	"ENGLISH RIVER LIBERTY"
1221	"806"	107	"Keokuk"	9	19	107004	19107107004	"P"	"NORTH ENGLISH IN KEOKUK COUNTY"	"NORTH ENGLISH IN KEOKUK COUNTY Voting District"	"V2"	"G5240"	"S"	14396	0	41.50999	-92.0777	146757	9	"694"	"0.0129683"	"ENGLISH RIVER LIBERTY"	4.2146974	1.9971181	2.2175794	2.554755	1.6599424	2.2305477	1.6729107	0.11671469	2.1657062	1.7896254		1.257925	2.8400576	1.5951009	1.6340058	0.0518732	1.4135447	1.7766571		"ENGLISH RIVER LIBERTY"	"3"	4.2146974	0.47384617	0.60615385	0.5714286	0.4939759	0.44308943	0.5176988	2.181944	2.032754	"ENGLISH RIVER LIBERTY"
1222	"806"	107	"Keokuk"	354	19	107003	19107107003	"P"	"ENGLISH RIVER TWP W/O NORTH ENGLISH & WEBSTER"	"ENGLISH RIVER TWP W/O NORTH ENGLISH & WEBSTER Voting District"	"V2"	"G5240"	"S"	92301673	75322	41.459404	-92.12788	146680	487	"694"	"0.510086455"	"ENGLISH RIVER LIBERTY"	165.77809	78.553314	87.224785	100.48703	65.29107	87.73487	65.801155	4.590778	85.18444	70.39193		49.478386	111.70893	62.740635	64.2709	2.040346	55.599422	69.88184		"ENGLISH RIVER LIBERTY"	"3"	165.77809	0.47384617	0.60615385	0.5714286	0.4939759	0.44308943	0.5176988	85.82311	79.95498	"ENGLISH RIVER LIBERTY"
1223	"802"	107	"Keokuk"	326	19	107002	19107107002	"P"	"ADAMS TWP"	"ADAMS TWP Voting District"	"V2"	"G5240"	"S"	92390849	34204	41.461796	-92.249664	146602	421	"326"	"1"	"ADAMS"	181.0	87.0	94.0	115.0	70.0	105.0	64.0	5.0	104.0	73.0		47.0	132.0	75.0	77.0	1.0	72.0	76.0		"ADAMS"	"3"	181.0	0.48066297	0.6216216	0.6213018	0.49342105	0.4864865	0.5406988	97.86648	83.13352	"ADAMS"
1224	"809"	107	"Keokuk"	268	19	107001	19107107001	"P"	"PRAIRIE TWP"	"PRAIRIE TWP Voting District"	"V2"	"G5240"	"S"	91740337	19514	41.46002	-92.34367	146523	351	"268"	"1"	"PRAIRIE"	153.0	69.0	84.0	93.0	56.0	83.0	61.0	1.0	93.0	53.0		30.0	118.0	55.0	51.0	2.0	40.0	68.0		"PRAIRIE"	"3"	153.0	0.4509804	0.62416106	0.5763889	0.5188679	0.37037036	0.5081537	77.74752	75.25248	"PRAIRIE"
1225	"803"	107	"Keokuk"	577	19	107022	19107107022	"P"	"HEDRICK"	"HEDRICK Voting District"	"V2"	"G5240"	"S"	3972700	0	41.17116	-92.30795	148228	764	"979"	"0.589376915"	"BENTON STEADY RUN"	248.12769	99.6047	148.52298	142.62921	104.31972	128.48416	110.80286	5.8937693	103.73034	142.03984		76.029625	169.74055	85.459656	91.353424	1.1787539	86.638405	85.459656		"BENTON STEADY RUN"	"3"	248.12769	0.40142518	0.5775656	0.5369458	0.48333332	0.50342464	0.5005389	124.1976	123.9301	"BENTON STEADY RUN"
1226	"834"	109	"Kossuth"	104	19	109034	19109109034	"P"	"LU VERNE TWP W/O LU VERNE"	"LU VERNE TWP W/O LU VERNE Voting District"	"V2"	"G5240"	"S"	89915692	0	42.952225	-94.029	151472	122	"410"	"0.253658537"	"LUVERNE SHERMAN"	53.014633	23.843903	29.170732	34.497562	20.039024	12.17561	42.10732		31.960976	18.263414		26.887804	28.156097	23.336586	23.336586	1.2682927	14.965854	31.2		"Luverne Sherman"	"3"	53.014633	0.44976076	0.63255817	0.22429906	0.5	0.32417583	0.4261588	22.59265	30.42198	"Luverne Sherman"
1227	"834"	109	"Kossuth"	137	19	109033	19109109033	"P"	"SHERMAN TWP"	"SHERMAN TWP Voting District"	"V2"	"G5240"	"S"	92466723	0	42.951515	-94.1486	151395	175	"410"	"0.334146341"	"LUVERNE SHERMAN"	69.836586	31.409756	38.42683	45.4439	26.39756	16.039024	55.468292		42.10244	24.058537		35.419514	37.090244	30.741463	30.741463	1.6707317	19.714634	41.1		"Luverne Sherman"	"3"	69.836586	0.44976076	0.63255817	0.22429906	0.5	0.32417583	0.4261588	29.76147	40.07512	"Luverne Sherman"
