state	year	precinct	precinct_code	cd	ld_name	ld_code	sd	mcd	mcd_code	fips	county	g2008_BALL_tv	g2008_USP_rv	g2008_USP_dv	g2008_USP_tv	g2008_USS_rv	g2008_USS_dv	g2008_USS_tv	g2008_USH_rv	g2008_USH_dv	g2008_USH_tv	g2008_STH_rv	g2008_STH_dv	g2008_STH_tv
"MN"	2008	"CHANDLER"	30	1	"22A"	43	22	"Chandler"	30	10900	51	131	103	25	128	103	18	130	96	24	124	108	20	128
"MN"	2008	"CURRIE"	35	1	"22A"	43	22	"Currie"	35	14320	51	120	58	60	119	39	59	116	30	75	112	57	61	118
"MN"	2008	"DES MOINES RIVER"	40	1	"22A"	43	22	"Des Moines River Twp"	40	15778	51	94	37	53	91	49	36	91	20	63	90	57	33	90
"MN"	2008	"DOVRAY TWP"	45	1	"22A"	43	22	"Dovray Twp"	45	16318	51	86	42	39	86	35	28	84	15	64	83	50	34	84
"MN"	2008	"DOVRAY CITY"	46	1	"22A"	43	22	"Dovray"	46	16300	51	32	12	19	31	10	15	32	8	20	32	15	17	32
"MN"	2008	"ELLSBOROUGH TWP"	50	1	"22A"	43	22	"Ellsborough Twp"	50	18782	51	83	39	40	82	29	49	83	29	49	82	40	43	83
"MN"	2008	"FENTON TWP"	55	1	"22A"	43	22	"Fenton Twp"	55	20888	51	102	64	36	102	66	26	102	48	46	98	67	35	102
"MN"	2008	"FULDA"	60	1	"22A"	43	22	"Fulda"	60	22958	51	649	261	358	638	261	293	636	187	412	639	276	368	644
"MN"	2008	"HADLEY"	65	1	"22A"	43	22	"Hadley"	65	26450	51	49	13	33	48	11	30	47	10	36	48	20	28	48
"MN"	2008	"HOLLY TWP"	70	1	"22A"	43	22	"Holly Twp"	70	29690	51	74	37	32	73	40	23	74	22	44	71	44	28	72
"MN"	2008	"IONA"	75	1	"22A"	43	22	"Iona"	74	31094	51	71	27	40	67	30	36	70	15	50	68	30	37	67
"MN"	2008	"IONA TWP"	80	1	"22A"	43	22	"Iona Twp"	75	31112	51	76	29	41	73	28	35	75	24	46	73	29	47	76
"MN"	2008	"LAKE SARAH TWP"	85	1	"22A"	43	22	"Lake Sarah Twp"	85	34892	51	265	121	128	265	127	105	264	86	154	259	146	111	257
"MN"	2008	"LAKE WILSON"	90	1	"22A"	43	22	"Lake Wilson"	90	35198	51	150	62	80	146	66	58	144	48	85	142	86	60	146
"MN"	2008	"LEEDS TWP"	95	1	"22A"	43	22	"Leeds Twp"	95	36260	51	112	72	37	112	75	25	112	51	51	110	75	36	111
"MN"	2008	"LIME LAKE TWP"	100	1	"22A"	43	22	"Lime Lake Twp"	100	37088	51	104	47	54	103	53	43	104	34	64	102	67	37	104
"MN"	2008	"LOWVILLE TWP"	105	1	"22A"	43	22	"Lowville Twp"	105	38402	51	89	42	40	87	45	31	88	28	50	87	57	32	89
"MN"	2008	"MASON TWP"	110	1	"22A"	43	22	"Mason Twp"	110	40958	51	209	107	94	209	107	73	205	86	105	201	135	70	205
"MN"	2008	"MOULTON TWP"	115	1	"22A"	43	22	"Moulton Twp"	115	44458	51	115	85	28	114	88	22	115	72	40	114	91	24	115
"MN"	2008	"MURRAY TWP"	120	1	"22A"	43	22	"Murray Twp"	120	44854	51	108	61	43	108	63	34	107	37	64	106	75	32	107
"MN"	2008	"SHETEK TWP"	125	1	"22A"	43	22	"Shetek Twp"	125	59764	51	206	104	94	203	96	67	204	55	126	196	107	90	197
"MN"	2008	"SKANDIA TWP"	130	1	"22A"	43	22	"Skandia Twp"	130	60628	51	71	28	37	71	29	30	71	20	46	71	41	30	71
"MN"	2008	"SLAYTON CITY"	135	1	"22A"	43	22	"Slayton"	134	60808	51	1141	494	610	1135	501	471	1120	306	741	1111	631	495	1126
"MN"	2008	"SLAYTON TWP"	140	1	"22A"	43	22	"Slayton Twp"	135	60826	51	200	106	86	197	110	69	198	72	114	194	130	67	197
"MN"	2008	"BELGRADE TOWNSHIP"	5	1	"23A"	45	23	"Belgrade Twp"	5	4744	52	656	358	283	654	313	210	647	209	405	643	284	344	628
"MN"	2008	"BERNADOTTE TOWNSHIP"	10	1	"23A"	45	23	"Bernadotte Twp"	10	5410	52	161	90	66	161	82	45	161	57	96	161	65	95	160
"MN"	2008	"BRIGHTON TOWNSHIP"	15	1	"23A"	45	23	"Brighton Twp"	15	7732	52	86	52	28	85	40	22	86	24	59	86	27	54	81
"MN"	2008	"CITY OF COURTLAND"	20	1	"23A"	45	23	"Courtland"	19	13582	52	358	178	172	357	150	116	352	98	227	347	131	208	340
"MN"	2008	"COURTLAND TOWNSHIP"	25	1	"23A"	45	23	"Courtland Twp"	20	13600	52	354	237	107	353	198	88	353	148	183	349	179	165	345
"MN"	2008	"GRANBY TOWNSHIP"	30	1	"23A"	45	23	"Granby Twp"	30	24902	52	138	91	45	138	74	38	138	56	75	137	61	74	135
"MN"	2008	"CITY OF LAFAYETTE"	35	1	"23A"	45	23	"Lafayette"	34	33920	52	248	120	115	248	100	78	246	74	151	241	99	134	234
"MN"	2008	"LAFAYETTE TOWNSHIP"	40	1	"23A"	45	23	"Lafayette Twp"	35	33938	52	391	221	159	391	165	110	388	115	248	384	148	229	377
"MN"	2008	"LAKE PRAIRIE TOWNSHIP"	45	1	"23A"	45	23	"Lake Prairie Twp"	45	34856	52	424	230	183	422	207	135	422	159	233	417	183	224	407
"MN"	2008	"MANKATO W-2 P-30"	50	1	"23A"	45	23	"Mankato"	47	39878	52	0	0	0	0	0	0	0	0	0	0	0	0	0
"MN"	2008	"NEW SWEDEN TOWNSHIP"	55	1	"23A"	45	23	"New Sweden Twp"	50	45988	52	178	108	67	178	103	40	178	77	89	176	91	86	177
"MN"	2008	"CITY OF NICOLLET"	60	1	"23A"	45	23	"Nicollet"	54	46150	52	526	306	205	523	233	161	522	183	312	520	223	287	512
"MN"	2008	"NICOLLET TOWNSHIP"	65	1	"23A"	45	23	"Nicollet Twp"	55	46168	52	316	195	113	316	162	90	313	110	174	311	138	163	303
"MN"	2008	"N MANKATO P 1-A"	70	1	"23B"	46	23	"North Mankato"	65	47068	52	369	127	236	369	102	187	364	66	282	365	102	257	361
"MN"	2008	"N MANKATO P 1-B"	75	1	"23A"	45	23	"North Mankato"	65	47068	52	640	200	416	638	161	329	632	122	491	632	158	452	613
"MN"	2008	"N MANKATO P 2-A"	80	1	"23A"	45	23	"North Mankato"	65	47068	52	674	237	422	670	215	326	664	127	512	660	180	466	647
"MN"	2008	"N MANKATO P 2-B"	85	1	"23A"	45	23	"North Mankato"	65	47068	52	837	326	492	837	278	403	831	194	599	825	262	555	817
"MN"	2008	"N MANKATO P 3-A"	90	1	"23A"	45	23	"North Mankato"	65	47068	52	919	389	511	916	349	389	908	244	627	902	335	546	884
"MN"	2008	"N MANKATO P 3-B"	95	1	"23A"	45	23	"North Mankato"	65	47068	52	350	144	195	349	114	161	345	78	246	348	143	201	344
"MN"	2008	"N MANKATO P 4-A"	100	1	"23A"	45	23	"North Mankato"	65	47068	52	870	375	477	868	348	355	861	249	591	859	324	517	843
"MN"	2008	"N MANKATO P 4-B"	105	1	"23A"	45	23	"North Mankato"	65	47068	52	692	327	341	691	312	236	685	223	426	678	292	379	671
"MN"	2008	"N MANKATO P 5-A"	106	1	"23A"	45	23	"North Mankato"	65	47068	52	238	133	99	238	126	74	237	86	137	232	106	120	226
"MN"	2008	"N MANKATO P 5-B"	107	1	"23A"	45	23	"North Mankato"	65	47068	52	826	410	406	826	418	258	822	272	529	817	358	443	803
"MN"	2008	"N MANKATO P 6-A"	108	1	"23A"	45	23	"North Mankato"	65	47068	52	806	378	413	804	344	291	799	236	536	798	316	468	784
"MN"	2008	"N MANKATO P 6-B"	109	1	"23A"	45	23	"North Mankato"	65	47068	52	486	258	224	486	234	157	479	167	299	473	203	262	465
"MN"	2008	"OSHAWA TOWNSHIP"	110	1	"23A"	45	23	"Oshawa Twp"	70	48922	52	315	144	162	314	118	119	313	85	210	312	104	208	312
"MN"	2008	"RIDGELY TOWNSHIP"	115	1	"23A"	45	23	"Ridgely Twp"	75	54430	52	59	28	29	59	22	14	59	17	39	58	18	40	58
"MN"	2008	"ST PETER W-1 P-1"	120	1	"23A"	45	23	"St. Peter"	80	58036	52	1666	645	977	1662	586	754	1649	428	1135	1630	470	1153	1629
"MN"	2008	"ST PETER W-1 P-2"	125	1	"23A"	45	23	"St. Peter"	80	58036	52	1236	511	703	1234	470	521	1218	358	811	1209	362	841	1203
"MN"	2008	"ST PETER W-2 P-1"	130	1	"23A"	45	23	"St. Peter"	80	58036	52	1694	462	1189	1689	603	867	1661	352	1176	1585	359	1244	1608
"MN"	2008	"ST PETER W-2 P-2"	135	1	"23A"	45	23	"St. Peter"	80	58036	52	1320	439	858	1316	410	668	1297	296	926	1270	315	955	1271
"MN"	2008	"TRAVERSE TOWNSHIP"	140	1	"23A"	45	23	"Traverse Twp"	85	65416	52	198	105	89	198	79	77	198	59	128	195	62	131	193
"MN"	2008	"WEST NEWTON TOWNSHIP"	145	1	"23A"	45	23	"West Newton Twp"	90	69556	52	255	144	105	255	121	65	253	86	154	250	103	143	246
"MN"	2008	"ADRIAN"	5	1	"22A"	43	22	"Adrian"	5	262	53	610	254	331	605	233	270	596	166	378	587	242	342	585
"MN"	2008	"BIGELOW"	10	1	"22B"	44	22	"Bigelow"	9	5644	53	97	47	49	97	38	47	94	31	54	90	45	47	92
"MN"	2008	"BIGELOW TWP."	15	1	"22B"	44	22	"Bigelow Twp"	10	5662	53	221	141	76	221	140	59	219	110	99	219	154	65	219
"MN"	2008	"BLOOM TWP."	20	1	"22A"	43	22	"Bloom Twp"	20	6508	53	99	40	57	99	41	44	98	16	76	96	36	61	97
"MN"	2008	"BREWSTER"	25	1	"22A"	43	22	"Brewster"	25	7660	53	213	95	112	212	86	91	211	62	133	211	88	124	212
"MN"	2008	"DEWALD TWP."	30	1	"22A"	43	22	"Dewald Twp"	30	15850	53	137	73	60	136	72	49	136	52	63	136	71	64	135
"MN"	2008	"DUNDEE"	35	1	"22A"	43	22	"Dundee"	35	17144	53	51	11	36	49	12	33	50	5	37	49	15	36	51
"MN"	2008	"ELK TWP."	40	1	"22A"	43	22	"Elk Twp"	40	18602	53	135	74	57	134	73	47	135	47	77	130	61	72	133
"MN"	2008	"ELLSWORTH"	45	1	"22A"	43	22	"Ellsworth"	45	18836	53	262	157	100	258	140	89	247	105	104	237	119	124	243
"MN"	2008	"GRAHAM LAKES TWP."	50	1	"22A"	43	22	"Graham Lakes Twp"	50	24848	53	126	53	65	124	60	55	125	40	81	124	57	68	125
"MN"	2008	"GRAND PRAIRIE TWP."	55	1	"22A"	43	22	"Grand Prairie Twp"	55	25100	53	100	65	31	98	57	30	94	43	41	91	58	39	98
"MN"	2008	"HERSEY TWP."	60	1	"22A"	43	22	"Hersey Twp"	60	28736	53	124	59	59	121	58	52	121	36	78	121	49	75	124
"MN"	2008	"INDIAN LAKE TWP."	65	1	"22B"	44	22	"Indian Lake Twp"	65	30878	53	133	91	38	132	91	33	132	64	60	130	98	32	130
"MN"	2008	"KINBRAE"	70	1	"22A"	43	22	"Kinbrae"	70	33236	53	6	4	2	6	4	1	5	4	2	6	4	2	6
"MN"	2008	"LARKIN TWP."	75	1	"22A"	43	22	"Larkin Twp"	75	35666	53	89	56	30	87	50	32	87	35	42	85	47	40	87
"MN"	2008	"LEOTA TWP."	80	1	"22A"	43	22	"Leota Twp"	80	36566	53	264	224	31	261	215	31	264	188	58	260	224	39	263
"MN"	2008	"LISMORE"	85	1	"22A"	43	22	"Lismore"	84	37412	53	110	40	68	110	31	57	108	24	78	107	35	72	107
"MN"	2008	"LISMORE TWP."	90	1	"22A"	43	22	"Lismore Twp"	85	37430	53	79	35	40	76	29	35	75	24	42	75	32	44	76
"MN"	2008	"LITTLE ROCK TWP."	95	1	"22A"	43	22	"Little Rock Twp"	95	37682	53	92	56	34	92	48	30	89	30	43	86	53	36	89
"MN"	2008	"LORAIN TWP."	100	1	"22B"	44	22	"Lorain Twp"	100	38204	53	167	90	75	166	91	64	167	65	91	164	96	68	164
"MN"	2008	"OLNEY TWP."	105	1	"22A"	43	22	"Olney Twp"	105	48274	53	87	45	38	87	45	29	84	33	47	86	38	46	84
"MN"	2008	"RANSOM TWP."	110	1	"22A"	43	22	"Ransom Twp"	110	53152	53	117	58	47	115	55	41	116	37	69	114	61	55	116
"MN"	2008	"ROUND LAKE"	115	1	"22B"	44	22	"Round Lake"	115	56086	53	199	89	103	198	89	82	199	49	131	197	98	98	196
"MN"	2008	"RUSHMORE"	120	1	"22A"	43	22	"Rushmore"	120	56338	53	154	82	65	152	70	64	150	46	90	151	66	85	153
"MN"	2008	"SEWARD TWP."	125	1	"22A"	43	22	"Seward Twp"	125	59260	53	109	61	45	108	65	31	109	39	61	109	59	50	109
"MN"	2008	"SUMMIT LAKE TWP."	130	1	"22A"	43	22	"Summit Lake Twp"	130	63400	53	156	64	85	154	59	74	153	33	108	148	49	100	149
"MN"	2008	"WESTSIDE TWP."	135	1	"22A"	43	22	"Westside Twp"	135	69718	53	87	54	30	87	46	27	86	38	42	83	49	36	85
"MN"	2008	"WILMONT"	140	1	"22A"	43	22	"Wilmont"	139	70582	53	161	66	89	161	64	82	161	34	102	159	55	104	159
"MN"	2008	"WILMONT TWP."	145	1	"22A"	43	22	"Wilmont Twp"	140	70600	53	95	51	39	94	38	37	89	31	53	89	40	50	90
"MN"	2008	"WORTHINGTON W-1 P-1"	150	1	"22B"	44	22	"Worthington"	150	71734	53	613	337	266	611	346	197	606	268	312	602	416	185	601
"MN"	2008	"WORTHINGTON W-1 P-2"	155	1	"22B"	44	22	"Worthington"	150	71734	53	347	153	181	344	145	156	342	98	221	337	148	190	338
"MN"	2008	"WORTHINGTON W-1 P-3"	160	1	"22B"	44	22	"Worthington"	150	71734	53	285	98	180	281	90	159	277	69	190	271	111	162	273
"MN"	2008	"WORTHINGTON W-1 P-4"	165	1	"22B"	44	22	"Worthington"	150	71734	53	395	131	247	390	127	211	391	86	265	384	150	237	387
"MN"	2008	"WORTHINGTON W-1 P-5"	166	1	"22B"	44	22	"Worthington"	150	71734	53	322	127	188	321	133	159	319	90	209	314	159	158	317
"MN"	2008	"WORTHINGTON W-2 P-1"	170	1	"22B"	44	22	"Worthington"	150	71734	53	626	369	250	623	342	206	611	271	304	600	400	210	611
"MN"	2008	"WORTHINGTON W-2 P-2"	175	1	"22B"	44	22	"Worthington"	150	71734	53	571	272	287	568	268	231	563	214	318	559	321	232	553
"MN"	2008	"WORTHINGTON W-2 P-3"	180	1	"22B"	44	22	"Worthington"	150	71734	53	344	148	181	339	129	164	335	104	204	330	167	169	336
"MN"	2008	"WORTHINGTON W-2 P-4"	185	1	"22B"	44	22	"Worthington"	150	71734	53	398	152	231	395	147	187	388	101	261	385	185	205	390
"MN"	2008	"WORTHINGTON W-2 P-5"	186	1	"22B"	44	22	"Worthington"	150	71734	53	516	244	256	512	251	198	507	189	288	501	291	212	503
"MN"	2008	"WORTHINGTON TWP."	190	1	"22B"	44	22	"Worthington Twp"	155	71752	53	189	102	85	189	114	50	185	72	97	184	119	64	186
"MN"	2008	"ADA W-1"	5	7	"02A"	3	2	"Ada"	5	172	54	416	161	239	412	195	169	408	52	352	405	103	304	409
"MN"	2008	"ADA W-2"	10	7	"02A"	3	2	"Ada"	5	172	54	426	153	264	423	181	186	415	47	362	410	82	338	421
"MN"	2008	"ANTHONY TWP."	15	7	"02A"	3	2	"Anthony Twp"	10	1774	54	31	13	16	31	18	11	31	3	28	31	9	22	31
"MN"	2008	"BEAR PARK TWP."	20	7	"02A"	3	2	"Bear Park Twp"	15	4222	54	103	34	67	101	38	48	99	12	88	101	22	80	102
"MN"	2008	"BORUP"	25	7	"02A"	3	2	"Borup"	20	7030	54	39	17	20	39	17	19	39	3	36	39	6	32	38
"MN"	2008	"FLOM TWP."	30	7	"02A"	3	2	"Flom Twp"	25	21320	54	118	31	83	118	35	69	116	21	97	118	23	95	118
"MN"	2008	"FOSSUM TWP."	35	7	"02A"	3	2	"Fossum Twp"	30	22022	54	96	33	60	95	33	51	95	12	83	95	23	71	94
"MN"	2008	"GARY"	40	7	"02A"	3	2	"Gary"	35	23246	54	110	16	89	108	19	70	109	7	101	108	11	99	110
"MN"	2008	"GOOD HOPE TWP."	45	7	"02A"	3	2	"Good Hope Twp"	40	24380	54	25	12	11	24	12	12	25	4	21	25	8	16	24
"MN"	2008	"GREEN MEADOW TWP."	50	7	"02A"	3	2	"Green Meadow Twp"	45	25766	54	65	14	47	65	14	40	64	9	55	64	12	52	64
"MN"	2008	"HALSTAD"	55	7	"02A"	3	2	"Halstad"	49	26630	54	260	91	161	257	95	109	248	38	211	249	56	191	248
"MN"	2008	"HALSTAD TWP."	60	7	"02A"	3	2	"Halstad Twp"	50	26648	54	68	39	27	68	43	19	67	18	48	66	27	41	68
"MN"	2008	"HEGNE TWP."	65	7	"02A"	3	2	"Hegne Twp"	60	28178	54	32	19	13	32	23	7	32	6	26	32	10	21	31
"MN"	2008	"HENDRUM"	70	7	"02A"	3	2	"Hendrum"	64	28484	54	160	68	91	160	67	72	159	26	129	155	29	125	154
"MN"	2008	"HENDRUM TWP."	75	7	"02A"	3	2	"Hendrum Twp"	65	28502	54	65	20	39	65	23	25	64	9	54	63	18	47	65
"MN"	2008	"HOME LAKE TWP."	80	7	"02A"	3	2	"Home Lake Twp"	75	29996	54	74	29	41	74	25	39	73	8	64	72	10	62	72
"MN"	2008	"LAKE IDA TWP."	85	7	"02A"	3	2	"Lake Ida Twp"	80	34532	54	87	39	40	84	31	40	85	10	75	85	20	65	85
"MN"	2008	"LEE TWP."	90	7	"02A"	3	2	"Lee Twp"	85	36188	54	80	18	59	80	23	48	80	10	69	79	13	62	75
"MN"	2008	"LOCKHART TWP."	95	7	"02A"	3	2	"Lockhart Twp"	90	37790	54	33	17	16	33	18	12	32	1	32	33	6	27	33
"MN"	2008	"MCDONALDSVILLE TWP."	100	7	"02A"	3	2	"Mcdonaldsville Twp"	95	38978	54	95	45	43	94	52	21	95	16	77	93	25	69	94
"MN"	2008	"MARY TWP."	105	7	"02A"	3	2	"Mary Twp"	100	40868	54	43	10	27	42	14	19	41	0	42	42	4	37	41
"MN"	2008	"PERLEY"	110	7	"02A"	3	2	"Perley"	105	50506	54	44	9	32	41	11	25	43	3	40	43	5	37	43
"MN"	2008	"PLEASANT VIEW TWP."	115	7	"02A"	3	2	"Pleasant View Twp"	110	51658	54	62	19	42	62	18	25	61	3	59	62	12	49	61
"MN"	2008	"ROCKWELL TWP."	120	7	"02A"	3	2	"Rockwell Twp"	115	55114	54	39	17	19	39	18	14	39	4	35	39	9	30	39
"MN"	2008	"SHELLY"	125	7	"02A"	3	2	"Shelly"	119	59566	54	95	37	56	94	38	40	92	19	74	93	28	66	94
"MN"	2008	"SHELLY TWP."	130	7	"02A"	3	2	"Shelly Twp"	120	59584	54	57	11	43	57	21	25	57	4	53	57	11	45	56
"MN"	2008	"SPRING CREEK TWP."	135	7	"02A"	3	2	"Spring Creek Twp"	130	61780	54	34	17	17	34	18	14	33	6	27	33	9	25	34
"MN"	2008	"STRAND TWP."	140	7	"02A"	3	2	"Strand Twp"	135	63094	54	58	12	43	56	12	36	58	5	52	57	4	54	58
"MN"	2008	"SUNDAL TWP."	145	7	"02A"	3	2	"Sundal Twp"	140	63508	54	65	17	44	64	25	25	64	9	54	63	15	49	64
"MN"	2008	"TWIN VALLEY"	150	7	"02A"	3	2	"Twin Valley"	145	65938	54	353	112	223	346	117	166	345	48	294	342	50	297	347
"MN"	2008	"WAUKON TWP."	155	7	"02A"	3	2	"Waukon Twp"	150	68728	54	72	11	58	69	19	42	70	3	67	70	4	68	72
"MN"	2008	"WILD RICE TWP."	160	7	"02A"	3	2	"Wild Rice Twp"	155	70276	54	138	59	71	134	56	58	136	23	113	136	27	110	137
"MN"	2008	"WINCHESTER TWP."	165	7	"02A"	3	2	"Winchester Twp"	160	70762	54	35	4	28	33	5	20	35	1	34	35	1	34	35
"MN"	2008	"BYRON"	5	1	"29A"	57	29	"Byron"	5	9154	55	2524	1192	1255	2516	1085	890	2491	770	1577	2463	1371	1037	2411
"MN"	2008	"CASCADE TWP. P-1"	10	1	"29A"	57	29	"Cascade Twp"	10	10180	55	1449	773	653	1448	799	434	1434	602	780	1419	865	519	1384
"MN"	2008	"CHATFIELD"	15	1	"30B"	60	30	"Chatfield"	15	11008	55	669	305	344	664	279	260	661	201	433	656	213	443	656
"MN"	2008	"DOVER"	20	1	"30B"	60	30	"Dover"	19	16264	55	380	193	163	368	157	148	365	124	225	360	131	230	364
"MN"	2008	"DOVER TWP."	25	1	"30B"	60	30	"Dover Twp"	20	16282	55	223	129	84	223	108	66	221	86	126	219	99	120	219
"MN"	2008	"ELMIRA TWP."	30	1	"30B"	60	30	"Elmira Twp"	30	18962	55	238	125	106	236	115	91	237	84	141	234	88	148	236
"MN"	2008	"EYOTA"	35	1	"30B"	60	30	"Eyota"	34	20114	55	1008	547	418	1007	434	354	998	310	621	987	355	640	996
"MN"	2008	"EYOTA TWP."	40	1	"30B"	60	30	"Eyota Twp"	35	20132	55	271	190	75	270	153	75	266	108	149	265	127	139	267
"MN"	2008	"FARMINGTON TWP."	45	1	"29A"	57	29	"Farmington Twp"	45	20636	55	289	150	129	288	132	99	288	112	161	287	167	109	276
"MN"	2008	"HAVERHILL TWP"	50	1	"30B"	60	30	"Haverhill Twp"	50	27692	55	994	535	440	988	533	301	984	415	529	970	468	502	970
"MN"	2008	"HIGH FOREST TWP."	55	1	"30B"	60	30	"High Forest Twp"	55	28880	55	602	375	213	599	317	188	594	246	315	588	386	208	595
"MN"	2008	"KALMAR TWP."	60	1	"29A"	57	29	"Kalmar Twp"	60	32282	55	706	425	264	704	379	186	694	286	385	690	464	223	688
"MN"	2008	"MARION TWP. P-1"	65	1	"30B"	60	30	"Marion Twp"	65	40616	55	2743	1528	1158	2739	1381	882	2710	1021	1561	2686	1253	1436	2691
"MN"	2008	"MARION TWP. P-2"	66	1	"30A"	59	30	"Marion Twp"	65	40616	55	2	1	0	2	1	0	2	1	0	2	2	0	2
"MN"	2008	"NEW HAVEN TWP."	70	1	"29A"	57	29	"New Haven Twp"	70	45610	55	789	430	339	789	383	244	781	310	427	769	437	304	742
"MN"	2008	"ORION TWP."	75	1	"30B"	60	30	"Orion Twp"	75	48526	55	340	173	156	337	169	113	339	130	193	336	134	202	337
"MN"	2008	"ORONOCO"	80	1	"29A"	57	29	"Oronoco"	79	48598	55	706	388	303	706	361	217	692	287	366	675	405	252	658
"MN"	2008	"ORONOCO TWP."	85	1	"29A"	57	29	"Oronoco Twp"	80	48616	55	1290	772	497	1297	741	358	1293	567	662	1272	785	436	1223
"MN"	2008	"PINE ISLAND"	88	1	"29A"	57	29	"Pine Island"	82	51136	55	386	199	179	386	173	132	381	138	222	374	193	165	358
"MN"	2008	"PLEASANT GROVE TWP."	90	1	"30B"	60	30	"Pleasant Grove Twp"	85	51550	55	458	274	176	455	234	136	450	162	266	447	240	212	453
"MN"	2008	"QUINCY TWP."	95	1	"30B"	60	30	"Quincy Twp"	90	52792	55	187	115	66	185	98	55	183	71	102	182	67	115	184
"MN"	2008	"ROCHESTER W1 P1"	100	1	"30A"	59	30	"Rochester"	95	54880	55	1192	526	644	1191	512	491	1172	382	741	1160	457	678	1135
"MN"	2008	"ROCHESTER W1 P2"	105	1	"30A"	59	30	"Rochester"	95	54880	55	1110	415	667	1106	390	531	1079	276	736	1059	350	687	1038
"MN"	2008	"ROCHESTER W1 P3"	110	1	"30B"	60	30	"Rochester"	95	54880	55	1423	706	688	1421	696	517	1406	528	822	1389	594	794	1391
"MN"	2008	"ROCHESTER W3 P4"	115	1	"29B"	58	29	"Rochester"	95	54880	55	1186	504	649	1184	482	522	1160	368	747	1139	379	720	1108
"MN"	2008	"ROCHESTER W1 P5"	116	1	"30B"	60	30	"Rochester"	95	54880	55	918	432	471	915	405	359	903	284	589	896	355	544	900
"MN"	2008	"ROCHESTER W3 P5"	117	1	"29A"	57	29	"Rochester"	95	54880	55	1893	818	1024	1888	856	707	1855	623	1153	1820	876	855	1732
"MN"	2008	"ROCHESTER W3 P6"	118	1	"29A"	57	29	"Rochester"	95	54880	55	3494	1655	1782	3489	1719	1164	3428	1290	1972	3365	1780	1426	3211
"MN"	2008	"ROCHESTER W2 P1"	120	1	"30A"	59	30	"Rochester"	95	54880	55	860	286	542	859	280	450	843	215	570	825	297	509	807
"MN"	2008	"ROCHESTER W2 P2"	125	1	"30A"	59	30	"Rochester"	95	54880	55	1531	537	970	1525	598	742	1506	471	988	1492	514	940	1454
"MN"	2008	"ROCHESTER W2 P3"	130	1	"30A"	59	30	"Rochester"	95	54880	55	1451	640	780	1444	626	574	1414	461	862	1374	511	812	1328
"MN"	2008	"ROCHESTER W1 P4"	135	1	"30A"	59	30	"Rochester"	95	54880	55	1336	603	702	1334	579	520	1321	400	870	1314	502	796	1300
"MN"	2008	"ROCHESTER W1 P6"	136	1	"30B"	60	30	"Rochester"	95	54880	55	892	457	428	891	488	284	879	354	487	863	382	486	869
"MN"	2008	"ROCHESTER W1 P7"	137	1	"30B"	60	30	"Rochester"	95	54880	55	1767	885	856	1772	868	632	1746	663	1013	1727	731	996	1727
"MN"	2008	"ROCHESTER W1 P8"	138	1	"30B"	60	30	"Rochester"	95	54880	55	1137	604	517	1135	609	354	1110	448	606	1091	509	586	1096
"MN"	2008	"ROCHESTER W1 P9"	139	1	"30B"	60	30	"Rochester"	95	54880	55	18	13	5	18	9	3	18	6	10	17	8	10	18
"MN"	2008	"ROCHESTER W3 P1"	140	1	"30A"	59	30	"Rochester"	95	54880	55	1304	555	704	1302	523	557	1284	387	829	1266	479	761	1244
"MN"	2008	"ROCHESTER W3 P2"	145	1	"29B"	58	29	"Rochester"	95	54880	55	1301	523	743	1297	523	542	1254	367	811	1224	409	753	1164
"MN"	2008	"ROCHESTER W3 P3"	150	1	"29B"	58	29	"Rochester"	95	54880	55	2249	1099	1117	2255	1134	787	2211	845	1294	2192	865	1243	2112
"MN"	2008	"ROCHESTER W2 P4"	155	1	"30A"	59	30	"Rochester"	95	54880	55	2514	1196	1278	2507	1364	857	2488	1042	1368	2466	1140	1278	2420
"MN"	2008	"ROCHESTER W2 P5"	156	1	"29B"	58	29	"Rochester"	95	54880	55	1479	689	748	1476	655	559	1446	469	900	1419	543	835	1380
"MN"	2008	"ROCHESTER W2 P6"	157	1	"29B"	58	29	"Rochester"	95	54880	55	1963	933	999	1961	943	713	1948	702	1148	1910	737	1126	1865
"MN"	2008	"ROCHESTER W2 P7"	158	1	"30B"	60	30	"Rochester"	95	54880	55	132	96	34	132	97	20	130	82	44	128	89	40	129
"MN"	2008	"ROCHESTER W4 P1"	160	1	"30A"	59	30	"Rochester"	95	54880	55	707	255	434	701	281	319	670	214	407	641	209	398	609
"MN"	2008	"ROCHESTER W4 P2"	165	1	"30A"	59	30	"Rochester"	95	54880	55	1005	334	642	1001	326	527	979	251	673	960	289	640	930
"MN"	2008	"ROCHESTER W4 P3"	170	1	"30A"	59	30	"Rochester"	95	54880	55	1058	419	601	1054	384	472	1034	267	702	1018	344	660	1006
"MN"	2008	"ROCHESTER W4 P4"	171	1	"30A"	59	30	"Rochester"	95	54880	55	1020	405	581	1012	364	486	997	259	671	974	347	624	973
"MN"	2008	"ROCHESTER W4 P5"	172	1	"30A"	59	30	"Rochester"	95	54880	55	1017	407	582	1015	389	458	1003	269	677	980	339	625	966
"MN"	2008	"ROCHESTER W4 P6"	173	1	"30A"	59	30	"Rochester"	95	54880	55	461	147	292	460	145	250	446	105	311	439	126	311	438
