state	year	county	precinct	cd	cd2	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv	g2008_USH_dv2	g2008_USH_rv2	g2008_USH_tv2
"AL"	2008	"MARENGO"	"OCTAGON VOTING BOOTH"	7		93	85	178	83	88	171	121	0	121			
"AL"	2008	"MARENGO"	"PROVISIONAL"	7		1	5	6	1	5	6	1	0	1			
"AL"	2008	"MARENGO"	"PUTMAN VOTING BOOTH"	7		105	43	148	101	42	143	120	0	121			
"AL"	2008	"MARENGO"	"RANGELINE VOTING BOOTH"	7		29	144	173	32	138	170	105	0	108			
"AL"	2008	"MARENGO"	"SPRINGHILL VOLUNTEER FIRE"	7		49	94	143	46	94	140	99	0	101			
"AL"	2008	"MARENGO"	"SURGINER COMM_ CENTER"	7		154	232	388	140	230	370	225	0	228			
"AL"	2008	"MARENGO"	"SWEET WATER TOWN OFFICE"	7		224	254	478	216	250	466	331	0	332			
"AL"	2008	"MARENGO"	"THOMASTON LUNCH ROOM"	7		283	244	529	251	250	501	337	0	339			
"AL"	2008	"MARENGO"	"V F W / HWY 43"	7		345	380	727	316	385	702	511	0	514			
"AL"	2008	"MARION"	"Absentee"	4		131	398	534	134	383	517	147	377	525			
"AL"	2008	"MARION"	"Baccus"	4		23	164	188	38	151	190	36	154	190			
"AL"	2008	"MARION"	"Barnsville"	4		66	201	271	76	180	256	70	181	251			
"AL"	2008	"MARION"	"Bear Creek"	4		201	720	933	196	708	904	159	767	926			
"AL"	2008	"MARION"	"Bexar"	4		94	220	320	111	196	307	111	198	309			
"AL"	2008	"MARION"	"Brilliant"	4		142	424	576	147	417	565	153	418	571			
"AL"	2008	"MARION"	"Clark"	4		56	207	269	74	195	270	73	197	271			
"AL"	2008	"MARION"	"E.T. Sims Jr. Bldg. #1"	4		283	1276	1583	315	1217	1537	305	1243	1551			
"AL"	2008	"MARION"	"E.T. Sims Jr. Bldg. #2"	4		289	1272	1594	335	1222	1562	338	1225	1566			
"AL"	2008	"MARION"	"Guin"	4		311	1007	1346	303	1005	1310	312	998	1313			
"AL"	2008	"MARION"	"Hackleburg"	4		180	542	740	189	534	723	195	528	725			
"AL"	2008	"MARION"	"Howell"	4		45	157	208	48	152	200	46	157	203			
"AL"	2008	"MARION"	"Kemp"	4		5	48	53	7	46	53	5	48	53			
"AL"	2008	"MARION"	"Kimbrough #1"	4		32	137	173	38	125	164	27	142	169			
"AL"	2008	"MARION"	"Kimbrough #2"	4		123	294	420	115	295	410	99	319	418			
"AL"	2008	"MARION"	"Pearces Mill"	4		13	137	152	22	125	147	24	125	150			
"AL"	2008	"MARION"	"Pikeville"	4		15	72	87	15	68	83	14	69	84			
"AL"	2008	"MARION"	"Provisional"	4		1	0	1	1	0	1	0	1	1			
"AL"	2008	"MARION"	"Rye"	4		55	129	189	52	128	180	44	138	183			
"AL"	2008	"MARION"	"Shiloh"	4		70	236	309	82	221	303	78	225	303			
"AL"	2008	"MARION"	"Shottsville"	4		53	276	336	80	233	313	82	234	316			
"AL"	2008	"MARION"	"Wiginton"	4		32	92	124	36	88	124	39	86	125			
"AL"	2008	"MARION"	"Winfield"	4		380	1527	1949	403	1511	1918	443	1478	1923			
"AL"	2008	"MARSHALL"	"ABSENTEE VOTERS"	4		259	897	1169	231	911	1144	242	892	1135			
"AL"	2008	"MARSHALL"	"ALBERTVILLE-FIRST BAPTIST 1"	4		355	1238	1611	284	1293	1580	326	1249	1577			
"AL"	2008	"MARSHALL"	"ALBERTVILLE-FIRST BAPTIST 2"	4		189	658	860	132	704	839	156	685	841			
"AL"	2008	"MARSHALL"	"ALBERTVILLE-MRSHL CO GAS SHOP"	4		59	152	214	48	160	208	53	154	207			
"AL"	2008	"MARSHALL"	"ALBERTVILLE-REC CENTER 1"	4		357	1166	1535	262	1229	1496	303	1177	1484			
"AL"	2008	"MARSHALL"	"ALBERTVILLE-REC CENTER 2"	4		366	1541	1925	299	1599	1899	348	1543	1891			
"AL"	2008	"MARSHALL"	"ALBERTVILLE-REC CENTER 3"	4		111	439	554	76	465	542	87	452	540			
"AL"	2008	"MARSHALL"	"ARAB-COMMUNITY CENTER 1"	4		291	1434	1743	224	1490	1717	260	1435	1701			
"AL"	2008	"MARSHALL"	"ARAB-COMMUNITY CENTER 2"	4		141	736	890	104	759	864	141	720	862			
"AL"	2008	"MARSHALL"	"ARAB-NEW RECREATION CENTER 1"	4		171	788	969	125	829	956	165	779	947			
"AL"	2008	"MARSHALL"	"ARAB-NEW RECREATION CENTER 2"	4		183	795	1000	144	839	985	171	801	974			
"AL"	2008	"MARSHALL"	"BIG SPRING M & S CONSTRUCTION"	4		28	128	158	21	134	155	29	124	153			
"AL"	2008	"MARSHALL"	"BOAZ-RECREATION CENTER 1"	4		226	934	1176	204	944	1151	212	940	1153			
"AL"	2008	"MARSHALL"	"BOAZ-RECREATION CENTER 2"	4		355	1306	1685	309	1365	1676	342	1322	1666			
"AL"	2008	"MARSHALL"	"BUCKSNORT-COMMUNITY CENTER"	4		81	311	397	70	318	389	91	294	385			
"AL"	2008	"MARSHALL"	"COUNTY-SHOP DIST #4"	4		125	434	563	96	457	557	124	432	558			
"AL"	2008	"MARSHALL"	"CRANFORD-RUTH VOL FIRE DEPT_"	4		75	459	538	76	444	520	90	434	524			
"AL"	2008	"MARSHALL"	"GEORGIA MOUNTAIN COMM_ CENTER"	4		86	393	488	78	403	481	97	374	476			
"AL"	2008	"MARSHALL"	"GRANT-CITY HALL"	4		77	282	368	54	304	358	66	292	358			
"AL"	2008	"MARSHALL"	"GRASSY-SCHOOL GYM"	4		211	847	1070	194	852	1048	229	804	1034			
"AL"	2008	"MARSHALL"	"GUNTERSVILLE REC CTR 1"	4		248	707	968	198	750	950	220	725	947			
"AL"	2008	"MARSHALL"	"GUNTERSVILLE REC CTR 2"	4		655	1736	2416	537	1833	2372	549	1806	2363			
"AL"	2008	"MARSHALL"	"HENRYVILLE METHODIST CHURCH"	4		159	396	564	119	437	558	138	417	559			
"AL"	2008	"MARSHALL"	"HONEYCOMB - BAPTIST CHURCH"	4		81	211	293	56	236	292	67	220	287			
"AL"	2008	"MARSHALL"	"HOOPER-ALDER SRINGS COMM_ CTR_"	4		137	593	741	115	618	734	143	584	727			
"AL"	2008	"MARSHALL"	"MT HEBRON FIRE DEPT"	4		81	301	390	73	314	387	76	310	387			
"AL"	2008	"MARSHALL"	"MT_ HIGH LATTIWOOD COMM CNTR"	4		73	295	370	63	294	357	71	282	354			
"AL"	2008	"MARSHALL"	"MT_ PISGAH BAPT_ CHURCH"	4		25	116	144	31	112	143	35	106	141			
"AL"	2008	"MARSHALL"	"N_ MARSHALL UTILITY BLDG_"	4		145	541	693	115	538	654	135	502	637			
"AL"	2008	"MARSHALL"	"OLEANDER-MIDWAY COMM_ CENTER"	4		224	1043	1285	184	1091	1277	223	1040	1265			
"AL"	2008	"MARSHALL"	"PAINT ROCK HEBRON COMM_ CTR"	4		73	255	337	64	262	327	77	244	321			
"AL"	2008	"MARSHALL"	"PINE GROVE COM_ CTR"	4		113	478	598	95	498	593	112	480	592			
"AL"	2008	"MARSHALL"	"PROVISIONAL"	4		4	21	25	3	23	26	4	22	26			
"AL"	2008	"MARSHALL"	"RED HILL-METHODIST CHURCH"	4		16	111	129	17	109	126	25	99	124			
"AL"	2008	"MARSHALL"	"REEDBRAKE-DOUGLAS CITY HALL"	4		105	448	555	95	444	540	96	443	540			
"AL"	2008	"MARSHALL"	"REEDBRAKE-LIBERTY HILL CHURCH"	4		109	464	575	100	465	567	105	457	564			
"AL"	2008	"MARSHALL"	"REEDBRAKE-NIXON CHAPEL F_D_"	4		56	184	240	44	196	240	42	194	237			
"AL"	2008	"MARSHALL"	"ROCK SPRINGS-CHURCH"	4		34	168	205	27	173	200	30	167	197			
"AL"	2008	"MARSHALL"	"SIMS COMMUNITY CENTER"	4		95	319	420	81	325	406	90	320	410			
"AL"	2008	"MARSHALL"	"THOMPSON CHILDRESS STORE"	4		96	143	239	90	132	223	91	130	221			
"AL"	2008	"MARSHALL"	"THOMPSON-ASBURY FIRE STATION"	4		89	215	305	72	226	298	79	222	301			
"AL"	2008	"MARSHALL"	"THOMPSON-MARTLING SENIOR CTR_"	4		36	69	107	31	76	107	33	73	106			
"AL"	2008	"MARSHALL"	"UNION GROVE-SENIOR CENTER"	4		141	573	724	117	598	716	148	560	710			
"AL"	2008	"MARSHALL"	"WAKEFIELD-FIRE DEPARTMENT"	4		68	221	298	56	239	296	55	240	295			
"AL"	2008	"MARSHALL"	"WARRENTON - COMMUNITY CENTER"	4		160	527	691	123	559	683	135	546	683			
"AL"	2008	"MARSHALL"	"WATERFRONT VOL_ FIRE"	4		134	333	478	116	352	468	135	324	460			
"AL"	2008	"MARSHALL"	"WRIGHTS-SWEARENGIN COMM_ CTR_"	4		135	321	463	101	353	454	116	328	444			
"AL"	2008	"MOBILE"	"1ST BAPT CH IRVINGTON #1"	1		240	577	821	220	592	813	0	640	644			
"AL"	2008	"MOBILE"	"1ST BAPT CH IRVINGTON #2"	1		194	479	680	175	499	674	0	539	545			
"AL"	2008	"MOBILE"	"1ST INDEPENDENT METH  #1"	1		266	851	1128	238	879	1117	0	935	944			
"AL"	2008	"MOBILE"	"1ST INDEPENDENT METH  #2"	1		397	1040	1445	345	1086	1432	0	1151	1167			
"AL"	2008	"MOBILE"	"ABSENTEE EVEN"			0	0	0	0	0	0						
"AL"	2008	"MOBILE"	"ABSENTEE ODD"	1		3870	4072	7988	3645	4228	7878	0	4957	5092			
"AL"	2008	"MOBILE"	"AUGUSTA EVANS SCHOOL #1"	1		187	289	483	157	317	474	0	352	359			
"AL"	2008	"MOBILE"	"AUGUSTA EVANS SCHOOL #2"	1		288	429	725	244	476	720	0	534	544			
"AL"	2008	"MOBILE"	"AZALEA CITY CH CHRIST #1"	1		226	386	615	204	401	605	0	448	454			
"AL"	2008	"MOBILE"	"AZALEA CITY CH CHRIST #2"	1		248	410	661	240	418	658	0	454	461			
"AL"	2008	"MOBILE"	"BAY OF HOLY SPIRIT CH #1"	1		617	597	1224	572	638	1211	0	814	844			
"AL"	2008	"MOBILE"	"BAY OF HOLY SPIRIT CH #2"	1		550	562	1126	513	598	1111	0	748	771			
"AL"	2008	"MOBILE"	"BISHOP ST COMM COLLEGE #1"	1		489	2	492	482	6	488	0	52	56			
"AL"	2008	"MOBILE"	"BISHOP ST COMM COLLEGE #2"	1		561	4	565	558	3	561	0	62	70			
"AL"	2008	"MOBILE"	"BLACK MEN INC #1"	1		671	9	680	647	18	665	0	100	110			
"AL"	2008	"MOBILE"	"BLACK MEN INC #2"	1		1017	5	1022	989	16	1005	0	136	158			
"AL"	2008	"MOBILE"	"BOYS CLUB OF MOBILE #1"	1		548	18	567	530	26	556	0	102	115			
"AL"	2008	"MOBILE"	"BOYS CLUB OF MOBILE #2"	1		717	22	739	699	30	729	0	134	158			
"AL"	2008	"MOBILE"	"CALLAHAN BOYS GIRLS CL #1"	1		277	831	1118	249	858	1108	0	935	947			
"AL"	2008	"MOBILE"	"CALLAHAN BOYS GIRLS CL #2"	1		163	585	749	149	596	745	0	637	642			
"AL"	2008	"MOBILE"	"CARVER CAMPUS BSCC #1"	1		543	7	551	529	15	544	0	77	85			
"AL"	2008	"MOBILE"	"CARVER CAMPUS BSCC #2"	1		761	10	773	750	18	768	0	98	112			
"AL"	2008	"MOBILE"	"CHARLES HAYNES LODGE #1"	1		160	289	451	142	302	444	0	325	329			
"AL"	2008	"MOBILE"	"CHARLES HAYNES LODGE #2"	1		36	111	149	43	100	144	0	108	111			
"AL"	2008	"MOBILE"	"CHICKASAW AUDITORIUM #1"	1		520	985	1521	497	1009	1507	0	1129	1147			
"AL"	2008	"MOBILE"	"CHICKASAW AUDITORIUM #2"	1		352	703	1060	321	736	1057	0	807	821			
"AL"	2008	"MOBILE"	"CHUNCHULA BAPTIST CH #1"	1		126	311	438	119	315	434	0	342	348			
"AL"	2008	"MOBILE"	"CHUNCHULA BAPTIST CH #2"	1		29	106	138	27	107	134	0	118	120			
"AL"	2008	"MOBILE"	"CODEN COMMUNITY HOUSE #1"	1		62	182	246	58	187	245	0	206	210			
"AL"	2008	"MOBILE"	"CODEN COMMUNITY HOUSE #2"	1		62	180	245	55	189	244	0	192	194			
"AL"	2008	"MOBILE"	"COLLEGE PARK BAPT CH #1"	1		247	264	515	247	259	507	0	309	315			
"AL"	2008	"MOBILE"	"COLLEGE PARK BAPT CH #2"	1		420	503	931	411	514	925	0	579	592			
"AL"	2008	"MOBILE"	"COMMUNITY OF CHRIST CH #1"	1		358	267	630	337	286	623	0	375	390			
"AL"	2008	"MOBILE"	"COMMUNITY OF CHRIST CH #2"	1		825	482	1322	793	513	1306	0	725	768			
"AL"	2008	"MOBILE"	"CORINTHIAN MISS BAP CH #1"	1		1465	179	1646	1420	213	1633	0	443	475			
"AL"	2008	"MOBILE"	"CORINTHIAN MISS BAP CH #2"	1		1040	211	1255	1022	223	1245	0	384	411			
"AL"	2008	"MOBILE"	"COVENANT CH OF MOBILE #1"	1		438	1304	1753	383	1342	1728	0	1437	1462			
"AL"	2008	"MOBILE"	"COVENANT CH OF MOBILE #2"	1		466	1290	1766	402	1349	1753	0	1464	1485			
"AL"	2008	"MOBILE"	"CRANFORD BURNS SCHOOL #1"	1		818	1416	2250	760	1471	2232	0	1679	1714			
"AL"	2008	"MOBILE"	"CRANFORD BURNS SCHOOL #2"	1		471	732	1211	420	775	1199	0	883	902			
"AL"	2008	"MOBILE"	"CREEKWOOD CH CHRIST #1"	1		550	1699	2259	485	1753	2240	0	1882	1909			
"AL"	2008	"MOBILE"	"CREEKWOOD CH CHRIST #2"	1		469	1479	1961	410	1525	1936	0	1612	1639			
"AL"	2008	"MOBILE"	"CYPRESS SHORES BAPTIST #1"	1		82	453	541	67	471	538	0	471	478			
"AL"	2008	"MOBILE"	"CYPRESS SHORES BAPTIST #2"	1		80	454	540	64	470	534	0	481	485			
"AL"	2008	"MOBILE"	"D I BAPT RESORT MIN BL#1"	1		80	320	404	73	326	399	0	343	347			
"AL"	2008	"MOBILE"	"D I BAPT RESORT MIN BL#2"	1		80	285	369	65	299	364	0	289	291			
"AL"	2008	"MOBILE"	"DODGE SCHOOL #1"	1		577	1293	1887	515	1346	1863	0	1475	1499			
"AL"	2008	"MOBILE"	"DODGE SCHOOL #2"	1		511	1044	1564	464	1084	1548	0	1191	1210			
"AL"	2008	"MOBILE"	"E R DICKSON ELEMENTARY #1"	1		379	1380	1766	307	1438	1745	0	1523	1539			
"AL"	2008	"MOBILE"	"E R DICKSON ELEMENTARY #2"	1		321	1206	1545	285	1244	1529	0	1324	1338			
"AL"	2008	"MOBILE"	"EICHOLD MERTZ ELEM SCH #1"	1		341	146	487	332	149	481	0	237	247			
"AL"	2008	"MOBILE"	"EICHOLD MERTZ ELEM SCH #2"	1		489	104	594	476	115	591	0	199	213			
"AL"	2008	"MOBILE"	"ELKS LODGE 108 #1"	1		618	150	769	599	159	758	0	266	291			
"AL"	2008	"MOBILE"	"ELKS LODGE 108 #2"	1		708	158	870	692	164	856	0	282	298			
"AL"	2008	"MOBILE"	"FBC WILMER OFF CAMPUS #1"	1		159	540	703	147	549	696	0	583	586			
"AL"	2008	"MOBILE"	"FBC WILMER OFF CAMPUS #2"	1		135	485	624	116	502	618	0	511	515			
"AL"	2008	"MOBILE"	"FELLOWSHIP BAPTIST #1"	1		74	332	406	75	325	401	0	352	353			
"AL"	2008	"MOBILE"	"FELLOWSHIP BAPTIST #2"	1		31	115	146	23	121	144	0	126	126			
"AL"	2008	"MOBILE"	"FIGURES RECREATION CTR #1"	1		1233	5	1239	1214	11	1225	0	166	201			
"AL"	2008	"MOBILE"	"FIGURES RECREATION CTR #2"	1		1182	7	1190	1161	20	1181	0	179	204			
"AL"	2008	"MOBILE"	"FIRST BAPT CH OF AXIS #1"	1		211	464	684	191	479	670	0	529	538			
"AL"	2008	"MOBILE"	"FIRST BAPT CH OF AXIS #2"	1		242	589	834	221	597	818	0	637	646			
"AL"	2008	"MOBILE"	"FRIENDSHIP BAPTIST CH #1"	1		269	939	1226	252	966	1218	0	1011	1021			
"AL"	2008	"MOBILE"	"FRIENDSHIP BAPTIST CH #2"	1		110	441	553	96	450	546	0	458	463			
"AL"	2008	"MOBILE"	"FRIENDSHIP MISS BAPT  #1"	1		207	22	229	199	25	224	0	40	42			
"AL"	2008	"MOBILE"	"FRIENDSHIP MISS BAPT  #2"	1		159	16	176	153	19	172	0	34	37			
"AL"	2008	"MOBILE"	"GEORGETOWN BAPTIST CH #1"	1		110	720	835	102	719	823	0	720	723			
"AL"	2008	"MOBILE"	"GEORGETOWN BAPTIST CH #2"	1		47	362	411	46	363	409	0	378	379			
"AL"	2008	"MOBILE"	"GRAND BAY MIDDLE SCH #1"	1		181	778	963	176	782	958	0	814	824			
"AL"	2008	"MOBILE"	"GRAND BAY MIDDLE SCH #2"	1		108	401	516	105	408	513	0	432	437			
"AL"	2008	"MOBILE"	"HAVENWOOD BAPTIST CH #1"	1		75	537	613	63	540	603	0	555	557			
"AL"	2008	"MOBILE"	"HAVENWOOD BAPTIST CH #2"	1		64	437	505	59	442	502	0	449	454			
"AL"	2008	"MOBILE"	"HILLCREST BAPT CHURCH #1"	1		511	1155	1683	438	1208	1646	0	1314	1332			
"AL"	2008	"MOBILE"	"HILLCREST BAPT CHURCH #2"	1		465	1141	1621	387	1215	1602	0	1298	1321			
"AL"	2008	"MOBILE"	"HILLSDALE COMM CENTER #1"	1		364	50	416	358	53	411	0	119	122			
"AL"	2008	"MOBILE"	"HILLSDALE COMM CENTER #2"	1		221	18	240	217	21	238	0	68	76			
"AL"	2008	"MOBILE"	"HOLLINGERS ISLAND SCH #1"	1		34	169	204	31	171	202	0	180	181			
"AL"	2008	"MOBILE"	"HOLLINGERS ISLAND SCH #2"	1		155	722	886	123	750	874	0	788	794			
"AL"	2008	"MOBILE"	"HOWARD BLACKWELL LDG #1"	1		111	502	619	101	512	613	0	537	542			
"AL"	2008	"MOBILE"	"HOWARD BLACKWELL LDG #2"	1		81	347	432	76	349	426	0	360	362			
"AL"	2008	"MOBILE"	"INDIAN SPRINGS BAPTIST #1"	1		117	258	381	100	280	381	0	302	305			
"AL"	2008	"MOBILE"	"INDIAN SPRINGS BAPTIST #2"	1		128	288	418	113	301	414	0	317	322			
"AL"	2008	"MOBILE"	"INDIAN SPRINGS ELEM SCH#1"	1		952	129	1084	925	150	1076	0	312	333			
"AL"	2008	"MOBILE"	"INDIAN SPRINGS ELEM SCH#2"	1		1019	192	1213	994	214	1208	0	397	419			
"AL"	2008	"MOBILE"	"JON ARCHER AG CENTER #1"	1		207	1242	1463	187	1263	1450	0	1313	1319			
"AL"	2008	"MOBILE"	"JON ARCHER AG CENTER #2"	1		216	1250	1476	207	1250	1457	0	1290	1299			
"AL"	2008	"MOBILE"	"JOSEPH DOTCH COMM CTR #1"	1		767	4	771	739	13	753	0	136	154			
"AL"	2008	"MOBILE"	"JOSEPH DOTCH COMM CTR #2"	1		769	3	774	750	5	755	0	113	126			
"AL"	2008	"MOBILE"	"KALI OKA CIVIC CLUB #1"	1		114	726	847	103	738	841	0	741	742			
"AL"	2008	"MOBILE"	"KALI OKA CIVIC CLUB #2"	1		143	1196	1351	121	1219	1340	0	1217	1223			
"AL"	2008	"MOBILE"	"KATE SHEPARD SCHOOL#1"	1		257	778	1043	226	808	1034	0	864	874			
"AL"	2008	"MOBILE"	"KATE SHEPARD SCHOOL#2"	1		160	495	664	137	521	659	0	546	550			
"AL"	2008	"MOBILE"	"LITTLE WELCOME BAPT CH #1"	1		865	317	1188	848	329	1177	0	479	512			
"AL"	2008	"MOBILE"	"LITTLE WELCOME BAPT CH #2"	1		699	260	966	680	280	960	0	405	431			
"AL"	2008	"MOBILE"	"LIVING WORD CHURCH #1"	1		448	1435	1893	406	1468	1874	0	1594	1605			
"AL"	2008	"MOBILE"	"LIVING WORD CHURCH #2"	1		313	984	1306	267	1024	1291	0	1092	1097			
"AL"	2008	"MOBILE"	"MAE EANES SCHOOL  #1"	1		1219	23	1243	1199	36	1235	0	218	238			
"AL"	2008	"MOBILE"	"MAE EANES SCHOOL  #2"	1		1324	30	1356	1289	54	1343	0	219	249			
"AL"	2008	"MOBILE"	"MEADOWLAKE ELEM SCH #1"	1		251	1081	1349	223	1110	1334	0	1170	1174			
"AL"	2008	"MOBILE"	"MEADOWLAKE ELEM SCH #2"	1		212	975	1205	191	1003	1194	0	1037	1046			
"AL"	2008	"MOBILE"	"MOBILE CIVIC CENTER #1"	1		311	35	349	308	39	347	0	87	92			
"AL"	2008	"MOBILE"	"MOBILE CIVIC CENTER #2"	1		452	52	505	428	71	499	0	129	144			
"AL"	2008	"MOBILE"	"MOBILE MUSEUM OF ART #1"	1		240	711	961	188	764	953	0	814	823			
"AL"	2008	"MOBILE"	"MOBILE MUSEUM OF ART #2"	1		168	462	638	134	499	633	0	521	532			
"AL"	2008	"MOBILE"	"MOFFETT RD ASSM OF GOD #1"	1		855	420	1278	820	443	1263	0	636	654			
"AL"	2008	"MOBILE"	"MOFFETT RD ASSM OF GOD #2"	1		1071	555	1638	1044	584	1628	0	847	875			
"AL"	2008	"MOBILE"	"MORNINGSIDE SCHOOL #1"	1		1049	311	1365	1018	337	1358	0	537	582			
"AL"	2008	"MOBILE"	"MORNINGSIDE SCHOOL #2"	1		446	213	663	432	225	657	0	302	321			
"AL"	2008	"MOBILE"	"MT ARARAT BAPT CHURCH #1"	1		527	173	700	515	175	691	0	228	237			
"AL"	2008	"MOBILE"	"MT ARARAT BAPT CHURCH #2"	1		442	131	573	428	143	571	0	189	198			
"AL"	2008	"MOBILE"	"MT SINAI MISS BAPTIST #1"	1		680	11	695	667	20	687	0	92	98			
"AL"	2008	"MOBILE"	"MT SINAI MISS BAPTIST #2"	1		983	29	1013	967	38	1005	0	173	190			
"AL"	2008	"MOBILE"	"MT_ VERNON CIVIC CTR_ #1"	1		450	211	666	434	218	652	0	292	304			
"AL"	2008	"MOBILE"	"MT_ VERNON CIVIC CTR_ #2"	1		268	153	422	258	154	412	0	224	227			
"AL"	2008	"MOBILE"	"MT_ VERNON COMM_ CTR #1"	1		278	10	289	270	13	283	0	39	42			
"AL"	2008	"MOBILE"	"MT_ VERNON COMM_ CTR #2"	1		257	17	274	246	18	264	0	45	46			
"AL"	2008	"MOBILE"	"MURPHY HIGH SCHOOL #1"	1		268	427	702	220	475	695	0	537	555			
"AL"	2008	"MOBILE"	"MURPHY HIGH SCHOOL #2"	1		331	552	887	282	597	880	0	670	682			
"AL"	2008	"MOBILE"	"ODD FELLOWS LODGE #1"	1		265	871	1141	270	854	1124	0	913	916			
"AL"	2008	"MOBILE"	"ODD FELLOWS LODGE #2"	1		183	645	831	174	642	816	0	679	686			
"AL"	2008	"MOBILE"	"OLD CITRONELLE SR_ CTR #1"	1		344	734	1083	322	746	1071	0	799	807			
"AL"	2008	"MOBILE"	"OLD CITRONELLE SR_ CTR #2"	1		303	719	1029	269	743	1012	0	784	792			
"AL"	2008	"MOBILE"	"OUR SAVIOR CATHOLIC CH #1"	1		625	1512	2157	549	1586	2136	0	1715	1761			
"AL"	2008	"MOBILE"	"OUR SAVIOR CATHOLIC CH #2"	1		388	968	1364	306	1041	1348	0	1113	1129			
"AL"	2008	"MOBILE"	"PALMER PILLANS SCHOOL #1"	1		220	256	478	206	268	474	0	316	327			
"AL"	2008	"MOBILE"	"PALMER PILLANS SCHOOL #2"	1		235	287	528	216	306	523	0	337	343			
"AL"	2008	"MOBILE"	"PLATEAU COMM CENTER #1"	1		417	5	422	412	6	418	0	65	75			
"AL"	2008	"MOBILE"	"PLATEAU COMM CENTER #2"	1		503	1	506	491	8	499	0	58	68			
"AL"	2008	"MOBILE"	"PLEASANT VALLEY METH_ #1"	1		236	230	470	220	244	465	0	278	290			
"AL"	2008	"MOBILE"	"PLEASANT VALLEY METH_ #2"	1		422	544	979	371	605	976	0	696	712			
"AL"	2008	"MOBILE"	"PRICHARD COMM CENTER #1"	1		626	6	634	618	13	631	0	58	61			
"AL"	2008	"MOBILE"	"PRICHARD COMM CENTER #2"	1		650	6	657	642	11	653	0	73	85			
"AL"	2008	"MOBILE"	"PROVIDENCE CH OF GOD #1"	1		389	737	1137	351	770	1122	0	869	885			
"AL"	2008	"MOBILE"	"PROVIDENCE CH OF GOD #2"	1		426	653	1095	369	711	1081	0	811	833			
"AL"	2008	"MOBILE"	"PROVISIONAL EVEN"			0	0	0	0	0	0						
"AL"	2008	"MOBILE"	"PROVISIONAL ODD"	1		440	379	825	428	374	803	0	443	452			
"AL"	2008	"MOBILE"	"RIVER  LIFE MINISTRIES #1"	1		60	404	465	52	409	462	0	422	427			
"AL"	2008	"MOBILE"	"RIVER  LIFE MINISTRIES #2"	1		49	272	323	38	283	322	0	289	290			
"AL"	2008	"MOBILE"	"RIVERSIDE CH NAZARENE #1"	1		179	145	325	161	154	315	0	172	175			
"AL"	2008	"MOBILE"	"RIVERSIDE CH NAZARENE #2"	1		165	234	406	150	247	398	0	269	273			
"AL"	2008	"MOBILE"	"ROCK OF FAITH BAPT CH #1"	1		1750	11	1762	1711	22	1734	0	179	216			
"AL"	2008	"MOBILE"	"ROCK OF FAITH BAPT CH #2"	1		1406	5	1412	1371	18	1391	0	136	154			
"AL"	2008	"MOBILE"	"SAGE AVENUE BAPTIST CH #1"	1		817	557	1387	780	585	1368	0	745	781			
"AL"	2008	"MOBILE"	"SAGE AVENUE BAPTIST CH #2"	1		433	333	774	396	367	763	0	444	456			
"AL"	2008	"MOBILE"	"SARALAND CIVIC CENTER #1"	1		211	902	1118	184	928	1112	0	955	965			
"AL"	2008	"MOBILE"	"SARALAND CIVIC CENTER #2"	1		130	580	713	122	580	702	0	602	611			
"AL"	2008	"MOBILE"	"SATSUMA CITY HALL #1"	1		215	871	1091	200	879	1079	0	918	920			
"AL"	2008	"MOBILE"	"SATSUMA CITY HALL #2"	1		300	1088	1393	273	1112	1386	0	1146	1153			
"AL"	2008	"MOBILE"	"SEMMES COMM CENTER #1"	1		171	1150	1333	142	1181	1323	0	1198	1210			
"AL"	2008	"MOBILE"	"SEMMES COMM CENTER #2"	1		174	1120	1301	140	1157	1297	0	1182	1190			
"AL"	2008	"MOBILE"	"SEMMES FIRST BAPT CH #1"	1		217	912	1137	198	931	1129	0	985	993			
"AL"	2008	"MOBILE"	"SEMMES FIRST BAPT CH #2"	1		303	1008	1326	269	1044	1313	0	1121	1138			
"AL"	2008	"MOBILE"	"SEVEN HILLS BAPTIST CH #1"	1		321	744	1072	290	766	1056	0	833	845			
"AL"	2008	"MOBILE"	"SEVEN HILLS BAPTIST CH #2"	1		314	750	1068	280	780	1061	0	857	866			
"AL"	2008	"MOBILE"	"SEVEN HILLS FIRE STA #1"	1		70	393	469	72	393	465	0	410	413			
"AL"	2008	"MOBILE"	"SEVEN HILLS FIRE STA #2"	1		59	388	449	40	404	444	0	405	407			
"AL"	2008	"MOBILE"	"SHELTON BCH RD BAPT #1"	1		275	528	806	251	547	798	0	595	602			
"AL"	2008	"MOBILE"	"SHELTON BCH RD BAPT #2"	1		175	605	786	166	612	779	0	643	655			
"AL"	2008	"MOBILE"	"SONRISE BAPTIST CHURCH #1"	1		174	709	888	156	724	880	0	755	764			
"AL"	2008	"MOBILE"	"SONRISE BAPTIST CHURCH #2"	1		185	718	912	163	740	903	0	762	773			
"AL"	2008	"MOBILE"	"SPRINGHILL AVE REC CTR #1"	1		320	146	473	306	161	467	0	223	232			
"AL"	2008	"MOBILE"	"SPRINGHILL AVE REC CTR #2"	1		545	229	789	522	246	769	0	352	374			
