state	year	cd	county	precinct	vtd	g2002_ATG_dv	g2002_ATG_rv	g2002_TRE_dv	g2002_TRE_rv	g2002_GOV_dv	g2002_GOV_rv	g2002_USS_rv	g2002_SOS_dv	g2002_SOS_rv	g2002_USH_dv	g2002_USH_rv
"KS"	2002	1	"OSBORNE"	"Winfield Township"	"000270"	3	5	4	3	2	6	7	2	5		8
"KS"	2002	1	"OTTAWA"	"ADVANCE"	"999998"	107	154	106	159	145	115	227	70	182		241
"KS"	2002	1	"OTTAWA"	"Bennington Township"	"000010"	169	197	120	247	189	174	331	72	286		333
"KS"	2002	1	"OTTAWA"	"Blaine Township"	"000020"	25	34	16	42	21	38	52	6	52		53
"KS"	2002	1	"OTTAWA"	"Buckeye Township"	"000030"	17	16	11	22	14	15	28	8	25		27
"KS"	2002	1	"OTTAWA"	"Center Township"	"000040"	23	19	16	25	23	19	36	9	31		37
"KS"	2002	1	"OTTAWA"	"Chapman Township"	"000050"	5	21	2	24	4	22	26	2	24		26
"KS"	2002	1	"OTTAWA"	"Concord Township"	"000060"	20	47	17	49	20	45	62	8	58		61
"KS"	2002	1	"OTTAWA"	"Culver Township"	"000070"	46	69	49	66	55	55	101	25	84		104
"KS"	2002	1	"OTTAWA"	"Durham Township"	"000080"	4	8	5	8	6	7	13	2	11		9
"KS"	2002	1	"OTTAWA"	"Fountain Township"	"000090"	26	34	22	39	27	34	55	13	46		60
"KS"	2002	1	"OTTAWA"	"Garfield Township"	"000100"	6	26	6	27	7	26	32	0	32		31
"KS"	2002	1	"OTTAWA"	"Grant Township"	"000110"	10	31	7	33	12	25	36	2	38		40
"KS"	2002	1	"OTTAWA"	"Henry Township"	"000120"	1	1	1	1	2	0	2	1	1		2
"KS"	2002	1	"OTTAWA"	"Lincoln Township"	"000130"	30	24	27	28	35	20	41	20	31		42
"KS"	2002	1	"OTTAWA"	"Logan Township"	"000140"	11	19	9	21	10	19	27	3	26		27
"KS"	2002	1	"OTTAWA"	"Minneapolis Precinct 1"	"000150"	112	176	82	206	144	143	277	45	235		275
"KS"	2002	1	"OTTAWA"	"Minneapolis Precinct 2 Exclave"	"00016B"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"OTTAWA"	"Minneapolis Precinct 2"	"00016A"	73	117	53	137	92	96	176	31	153		175
"KS"	2002	1	"OTTAWA"	"Minneapolis Precinct 3"	"000170"	115	171	83	198	143	146	259	49	226		265
"KS"	2002	1	"OTTAWA"	"Morton Township"	"000180"	84	93	67	112	98	79	163	33	140		160
"KS"	2002	1	"OTTAWA"	"Ottawa Township"	"000190"	9	15	5	19	6	17	23	0	23		24
"KS"	2002	1	"OTTAWA"	"PROVISIONAL"	"999999"	1	3	1	3	2	2	3	0	3		4
"KS"	2002	1	"OTTAWA"	"Richland Township"	"000200"	32	45	27	49	40	36	73	16	60		71
"KS"	2002	1	"OTTAWA"	"Sheridan Township"	"000210"	116	148	105	162	150	117	218	68	186		225
"KS"	2002	1	"OTTAWA"	"Sherman Township"	"000220"	15	17	16	15	18	13	26	12	20		28
"KS"	2002	1	"OTTAWA"	"Stanton Township"	"000230"	10	6	3	13	7	7	16	2	13		15
"KS"	2002	1	"PAWNEE"	"Ash Valley Township"	"000010"	10	15	10	15	14	11	20	7	18		23
"KS"	2002	1	"PAWNEE"	"Browns Grove Township"	"000020"	54	84	43	90	71	66	130	21	109		135
"KS"	2002	1	"PAWNEE"	"Conkling Township"	"000030"	4	7	2	9	7	3	10	1	9		10
"KS"	2002	1	"PAWNEE"	"Garfield Township"	"000040"	36	59	36	56	49	44	85	26	65		91
"KS"	2002	1	"PAWNEE"	"Grant Township"	"000050"	30	59	29	59	46	38	82	17	68		87
"KS"	2002	1	"PAWNEE"	"Keysville Township"	"000060"	11	13	7	12	9	14	22	3	19		21
"KS"	2002	1	"PAWNEE"	"Larned Township"	"000070"	50	74	37	84	74	48	115	19	100		116
"KS"	2002	1	"PAWNEE"	"Larned Ward 1"	"000080"	162	165	145	182	229	99	306	80	237		314
"KS"	2002	1	"PAWNEE"	"Larned Ward 2"	"000090"	187	213	145	250	236	160	377	89	300		385
"KS"	2002	1	"PAWNEE"	"Larned Ward 3"	"000100"	195	231	153	268	258	169	394	98	318		405
"KS"	2002	1	"PAWNEE"	"Larned Ward 4"	"000110"	125	112	117	117	152	85	210	76	149		215
"KS"	2002	1	"PAWNEE"	"Lincoln Township"	"000120"	5	5	5	6	8	3	10	3	8		11
"KS"	2002	1	"PAWNEE"	"Logan Township"	"000130"	8	12	1	20	6	14	17	2	17		18
"KS"	2002	1	"PAWNEE"	"Morton Township"	"000140"	7	17	7	17	10	15	18	6	17		24
"KS"	2002	1	"PAWNEE"	"Orange Township"	"000150"	11	11	7	14	10	12	20	5	17		22
"KS"	2002	1	"PAWNEE"	"Pawnee Township"	"000160"	23	15	19	18	21	18	32	17	20		37
"KS"	2002	1	"PAWNEE"	"Pleasant Grove Township Rural Enclave"	"00017B"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"PAWNEE"	"Pleasant Grove Township"	"00017A"	34	35	22	44	34	37	67	20	50		64
"KS"	2002	1	"PAWNEE"	"Pleasant Ridge Township"	"000180"	16	18	13	18	17	17	31	5	28		34
"KS"	2002	1	"PAWNEE"	"Pleasant Valley Township"	"000190"	14	26	15	23	18	20	38	5	32		40
"KS"	2002	1	"PAWNEE"	"River Township"	"000200"	13	22	5	30	17	17	34	1	34		35
"KS"	2002	1	"PAWNEE"	"Santa Fe Township"	"000210"	16	23	13	26	13	26	34	6	33		34
"KS"	2002	1	"PAWNEE"	"Sawmill Township"	"000220"	4	6	5	5	3	4	7	5	4		7
"KS"	2002	1	"PAWNEE"	"Shiley Township"	"000230"	3	16	5	15	7	15	21	2	18		22
"KS"	2002	1	"PAWNEE"	"Valley Center Township"	"000240"	5	13	5	13	10	8	17	3	15		16
"KS"	2002	1	"PAWNEE"	"Walnut Township"	"000250"	18	16	12	21	21	13	30	8	25		31
"KS"	2002	1	"PHILLIPS"	"ADVANCE"	"999998"	59	82	53	88	79	64	120	35	95		128
"KS"	2002	1	"PHILLIPS"	"Arcade Township"	"000010"	18	13	11	19	17	14	27	3	25		29
"KS"	2002	1	"PHILLIPS"	"Beaver Township"	"000020"	4	15	3	16	7	13	18	2	18		20
"KS"	2002	1	"PHILLIPS"	"Belmont Township"	"000030"	10	3	6	7	6	6	11	4	6		12
"KS"	2002	1	"PHILLIPS"	"Bow Creek Township"	"000040"	8	6	6	8	9	6	13	6	8		12
"KS"	2002	1	"PHILLIPS"	"Crystal Township"	"000050"	8	13	3	19	7	15	23	1	21		22
"KS"	2002	1	"PHILLIPS"	"Dayton Township"	"000060"	8	9	4	13	7	9	17	3	15		17
"KS"	2002	1	"PHILLIPS"	"Deer Creek Township"	"000070"	9	16	6	19	11	13	25	3	22		25
"KS"	2002	1	"PHILLIPS"	"Freedom Township"	"000080"	15	20	11	26	19	20	37	3	32		37
"KS"	2002	1	"PHILLIPS"	"Glenwood Township"	"000090"	4	6	4	6	3	6	9	2	8		7
"KS"	2002	1	"PHILLIPS"	"Granite Township"	"000100"	2	5	3	5	3	5	8	0	8		8
"KS"	2002	1	"PHILLIPS"	"Greenwood Township"	"000110"	3	8	3	8	5	6	13	1	10		13
"KS"	2002	1	"PHILLIPS"	"Kirwin Township"	"000120"	20	47	23	43	21	46	65	8	53		64
"KS"	2002	1	"PHILLIPS"	"Logan Township"	"000130"	110	98	90	118	126	86	184	54	142		201
"KS"	2002	1	"PHILLIPS"	"Long Island Township"	"000140"	25	66	17	72	39	51	85	6	78		88
"KS"	2002	1	"PHILLIPS"	"Mound Township"	"000150"	25	32	24	34	27	31	55	9	42		56
"KS"	2002	1	"PHILLIPS"	"PROVISIONAL"	"999999"	6	14	8	12	8	11	18	3	15		17
"KS"	2002	1	"PHILLIPS"	"Phillipsburg City Ward 1"	"000160"	166	154	123	198	167	155	276	70	240		287
"KS"	2002	1	"PHILLIPS"	"Phillipsburg City Ward 2"	"000170"	90	120	61	146	94	112	189	33	172		203
"KS"	2002	1	"PHILLIPS"	"Phillipsburg City Ward 3 Excla"	"00018B"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"PHILLIPS"	"Phillipsburg City Ward 3"	"00018A"	120	134	80	178	130	115	241	41	208		250
"KS"	2002	1	"PHILLIPS"	"Phillipsburg Township"	"000190"	52	43	37	58	51	46	80	19	66		87
"KS"	2002	1	"PHILLIPS"	"Plainview Township"	"000200"	3	5	3	5	3	5	8	1	7		7
"KS"	2002	1	"PHILLIPS"	"Plum Township"	"000210"	56	64	34	86	56	65	116	22	100		112
"KS"	2002	1	"PHILLIPS"	"Prairie View Township"	"000220"	27	48	20	57	33	44	74	11	63		74
"KS"	2002	1	"PHILLIPS"	"Rushville Township"	"000230"	2	5	3	3	4	3	7	2	5		7
"KS"	2002	1	"PHILLIPS"	"Solomon Township"	"000240"	39	34	34	43	50	29	73	12	54		72
"KS"	2002	1	"PHILLIPS"	"Sumner Township"	"000250"	2	7	1	8	1	8	9	1	8		8
"KS"	2002	1	"PHILLIPS"	"Towanda Township"	"000260"	3	5	2	5	3	5	6	1	6		7
"KS"	2002	1	"PHILLIPS"	"Valley Township"	"000270"	4	4	2	5	5	1	7	1	6		7
"KS"	2002	1	"PHILLIPS"	"Walnut Township"	"000280"	3	1	4	0	2	1	3	1	3		3
"KS"	2002	2	"POTTAWATOMIE"	"ADVANCE"	"999998"	188	221	175	233	220	178	338	105	272	131	261
"KS"	2002	2	"POTTAWATOMIE"	"Belvue Township"	"000010"	47	84	45	87	49	59	102	17	95	27	101
"KS"	2002	2	"POTTAWATOMIE"	"Blue Township"	"000020"	348	266	188	422	327	275	517	121	466	151	434
"KS"	2002	2	"POTTAWATOMIE"	"Blue Valley Township"	"000030"	73	50	43	76	63	55	101	21	93	25	92
"KS"	2002	2	"POTTAWATOMIE"	"Center Township"	"000040"	20	36	9	47	15	38	53	1	50	8	46
"KS"	2002	2	"POTTAWATOMIE"	"Clear Creek Township"	"000050"	38	22	25	34	29	28	51	12	43	23	36
"KS"	2002	2	"POTTAWATOMIE"	"Emmett Township"	"000060"	74	67	62	75	77	48	106	39	83	45	90
"KS"	2002	2	"POTTAWATOMIE"	"Grant Township"	"000070"	51	61	44	67	57	37	81	25	69	43	66
"KS"	2002	2	"POTTAWATOMIE"	"Green Township"	"000080"	35	30	24	40	31	30	53	14	49	23	40
"KS"	2002	2	"POTTAWATOMIE"	"Lincoln Township"	"000090"	27	29	19	35	26	25	46	9	40	14	40
"KS"	2002	2	"POTTAWATOMIE"	"Lone Tree Township"	"000100"	34	63	28	68	40	53	87	8	77	15	83
"KS"	2002	2	"POTTAWATOMIE"	"Louisville Township"	"000110"	133	165	103	191	138	141	249	47	226	59	228
"KS"	2002	2	"POTTAWATOMIE"	"Manhattan Ward 2 Precinct 5"	"000120"	0	0	0	0	0	0	0	0	0	0	0
"KS"	2002	2	"POTTAWATOMIE"	"Mill Creek Township"	"000130"	194	138	144	190	199	119	270	75	224	126	197
"KS"	2002	2	"POTTAWATOMIE"	"PROVISIONAL"	"999999"	8	11	7	12	11	8	17	3	13	5	14
"KS"	2002	2	"POTTAWATOMIE"	"Pottawatomie Township"	"000140"	76	94	50	116	66	97	152	19	140	39	130
"KS"	2002	2	"POTTAWATOMIE"	"Rock Creek Township"	"000150"	144	88	84	146	133	92	189	32	180	49	174
"KS"	2002	2	"POTTAWATOMIE"	"Shannon Township"	"000160"	53	38	31	61	49	44	83	15	72	21	70
"KS"	2002	2	"POTTAWATOMIE"	"Sherman Township"	"000170"	18	23	13	28	14	24	35	1	31	10	31
"KS"	2002	2	"POTTAWATOMIE"	"Spring Creek Township"	"000180"	13	8	8	14	10	12	21	2	18	6	16
"KS"	2002	2	"POTTAWATOMIE"	"St. Clere Township"	"000190"	19	7	9	16	17	8	19	8	16	10	16
"KS"	2002	2	"POTTAWATOMIE"	"St. George Township"	"000200"	408	366	303	471	420	351	645	152	582	196	552
"KS"	2002	2	"POTTAWATOMIE"	"St. Marys East"	"000210"	199	399	163	351	181	246	426	95	325	140	439
"KS"	2002	2	"POTTAWATOMIE"	"St. Marys West"	"000220"	136	282	107	254	143	149	312	58	234	88	311
"KS"	2002	2	"POTTAWATOMIE"	"Union Township"	"000230"	33	26	22	35	24	31	50	11	46	22	35
"KS"	2002	2	"POTTAWATOMIE"	"Vienna Township"	"000240"	28	18	16	30	21	22	37	10	35	15	28
"KS"	2002	2	"POTTAWATOMIE"	"Wamego East Ward 1 Precinct 1"	"000250"	143	211	121	234	158	191	297	68	278	85	258
"KS"	2002	2	"POTTAWATOMIE"	"Wamego Township Enclave"	"00026B"	0	0	0	0	0	0	0	0	0	0	0
"KS"	2002	2	"POTTAWATOMIE"	"Wamego Township"	"00026A"	153	206	107	250	167	188	322	51	291	75	275
"KS"	2002	2	"POTTAWATOMIE"	"Wamego West Ward"	"000270"	458	522	337	637	514	450	840	182	767	216	741
"KS"	2002	1	"PRATT"	"ADVANCE"	"999998"	111	151	109	159	161	111	239	71	183		243
"KS"	2002	1	"PRATT"	"PROVISIONAL"	"999999"	26	38	16	50	30	31	58	16	48		58
"KS"	2002	1	"PRATT"	"Pratt Ward 1"	"00001A"	205	191	168	227	216	177	351	117	261		360
"KS"	2002	1	"PRATT"	"Pratt Ward 2"	"00002A"	135	122	126	128	148	109	220	75	168		217
"KS"	2002	1	"PRATT"	"Pratt Ward 3"	"000030"	257	240	195	298	299	200	434	133	348		434
"KS"	2002	1	"PRATT"	"Pratt Ward 4"	"00004A"	206	158	152	210	211	157	316	109	239		316
"KS"	2002		"PRATT"	"Pratt Ward 5 Exclave Pratt College"	"00005B"							156				
"KS"	2002	1	"PRATT"	"Pratt Ward 5"	"00005A"	241	173	151	260	254	158	370	104	292		374
"KS"	2002	1	"PRATT"	"Township 10"	"000100"	39	27	30	33	39	27	107	16	45		56
"KS"	2002	1	"PRATT"	"Township 11"	"000110"	42	83	42	83	49	71	293	28	90		112
"KS"	2002		"PRATT"	"Township 12 Enclave"	"00012B"							0				
"KS"	2002	1	"PRATT"	"Township 12"	"00012A"	152	163	97	221	176	141		58	243		289
"KS"	2002	1	"PRATT"	"Township 6"	"000060"	87	101	69	119	95	92	111	41	133		164
"KS"	2002	1	"PRATT"	"Township 7"	"000070"	60	60	37	84	62	62	52	22	95		113
"KS"	2002	1	"PRATT"	"Township 8"	"000080"	35	28	20	41	29	33	100	12	46		57
"KS"	2002	1	"PRATT"	"Township 9"	"000090"	47	62	27	81	52	55	59	17	82		100
"KS"	2002	1	"RAWLINS"	"ADVANCE"	"999998"	85	158	65	178	116	137	223	47	186		236
"KS"	2002	1	"RAWLINS"	"Achilles Township"	"000010"	5	27	5	26	9	22	33	3	28		32
"KS"	2002	1	"RAWLINS"	"Atwood City Precinct 1 East"	"000020"	36	70	22	85	46	65	102	13	85		101
"KS"	2002	1	"RAWLINS"	"Atwood City Precinct 1 North"	"000030"	14	37	13	40	16	35	51	8	42		53
"KS"	2002	1	"RAWLINS"	"Atwood City Precinct 1 West"	"000040"	20	37	13	45	22	35	56	10	44		53
"KS"	2002	1	"RAWLINS"	"Atwood City Precinct 2"	"000050"	119	207	84	225	143	178	303	60	238		298
"KS"	2002	1	"RAWLINS"	"Atwood Township"	"000060"	4	10	6	8	3	10	13	2	12		14
"KS"	2002	1	"RAWLINS"	"Driftwood Township"	"000070"	12	30	10	28	9	33	40	5	33		39
"KS"	2002	1	"RAWLINS"	"East Center"	"000080"	42	95	29	107	45	90	132	20	107		133
"KS"	2002	1	"RAWLINS"	"Herl Township South"	"00009B"	1	6	1	4	0	7	7	0	5		6
"KS"	2002	1	"RAWLINS"	"Herl Township"	"00009A"	40	63	23	74	37	66	100	10	81		98
"KS"	2002	1	"RAWLINS"	"Herndon City"	"000100"	24	43	28	37	36	28	61	18	44		59
"KS"	2002	1	"RAWLINS"	"Jefferson Township"	"000110"	5	14	5	14	8	11	14	5	14		16
"KS"	2002	1	"RAWLINS"	"Ludell Township"	"000120"	20	48	21	46	22	45	60	9	55		59
"KS"	2002	1	"RAWLINS"	"McDonald City"	"000130"	13	71	15	68	21	69	85	9	73		79
"KS"	2002	1	"RAWLINS"	"Mirage Township"	"000140"	3	12	1	14	4	11	15	1	13		13
"KS"	2002	1	"RAWLINS"	"PROVISIONAL"	"999999"	1	1	0	2	1	1	2		2		2
"KS"	2002	1	"RAWLINS"	"Rocewood Township"	"000150"	40	100	34	105	31	107	135	20	114		134
"KS"	2002	1	"RAWLINS"	"Union Township"	"000160"	5	11	2	14	7	10	17	0	16		17
"KS"	2002		"RAWLINS"	"West Center"	"000170"			0	0							
"KS"	2002	1	"RENO"	"ADVANCE"	"999998"	2129	1660	2171	1598	2385	1356	2877	1695	1942		3028
"KS"	2002	1	"RENO"	"Albion Township"	"000010"	153	159	123	174	160	155	281	85	203		285
"KS"	2002	1	"RENO"	"Arlington Township"	"000020"	92	81	91	82	103	65	141	63	100		149
"KS"	2002	1	"RENO"	"Bell Township"	"000030"	17	16	11	22	18	15	29	7	25		29
"KS"	2002	1	"RENO"	"Castleton Township"	"000040"	35	60	30	64	40	56	86	25	65		89
"KS"	2002	1	"RENO"	"Center Township"	"000050"	65	102	59	104	66	101	135	36	120		140
"KS"	2002	1	"RENO"	"Enterprise Township"	"000060"	16	39	19	35	16	37	48	12	36		47
"KS"	2002	1	"RENO"	"Grant Township"	"000070"	219	269	132	351	241	240	449	96	370		443
"KS"	2002	1	"RENO"	"Grove Township"	"000080"	6	11	7	10	4	13	14	2	15		15
"KS"	2002	1	"RENO"	"Haven Township"	"000090"	237	293	211	317	264	264	463	139	368		469
"KS"	2002	1	"RENO"	"Hayes Township"	"000100"	18	21	16	22	14	25	34	13	24		38
"KS"	2002	1	"RENO"	"Huntsville Township"	"000110"	24	22	20	27	21	26	43	12	31		43
"KS"	2002	1	"RENO"	"Hutchinson Precinct 01"	"000120"	91	53	92	49	89	50	100	81	56		101
"KS"	2002	1	"RENO"	"Hutchinson Precinct 02"	"000130"	40	35	37	38	38	35	60	22	48		54
"KS"	2002	1	"RENO"	"Hutchinson Precinct 03"	"000140"	55	33	59	29	57	32	55	47	41		59
"KS"	2002	1	"RENO"	"Hutchinson Precinct 04"	"000150"	256	296	143	399	260	285	512	79	448		531
"KS"	2002	1	"RENO"	"Hutchinson Precinct 05"	"000160"	87	97	93	90	93	83	135	72	104		137
"KS"	2002	1	"RENO"	"Hutchinson Precinct 06"	"000170"	77	96	85	83	92	78	142	63	100		140
"KS"	2002	1	"RENO"	"Hutchinson Precinct 07"	"000180"	136	158	139	152	154	130	224	101	178		237
"KS"	2002	1	"RENO"	"Hutchinson Precinct 08 H101"	"200010"	50	69	47	70	53	64	103	30	84		106
"KS"	2002	1	"RENO"	"Hutchinson Precinct 08 H104"	"200020"	71	87	61	96	82	76	128	42	111		131
"KS"	2002	1	"RENO"	"Hutchinson Precinct 09"	"000200"	175	230	136	264	178	221	351	89	304		357
"KS"	2002	1	"RENO"	"Hutchinson Precinct 10"	"000210"	243	253	166	321	251	232	456	102	381		460
"KS"	2002	1	"RENO"	"Hutchinson Precinct 11"	"000220"	218	271	168	324	228	258	446	107	366		449
"KS"	2002	1	"RENO"	"Hutchinson Precinct 12"	"000230"	137	175	88	224	131	172	283	60	245		286
"KS"	2002	1	"RENO"	"Hutchinson Precinct 13"	"000240"	158	173	122	205	167	163	285	76	241		292
"KS"	2002	1	"RENO"	"Hutchinson Precinct 14"	"000250"	112	118	100	129	123	104	198	68	152		204
"KS"	2002	1	"RENO"	"Hutchinson Precinct 15"	"000260"	80	86	80	86	75	85	124	61	89		131
"KS"	2002	1	"RENO"	"Hutchinson Precinct 16"	"000270"	126	144	130	132	128	137	221	100	154		217
"KS"	2002	1	"RENO"	"Hutchinson Precinct 17"	"000280"	143	194	113	221	148	186	300	69	255		306
"KS"	2002	1	"RENO"	"Hutchinson Precinct 18"	"000290"	44	50	47	45	48	42	66	36	48		67
"KS"	2002	1	"RENO"	"Hutchinson Precinct 19"	"000300"	84	80	88	74	90	68	127	48	99		128
"KS"	2002	1	"RENO"	"Hutchinson Precinct 20"	"000310"	123	135	127	125	126	130	206	77	171		209
"KS"	2002	1	"RENO"	"Hutchinson Precinct 21"	"000320"	119	108	111	113	116	110	175	84	135		178
"KS"	2002	1	"RENO"	"Hutchinson Precinct 23 H101"	"200030"	27	55	16	66	36	48	81	5	77		82
"KS"	2002	1	"RENO"	"Hutchinson Precinct 23 H104"	"200040"	225	266	173	310	224	262	442	106	364		451
"KS"	2002	1	"RENO"	"Hutchinson Precinct 24"	"000350"	143	177	115	199	150	167	287	84	224		290
"KS"	2002	1	"RENO"	"Hutchinson Precinct 25"	"000360"	69	78	77	71	75	70	108	67	75		114
"KS"	2002	1	"RENO"	"Hutchinson Precinct 26 Exclave"	"00037B"	12	11	10	13	11	12	17	8	14		17
"KS"	2002	1	"RENO"	"Hutchinson Precinct 26"	"00037A"	100	100	103	101	97	102	166	66	126		168
"KS"	2002	1	"RENO"	"Hutchinson Precinct 27"	"000380"	100	160	75	183	117	146	235	45	212		250
"KS"	2002	1	"RENO"	"Hutchinson Precinct 28 Exclave A"	"00039B"	61	57	21	97	58	57	108	16	102		114
"KS"	2002	1	"RENO"	"Hutchinson Precinct 28 Exclave B"	"00039C"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"RENO"	"Hutchinson Precinct 28"	"00039A"	269	376	205	440	288	353	586	134	502		594
"KS"	2002	1	"RENO"	"Hutchinson Precinct 29"	"000400"	107	122	99	130	119	108	203	64	157		206
"KS"	2002	1	"RENO"	"Hutchinson Precinct 30"	"000410"	65	48	60	50	56	52	77	50	54		82
"KS"	2002	1	"RENO"	"Hutchinson Precinct 31"	"000420"	65	113	66	112	85	95	157	42	130		159
"KS"	2002	1	"RENO"	"Hutchinson Precinct 32"	"000430"	7	12	3	16	9	10	17	1	18		16
"KS"	2002	1	"RENO"	"Hutchinson Precinct 33"	"200050"	54	87	40	101	64	80	134	22	117		134
"KS"	2002	1	"RENO"	"Hutchinson Precinct 34"	"200060"	12	20	15	16	12	20	26	11	19		23
"KS"	2002	1	"RENO"	"Hutchison Precinct 22"	"000330"	194	204	167	229	196	200	353	103	286		359
"KS"	2002	1	"RENO"	"Langdon Township"	"000440"	11	11	5	17	13	9	16	6	17		18
"KS"	2002	1	"RENO"	"Lincoln Township"	"000450"	57	89	35	108	44	98	130	26	114		136
"KS"	2002	1	"RENO"	"Little River Township"	"000460"	206	490	159	530	223	473	644	89	573		656
"KS"	2002	1	"RENO"	"Loda Township"	"000470"	20	16	15	20	21	15	30	11	21		32
"KS"	2002	1	"RENO"	"Medford Township"	"000480"	15	43	11	45	20	39	56	2	55		56
"KS"	2002	1	"RENO"	"Medora Township"	"000490"	196	304	172	322	221	275	436	117	366		452
"KS"	2002	1	"RENO"	"Miami Township"	"000500"	69	56	58	65	69	51	108	39	74		107
"KS"	2002	1	"RENO"	"Nickerson Ward 1"	"000510"	65	77	67	71	70	67	118	42	94		118
"KS"	2002	1	"RENO"	"Nickerson Ward 2"	"000520"	35	47	33	48	39	43	71	26	53		70
"KS"	2002	1	"RENO"	"Nickerson Ward 3"	"000530"	44	45	48	41	61	27	67	36	50		70
"KS"	2002	1	"RENO"	"Ninnescah Township"	"000540"	29	34	17	41	22	38	51	15	44		49
"KS"	2002	1	"RENO"	"North Clay Township Enclave"	"00055B"	1	0	0	1	0	1	1	0	1		1
"KS"	2002	1	"RENO"	"North Clay Township"	"00055A"	156	164	85	233	150	171	288	57	257		292
"KS"	2002	1	"RENO"	"North Reno Township"	"000560"	207	230	175	261	214	224	369	116	302		374
"KS"	2002	1	"RENO"	"PROVISIONAL"	"999999"	133	158	135	150	148	132	237	102	171		242
"KS"	2002	1	"RENO"	"Plevna Township"	"000570"	31	56	28	60	27	59	79	15	69		83
"KS"	2002	1	"RENO"	"Roscoe Township"	"000580"	24	21	16	29	20	24	42	8	35		43
"KS"	2002	1	"RENO"	"Salt Creek Township"	"000590"	37	80	38	75	42	76	111	19	93		108
"KS"	2002	1	"RENO"	"South Clay Township Enclave"	"00060B"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"RENO"	"South Clay Township"	"00060A"	156	203	148	206	167	191	298	100	233		300
"KS"	2002	1	"RENO"	"South Hutchinson Precinct 1"	"000610"	59	73	64	66	67	64	104	45	82		103
"KS"	2002	1	"RENO"	"South Hutchinson Precinct 2"	"000620"	149	180	143	180	158	168	271	109	207		282
"KS"	2002	1	"RENO"	"South Hutchinson Precinct 3"	"000630"	85	116	79	112	98	106	173	55	137		176
"KS"	2002	1	"RENO"	"South Reno Township"	"000640"	41	64	36	67	51	53	90	29	72		88
"KS"	2002	1	"RENO"	"Sumner Township"	"000650"	62	108	67	100	45	117	140	40	119		135
"KS"	2002	1	"RENO"	"Sylvia Township"	"000660"	41	94	44	91	50	88	119	27	97		123
"KS"	2002	1	"RENO"	"Troy Township"	"000670"	19	17	15	20	19	17	35	13	19		35
"KS"	2002	1	"RENO"	"Valley Township"	"000680"	95	158	74	177	101	153	228	45	191		227
"KS"	2002	1	"RENO"	"Walnut Township"	"000690"	12	36	7	40	10	38	46	5	41		44
"KS"	2002	1	"RENO"	"Westminister Township"	"000700"	41	53	38	56	48	44	81	24	64		80
"KS"	2002	1	"RENO"	"Yoder Township"	"000710"	56	98	45	105	63	92	136	38	108		140
"KS"	2002	1	"REPUBLIC"	"ADVANCE"	"999998"	64	87	63	89	83	71	137	38	110		143
"KS"	2002	1	"REPUBLIC"	"Albion Township"	"000010"	19	39	19	39	24	39	57	9	41		55
"KS"	2002	1	"REPUBLIC"	"Beaver Township"	"000020"	14	26	7	35	17	25	43	4	39		42
"KS"	2002	1	"REPUBLIC"	"Belleville Township"	"000030"	26	50	15	61	29	47	72	10	65		72
"KS"	2002	1	"REPUBLIC"	"Belleville Ward 1"	"000040"	121	157	88	182	150	129	255	62	213		251
"KS"	2002	1	"REPUBLIC"	"Belleville Ward 2 Exclave Airport"	"00005B"	0	0	0	0			0	0	0		0
"KS"	2002	1	"REPUBLIC"	"Belleville Ward 2"	"00005A"	136	159	96	191	139	151	270	54	230		269
"KS"	2002	1	"REPUBLIC"	"Belleville Ward 3 Exclave Cemetery"	"00006B"			0	0			0	0	0		0
"KS"	2002	1	"REPUBLIC"	"Belleville Ward 3"	"00006A"	57	102	46	111	58	97	149	23	130		147
"KS"	2002	1	"REPUBLIC"	"Big Bend Township"	"000070"	24	64	21	66	30	60	83	15	70		853
"KS"	2002	1	"REPUBLIC"	"Courtland Township"	"000080"	62	118	59	115	85	94	166	34	139		172
"KS"	2002	1	"REPUBLIC"	"Elk Creek Township"	"000090"	24	46	18	49	31	39	68	12	51		69
"KS"	2002	1	"REPUBLIC"	"Fairview Township"	"000100"	29	35	35	27	32	37	55	25	36		56
"KS"	2002	1	"REPUBLIC"	"Farmington Township"	"000110"	7	19	9	19	10	18	25	5	20		27
"KS"	2002	1	"REPUBLIC"	"Freedom Township Enclave"	"00012B"	0	0	0	0	0	0	0				0
"KS"	2002	1	"REPUBLIC"	"Freedom Township"	"00012A"	26	61	21	64	34	52	81	8	77		80
"KS"	2002	1	"REPUBLIC"	"Grant Township"	"000130"	8	14	9	14	9	13	21	7	14		21
"KS"	2002	1	"REPUBLIC"	"Jefferson Township"	"000140"	15	16	15	17	21	14	30	6	24		30
"KS"	2002	1	"REPUBLIC"	"Liberty Township"	"000150"	10	15	10	15	11	14	22	7	18		24
"KS"	2002	1	"REPUBLIC"	"Lincoln Township"	"000160"	8	16	7	18	6	16	20	2	19		19
"KS"	2002	1	"REPUBLIC"	"Norway Township"	"000170"	23	36	14	45	22	43	58	13	45		60
