state	year	county	precinct	g2002_GOV_tv	g2002_GOV_rv	g2002_GOV_dv	g2002_USS_tv	g2002_USS_rv	g2002_USS_dv
"GA"	2002	"Gwinnett County"	"113 Pinckneyville V"	578	209	349	578	229	332
"GA"	2002	"Gwinnett County"	"114 Pinckneyville W"	455	159	274	457	179	267
"GA"	2002	"Gwinnett County"	"115 Martins H"	1235	674	501	1235	704	496
"GA"	2002	"Gwinnett County"	"116 Martins I"	938	379	516	938	427	485
"GA"	2002	"Gwinnett County"	"117 Martins J"	735	280	426	736	316	404
"GA"	2002	"Gwinnett County"	"118 Garners F"	699	435	236	704	475	221
"GA"	2002	"Gwinnett County"	"119 Berkshire O"	668	448	188	669	484	172
"GA"	2002	"Gwinnett County"	"120 Berkshire P"	440	208	204	440	221	208
"GA"	2002	"Gwinnett County"	"121 Pinckneyville X"	1100	632	424	1097	687	379
"GA"	2002	"Gwinnett County"	"122 Rockbridge G"	706	345	327	707	365	318
"GA"	2002	"Gwinnett County"	"123 Pinckneyville Y"	543	196	310	540	229	293
"GA"	2002	"Gwinnett County"	"124 Goodwins G"	1512	898	552	1514	997	491
"GA"	2002	"Gwinnett County"	"125 Pinckneyville Z"	947	638	285	947	714	226
"GA"	2002	"Gwinnett County"	"126 Pinckneyville A1"	1227	761	427	1225	886	329
"GA"	2002	"Gwinnett County"	"127 Lawrenceville J"	805	418	363	802	452	332
"GA"	2002	"Gwinnett County"	"128 Goodwins H"	920	550	343	918	597	302
"GA"	2002	"Gwinnett County"	"129 Duncans B"	1086	834	211	1088	872	198
"GA"	2002	"Gwinnett County"	"130 Suwanee D"	886	651	204	889	654	218
"GA"	2002	"Gwinnett County"	"131 Suwanee E"	1642	1110	489	1647	1234	394
"GA"	2002	"Gwinnett County"	"132 Lawrenceville K"	1073	643	394	1071	699	358
"GA"	2002	"Gwinnett County"	"133 Harbins B"	827	573	210	826	598	209
"GA"	2002	"Gwinnett County"	"134 Baycreek F"	977	684	272	981	697	277
"GA"	2002	"Gwinnett County"	"136 Hog Mountain C"	969	608	305	970	661	291
"GA"	2002	"Gwinnett County"	"137 Rockycreek B"	1822	1357	420	1819	1405	397
"GA"	2002	"Gwinnett County"	"138 Duluth I"	840	597	229	840	675	163
"GA"	2002	"Habersham County"	"BALDWIN"	354	222	128	354	210	137
"GA"	2002	"Habersham County"	"BATESVILLE"	257	163	88	255	153	100
"GA"	2002	"Habersham County"	"CENTER HILL"	1000	708	269	995	710	271
"GA"	2002	"Habersham County"	"CLARKESVILLE"	968	660	287	965	638	318
"GA"	2002	"Habersham County"	"COOL SPRINGS"	381	256	114	384	265	113
"GA"	2002	"Habersham County"	"CORNELIA"	606	349	241	607	326	272
"GA"	2002	"Habersham County"	"DEEP CREEK"	472	307	140	471	290	172
"GA"	2002	"Habersham County"	"DEMOREST"	582	361	201	583	355	215
"GA"	2002	"Habersham County"	"FAIR PLAY"	576	407	155	575	426	139
"GA"	2002	"Habersham County"	"FALLING WATER"	278	178	95	278	176	100
"GA"	2002	"Habersham County"	"FORK"	498	340	147	496	323	167
"GA"	2002	"Habersham County"	"GLADE CREEK"	505	352	139	506	345	148
"GA"	2002	"Habersham County"	"MUD CREEK"	447	301	133	446	316	123
"GA"	2002	"Habersham County"	"VIEW"	560	418	129	562	390	163
"GA"	2002	"Hall County"	"AGRICULTURE CENTER"	696	523	157	696	526	164
"GA"	2002	"Hall County"	"BARK CAMP"	793	584	182	795	594	192
"GA"	2002	"Hall County"	"BIG HICKORY"	1169	917	224	1168	912	242
"GA"	2002	"Hall County"	"CANDLER"	684	522	149	685	533	145
"GA"	2002	"Hall County"	"CHESTATEE"	654	466	174	655	467	183
"GA"	2002	"Hall County"	"CHICOPEE"	349	212	130	348	212	129
"GA"	2002	"Hall County"	"CLERMONT"	991	750	213	990	755	225
"GA"	2002	"Hall County"	"FLOWERY BRANCH I"	1049	688	326	1054	745	294
"GA"	2002	"Hall County"	"FLOWERY BRANCH II"	714	454	237	711	494	198
"GA"	2002	"Hall County"	"FORK"	1086	737	304	1087	792	268
"GA"	2002	"Hall County"	"FRIENDSHIP I"	752	562	166	754	574	166
"GA"	2002	"Hall County"	"FRIENDSHIP II"	613	432	159	615	450	151
"GA"	2002	"Hall County"	"FRIENDSHIP III"	794	567	195	796	563	214
"GA"	2002	"Hall County"	"GAINESVILLE I"	784	510	254	790	519	261
"GA"	2002	"Hall County"	"GAINESVILLE II"	674	49	618	674	46	622
"GA"	2002	"Hall County"	"GAINESVILLE III"	822	463	325	821	481	324
"GA"	2002	"Hall County"	"GAINESVILLE IV"	739	464	251	743	477	253
"GA"	2002	"Hall County"	"GAINESVILLE MILL"	67	32	32	68	31	36
"GA"	2002	"Hall County"	"GAINESVILLE V"	486	318	158	488	336	143
"GA"	2002	"Hall County"	"GILLSVILLE"	339	238	93	341	233	105
"GA"	2002	"Hall County"	"GLADE"	464	324	135	466	294	165
"GA"	2002	"Hall County"	"LULA"	769	543	212	772	554	209
"GA"	2002	"Hall County"	"MORGAN I"	1129	825	273	1128	839	268
"GA"	2002	"Hall County"	"MORGAN II"	566	357	189	567	376	183
"GA"	2002	"Hall County"	"MORGAN III"	613	475	121	614	488	125
"GA"	2002	"Hall County"	"MURRAYVILLE"	689	494	170	690	478	196
"GA"	2002	"Hall County"	"NEW HOLLAND"	534	332	185	531	337	180
"GA"	2002	"Hall County"	"OAKWOOD I"	527	316	197	526	300	218
"GA"	2002	"Hall County"	"OAKWOOD II"	521	370	139	522	378	137
"GA"	2002	"Hall County"	"OAKWOOD III"	869	590	253	871	606	258
"GA"	2002	"Hall County"	"QUILLIANS"	799	613	169	801	590	205
"GA"	2002	"Hall County"	"RIVERBEND"	611	412	186	614	426	181
"GA"	2002	"Hall County"	"ROBERTS"	980	680	274	980	701	268
"GA"	2002	"Hall County"	"TADMORE"	917	543	346	918	546	359
"GA"	2002	"Hall County"	"WEST WHELCHEL"	1625	1194	394	1627	1289	323
"GA"	2002	"Hall County"	"WHELCHEL"	1288	959	301	1292	978	298
"GA"	2002	"Hall County"	"WILSON I"	623	420	185	624	416	200
"GA"	2002	"Hall County"	"WILSON II"	618	409	183	620	435	173
"GA"	2002	"Hancock County"	"DEVEREUX A"	196	16	177	195	23	171
"GA"	2002	"Hancock County"	"DEVEREUX B"	492	148	336	489	157	324
"GA"	2002	"Hancock County"	"LINTON A"	310	118	191	306	110	190
"GA"	2002	"Hancock County"	"LINTON B"	208	51	154	205	56	144
"GA"	2002	"Hancock County"	"MAYFIELD A"	152	22	128	153	29	121
"GA"	2002	"Hancock County"	"MAYFIELD B"	187	18	165	191	24	165
"GA"	2002	"Hancock County"	"SPARTA"	401	33	363	397	37	353
"GA"	2002	"Haralson County"	"BEREA"	164	122	38	163	91	69
"GA"	2002	"Haralson County"	"BREMEN"	1911	1187	679	1909	1105	775
"GA"	2002	"Haralson County"	"BUCHANAN"	849	536	295	851	486	358
"GA"	2002	"Haralson County"	"BUNCOMBE"	362	238	110	359	205	142
"GA"	2002	"Haralson County"	"CORINTH"	502	325	156	506	294	203
"GA"	2002	"Haralson County"	"FELTON"	108	63	42	107	44	60
"GA"	2002	"Haralson County"	"LITTLE CREEK"	164	118	38	164	105	54
"GA"	2002	"Haralson County"	"MT VIEW"	106	71	33	105	65	36
"GA"	2002	"Haralson County"	"SEVENTH"	546	356	164	543	327	207
"GA"	2002	"Haralson County"	"STEADMAN"	176	131	40	177	119	58
"GA"	2002	"Haralson County"	"TALLAPOOSA"	1125	668	417	1127	593	511
"GA"	2002	"Haralson County"	"TWENTIETH"	205	130	71	205	126	69
"GA"	2002	"Haralson County"	"WACO"	409	276	121	412	235	164
"GA"	2002	"Harris County"	"CA"	652	388	253	656	409	238
"GA"	2002	"Harris County"	"EL"	769	489	273	766	508	250
"GA"	2002	"Harris County"	"GM"	521	295	214	518	283	226
"GA"	2002	"Harris County"	"HA"	630	291	324	640	281	349
"GA"	2002	"Harris County"	"L9"	689	406	271	684	424	249
"GA"	2002	"Harris County"	"MG"	717	480	231	718	504	208
"GA"	2002	"Harris County"	"PV"	425	291	129	425	275	146
"GA"	2002	"Harris County"	"SK"	291	174	115	291	184	104
"GA"	2002	"Harris County"	"U9"	450	271	177	447	289	156
"GA"	2002	"Harris County"	"VP"	259	140	117	264	115	148
"GA"	2002	"Harris County"	"WA"	559	266	279	564	258	298
"GA"	2002	"Harris County"	"WH"	517	280	230	510	267	233
"GA"	2002	"Hart County"	"BIO"	399	209	176	396	180	210
"GA"	2002	"Hart County"	"BOWERSVILLE"	453	254	182	453	209	233
"GA"	2002	"Hart County"	"COKESBURY"	374	163	206	371	141	224
"GA"	2002	"Hart County"	"GOLDMINE"	569	355	204	567	322	242
"GA"	2002	"Hart County"	"HARTWELL"	2288	1105	1134	2275	922	1323
"GA"	2002	"Hart County"	"REED CREEK"	1033	616	399	1035	574	448
"GA"	2002	"Hart County"	"SHOAL CREEK"	517	290	210	517	249	256
"GA"	2002	"Heard County"	"CENTRALHATCHEE"	274	179	92	278	171	103
"GA"	2002	"Heard County"	"COOKSVILLE-CORINTH"	150	87	49	150	81	62
"GA"	2002	"Heard County"	"ENON GROVE"	296	150	140	296	151	140
"GA"	2002	"Heard County"	"EPHESUS"	220	142	74	217	127	86
"GA"	2002	"Heard County"	"FRANKLIN"	520	267	239	518	251	259
"GA"	2002	"Heard County"	"GLENLOCH"	158	103	47	158	94	58
"GA"	2002	"Heard County"	"ROOSTERVILLE"	245	173	60	246	157	81
"GA"	2002	"Heard County"	"SOUTHWEST"	243	137	104	241	131	105
"GA"	2002	"Heard County"	"WALNUT HILL"	149	90	55	149	85	61
"GA"	2002	"Henry County"	"25 - LOCUST GROVE"	1438	900	498	1437	899	516
"GA"	2002	"Henry County"	"26 - TUSSAHAW"	1451	1073	338	1450	1075	351
"GA"	2002	"Henry County"	"27 - SANDY RIDGE"	1099	766	297	1104	764	318
"GA"	2002	"Henry County"	"28 - WESTSIDE"	1586	642	908	1581	661	887
"GA"	2002	"Henry County"	"29 - LOWES"	743	519	192	744	517	212
"GA"	2002	"Henry County"	"30 - S HAMPTON"	1288	846	404	1287	845	420
"GA"	2002	"Henry County"	"31 - N HAMPTON"	1242	859	345	1247	864	367
"GA"	2002	"Henry County"	"32 - MT CARMEL"	1751	1194	519	1756	1218	524
"GA"	2002	"Henry County"	"33 - PATES CREEK"	1836	973	815	1841	1018	797
"GA"	2002	"Henry County"	"34 - WESLEY LAKES"	1308	798	471	1308	802	482
"GA"	2002	"Henry County"	"35 - MCDONOUGH"	2237	1535	646	2243	1544	675
"GA"	2002	"Henry County"	"36 - MCMULLEN"	1808	1369	396	1810	1343	445
"GA"	2002	"Henry County"	"37 - EAST LAKE"	992	766	193	1001	779	204
"GA"	2002	"Henry County"	"38 - HICKORY FLATS"	1045	656	367	1038	648	380
"GA"	2002	"Henry County"	"39 - STOCKBRIDGE EAST"	1508	738	731	1504	792	689
"GA"	2002	"Henry County"	"40 - STOCKBRIDGE WEST"	954	398	519	956	412	527
"GA"	2002	"Henry County"	"41 - STAGECOACH"	1443	926	465	1445	939	478
"GA"	2002	"Henry County"	"42 - COTTON INDIAN"	1029	712	283	1027	706	299
"GA"	2002	"Henry County"	"43 - PLEASANT GROVE"	1631	1165	425	1635	1168	448
"GA"	2002	"Henry County"	"44 - AUSTIN RD"	1663	1047	579	1672	1089	567
"GA"	2002	"Henry County"	"45 - SWANLAKE"	690	461	195	693	462	212
"GA"	2002	"Henry County"	"46 - SHAKERAG"	1949	911	972	1954	935	986
"GA"	2002	"Henry County"	"47 - ELLENWOOD"	1267	443	797	1273	435	822
"GA"	2002	"Houston County"	"ANNX"	680	490	181	679	463	208
"GA"	2002	"Houston County"	"ARMY"	2060	1353	678	2062	1303	739
"GA"	2002	"Houston County"	"BMS"	1429	1147	273	1430	1114	310
"GA"	2002	"Houston County"	"BON"	1571	1211	346	1570	1154	400
"GA"	2002	"Houston County"	"CENT"	967	685	272	967	675	287
"GA"	2002	"Houston County"	"ELBC"	389	108	277	388	93	292
"GA"	2002	"Houston County"	"FMMS"	1928	1400	505	1923	1369	541
"GA"	2002	"Houston County"	"GALA"	1451	998	431	1450	935	505
"GA"	2002	"Houston County"	"HAFS"	521	327	187	520	298	218
"GA"	2002	"Houston County"	"HCHS"	1443	1067	359	1441	1033	394
"GA"	2002	"Houston County"	"HEFS"	351	196	153	350	184	165
"GA"	2002	"Houston County"	"KATH"	593	456	131	593	402	186
"GA"	2002	"Houston County"	"LIND"	711	249	448	709	227	478
"GA"	2002	"Houston County"	"LJFS"	762	555	198	761	540	209
"GA"	2002	"Houston County"	"MALL"	1238	817	408	1237	777	450
"GA"	2002	"Houston County"	"MILL"	1170	801	351	1172	742	412
"GA"	2002	"Houston County"	"MORN"	671	355	308	673	332	337
"GA"	2002	"Houston County"	"NSES"	1129	750	365	1133	702	420
"GA"	2002	"Houston County"	"NSMS"	1454	729	705	1462	695	752
"GA"	2002	"Houston County"	"NSSH"	884	513	360	887	455	418
"GA"	2002	"Houston County"	"PERL"	518	177	332	518	172	336
"GA"	2002	"Houston County"	"QRUN"	1071	841	220	1070	787	277
"GA"	2002	"Houston County"	"RECR"	287	167	118	286	145	138
"GA"	2002	"Houston County"	"ROZR"	1119	863	242	1115	825	284
"GA"	2002	"Houston County"	"RUSS"	1177	726	439	1179	678	490
"GA"	2002	"Houston County"	"TWPK"	863	613	240	863	574	281
"GA"	2002	"Houston County"	"WATS"	284	158	118	282	123	155
"GA"	2002	"Houston County"	"WRMS"	1240	867	352	1241	774	456
"GA"	2002	"Irwin County"	"1388-MINNIE"	158	111	46	158	111	47
"GA"	2002	"Irwin County"	"1421-ROBERTS"	148	101	44	148	89	56
"GA"	2002	"Irwin County"	"1529-OCILLA"	1041	482	549	1037	466	554
"GA"	2002	"Irwin County"	"1643-OSIERFIELD"	86	63	21	85	46	35
"GA"	2002	"Irwin County"	"1661-MYSTIC"	239	167	70	239	148	88
"GA"	2002	"Irwin County"	"1662-ABBA"	89	72	15	86	64	22
"GA"	2002	"Irwin County"	"1670-FLETCHER"	181	138	42	180	139	37
"GA"	2002	"Irwin County"	"1753-HOLT"	110	64	44	112	55	57
"GA"	2002	"Irwin County"	"518-LAX"	51	24	27	50	28	22
"GA"	2002	"Irwin County"	"901-IRWINVILLE"	229	154	70	228	130	95
"GA"	2002	"Jackson County"	"ATTICA"	377	236	131	378	239	130
"GA"	2002	"Jackson County"	"CENTER"	332	203	121	334	192	139
"GA"	2002	"Jackson County"	"CUNNINGHAM"	198	134	56	199	126	71
"GA"	2002	"Jackson County"	"HARRISBURG"	556	377	161	558	360	183
"GA"	2002	"Jackson County"	"HOSCHTON"	351	227	110	350	224	115
"GA"	2002	"Jackson County"	"JEFFERSON"	1671	1148	474	1671	1140	506
"GA"	2002	"Jackson County"	"MILLER"	552	385	152	551	384	163
"GA"	2002	"Jackson County"	"MINISH"	1570	958	579	1573	917	636
"GA"	2002	"Jackson County"	"NEWTOWN"	701	519	168	700	491	201
"GA"	2002	"Jackson County"	"PORTER"	675	486	164	670	496	165
"GA"	2002	"Jackson County"	"RANDOLPH"	769	568	178	770	583	181
"GA"	2002	"Jackson County"	"REDSTONE"	429	263	155	431	276	148
"GA"	2002	"Jackson County"	"TALMO"	281	205	64	283	212	63
"GA"	2002	"Jackson County"	"WILSON"	318	206	106	317	197	117
"GA"	2002	"Jasper County"	"HILLSBORO"	156	98	56	157	95	61
"GA"	2002	"Jasper County"	"MARTIN-BURNEY"	516	345	159	513	331	173
"GA"	2002	"Jasper County"	"MONTICELLO"	1102	576	509	1100	535	552
"GA"	2002	"Jasper County"	"SHADY DALE"	162	84	75	163	80	82
"GA"	2002	"Jasper County"	"SMITH/JOR/LA"	133	84	46	134	76	54
"GA"	2002	"Jasper County"	"THOMP/BARN"	379	259	104	378	262	110
"GA"	2002	"Jasper County"	"WYATT"	327	194	121	330	207	117
"GA"	2002	"Jefferson County"	"1460TH"	202	122	80	203	125	77
"GA"	2002	"Jefferson County"	"1593RD"	157	96	60	157	94	63
"GA"	2002	"Jefferson County"	"76TH"	195	81	114	196	81	115
"GA"	2002	"Jefferson County"	"77TH"	235	140	89	230	150	77
"GA"	2002	"Jefferson County"	"81ST"	979	418	548	979	388	580
"GA"	2002	"Jefferson County"	"82ND"	1414	569	832	1420	534	875
"GA"	2002	"Jefferson County"	"83RD"	650	221	414	640	204	432
"GA"	2002	"Jefferson County"	"85TH"	205	85	114	205	78	124
"GA"	2002	"Jenkins County"	"1-JENKINS CO PRIM"	325	118	204	324	106	215
"GA"	2002	"Jenkins County"	"2-COURT HOUSE"	294	117	170	290	111	172
"GA"	2002	"Jenkins County"	"3-PERKINS"	360	207	150	363	211	147
"GA"	2002	"Jenkins County"	"4-SENIOR CITIZENS"	407	286	117	408	262	143
"GA"	2002	"Jenkins County"	"5-FOUR POINTS"	370	234	132	370	199	166
"GA"	2002	"Johnson County"	"ADRIAN"	119	53	63	119	49	68
"GA"	2002	"Johnson County"	"BRAY"	220	167	53	219	142	76
"GA"	2002	"Johnson County"	"IVEY"	89	66	22	91	59	32
"GA"	2002	"Johnson County"	"KITE"	184	144	39	185	123	61
"GA"	2002	"Johnson County"	"MEEKS"	100	73	26	101	65	35
"GA"	2002	"Johnson County"	"MOORES CHAPEL"	88	68	19	86	56	30
"GA"	2002	"Johnson County"	"POWELL"	77	60	17	76	47	27
"GA"	2002	"Johnson County"	"PRICE"	43	22	18	44	21	23
"GA"	2002	"Johnson County"	"RIVER"	61	47	13	61	40	20
"GA"	2002	"Johnson County"	"SMITH"	186	151	29	185	147	36
"GA"	2002	"Johnson County"	"SPANN"	132	79	52	132	66	65
"GA"	2002	"Johnson County"	"WRIGHTSVILLE"	747	449	286	741	432	300
"GA"	2002	"Jones County"	"BARRON"	334	179	147	333	169	162
"GA"	2002	"Jones County"	"CLINTON"	714	501	200	718	479	229
"GA"	2002	"Jones County"	"DAVIDSON"	550	381	160	550	346	195
"GA"	2002	"Jones County"	"FINNEY"	949	655	283	953	658	288
"GA"	2002	"Jones County"	"GRAY"	1448	968	466	1448	938	502
"GA"	2002	"Jones County"	"POPE"	645	335	295	645	303	330
"GA"	2002	"Jones County"	"ROBERTS"	1503	705	773	1519	676	826
"GA"	2002	"Jones County"	"SANDERS"	73	47	24	74	46	27
"GA"	2002	"Jones County"	"WHITE"	159	90	64	161	97	63
"GA"	2002	"Lamar County"	"ARMORY"	411	197	206	416	204	205
"GA"	2002	"Lamar County"	"CHAP MILL"	347	227	112	350	224	121
"GA"	2002	"Lamar County"	"FBC"	594	145	439	590	147	435
"GA"	2002	"Lamar County"	"LCSC"	1116	691	403	1117	687	423
"GA"	2002	"Lamar County"	"MILNER"	1101	702	368	1101	702	377
"GA"	2002	"Lamar County"	"REDBONE"	219	124	88	223	132	87
"GA"	2002	"Lanier County"	"LAKELAND"	955	474	463	954	502	438
"GA"	2002	"Lanier County"	"SIRMANS"	165	83	81	167	95	69
"GA"	2002	"Lanier County"	"STOCKTON"	176	110	64	175	107	67
"GA"	2002	"Laurens County"	"BAILEY"	434	331	95	433	314	116
"GA"	2002	"Laurens County"	"BETHSAIDA"	1292	975	309	1303	945	351
"GA"	2002	"Laurens County"	"BUCKEYE"	360	134	222	356	139	214
"GA"	2002	"Laurens County"	"BURCH"	184	99	85	186	99	85
"GA"	2002	"Laurens County"	"BURGAMY"	328	134	190	332	132	194
"GA"	2002	"Laurens County"	"CADWELL"	281	201	79	281	192	87
"GA"	2002	"Laurens County"	"CALHOUN PARK"	674	244	414	674	232	434
"GA"	2002	"Laurens County"	"CARTER"	195	162	26	195	139	49
"GA"	2002	"Laurens County"	"DUDLEY"	433	311	118	432	290	140
"GA"	2002	"Laurens County"	"HAMPTON MILL"	634	463	163	632	444	183
"GA"	2002	"Laurens County"	"HARVARD"	177	77	97	178	75	98
"GA"	2002	"Laurens County"	"JACKSON"	333	198	127	331	192	135
"GA"	2002	"Laurens County"	"LOWERY"	190	141	46	191	120	69
"GA"	2002	"Laurens County"	"NATIONAL GUARD"	1024	278	727	1030	276	742
"GA"	2002	"Laurens County"	"OCONEE"	195	152	42	197	123	72
"GA"	2002	"Laurens County"	"PINETUCKY"	323	199	120	325	181	142
"GA"	2002	"Laurens County"	"REEDY SPRINGS"	297	211	84	296	205	90
"GA"	2002	"Laurens County"	"ROCKLEDGE"	125	99	24	124	92	32
"GA"	2002	"Laurens County"	"SHAMROCK"	1696	1163	513	1697	1179	508
"GA"	2002	"Laurens County"	"SMITH"	1018	556	437	1022	491	510
"GA"	2002	"Laurens County"	"WEST LAURENS"	625	382	237	621	367	245
"GA"	2002	"Lee County"	"1"	206	57	145	211	64	145
"GA"	2002	"Lee County"	"10"	1287	884	389	1289	895	383
"GA"	2002	"Lee County"	"2"	448	161	278	450	162	280
"GA"	2002	"Lee County"	"3"	190	153	35	191	151	39
"GA"	2002	"Lee County"	"4"	743	494	236	742	487	246
"GA"	2002	"Lee County"	"5"	152	111	41	151	110	41
"GA"	2002	"Lee County"	"6"	976	706	261	977	760	211
"GA"	2002	"Lee County"	"7"	453	320	129	454	336	115
"GA"	2002	"Lee County"	"8"	759	535	213	765	543	214
"GA"	2002	"Lee County"	"9"	747	527	204	747	544	195
"GA"	2002	"Liberty County"	"ELEVENTH"	870	424	432	877	401	467
"GA"	2002	"Liberty County"	"FIFTH"	138	25	109	137	22	111
"GA"	2002	"Liberty County"	"FIRST"	453	73	365	470	66	397
"GA"	2002	"Liberty County"	"FOURTEENTH"	423	127	284	418	106	308
"GA"	2002	"Liberty County"	"FOURTH"	310	98	207	310	101	206
"GA"	2002	"Liberty County"	"NINTH"	510	171	333	513	162	345
"GA"	2002	"Liberty County"	"SECOND"	657	380	272	658	381	272
"GA"	2002	"Liberty County"	"SEVENTH"	527	308	212	527	267	253
"GA"	2002	"Liberty County"	"SIXTH"	855	553	284	859	530	325
"GA"	2002	"Liberty County"	"TENTH"	613	159	437	616	164	444
"GA"	2002	"Liberty County"	"THIRD"	1001	329	656	996	327	657
"GA"	2002	"Liberty County"	"THIRTEENTH"	88	22	65	88	25	63
"GA"	2002	"Liberty County"	"TWELFTH"	459	108	335	468	115	343
"GA"	2002	"Lincoln County"	"1-A"	161	69	87	159	65	93
"GA"	2002	"Lincoln County"	"1-B1"	106	49	57	106	42	63
"GA"	2002	"Lincoln County"	"1-B2"	123	35	88	122	35	86
"GA"	2002	"Lincoln County"	"2-1"	283	192	89	283	173	104
"GA"	2002	"Lincoln County"	"2-2"	200	144	54	202	136	65
"GA"	2002	"Lincoln County"	"3-A"	174	102	70	174	90	82
"GA"	2002	"Lincoln County"	"3-B1"	37	9	28	37	10	26
"GA"	2002	"Lincoln County"	"3-B2"	280	125	152	280	126	151
"GA"	2002	"Lincoln County"	"4"	621	394	215	621	390	222
"GA"	2002	"Long County"	"BEARDS CREEK"	304	144	154	309	127	180
"GA"	2002	"Long County"	"N LUDOWICI"	335	219	110	335	192	135
"GA"	2002	"Long County"	"RYE PATCH/OAK DALE"	409	249	157	410	223	182
"GA"	2002	"Long County"	"S LUDOWICI"	212	83	125	212	68	141
"GA"	2002	"Long County"	"TIBET"	330	197	125	332	180	148
"GA"	2002	"Lowndes County"	"Precinct 1"	658	362	287	656	363	288
"GA"	2002	"Lowndes County"	"Precinct 10"	710	494	206	712	482	219
"GA"	2002	"Lowndes County"	"Precinct 11"	1015	667	330	1020	673	336
"GA"	2002	"Lowndes County"	"Precinct 12"	356	198	141	358	214	133
"GA"	2002	"Lowndes County"	"Precinct 13"	526	126	394	524	122	401
"GA"	2002	"Lowndes County"	"Precinct 14"	350	201	144	350	181	163
"GA"	2002	"Lowndes County"	"Precinct 15"	429	125	296	431	124	302
"GA"	2002	"Lowndes County"	"Precinct 16"	188	122	65	190	118	70
"GA"	2002	"Lowndes County"	"Precinct 17"	460	307	150	461	326	130
"GA"	2002	"Lowndes County"	"Precinct 18"	930	631	290	936	709	222
"GA"	2002	"Lowndes County"	"Precinct 19"	562	364	192	567	364	197
"GA"	2002	"Lowndes County"	"Precinct 2"	1092	717	357	1092	762	316
"GA"	2002	"Lowndes County"	"Precinct 20"	869	338	517	868	345	515
"GA"	2002	"Lowndes County"	"Precinct 21"	129	85	39	130	89	35
"GA"	2002	"Lowndes County"	"Precinct 22"	812	448	357	813	447	360
"GA"	2002	"Lowndes County"	"Precinct 23"	294	218	74	296	217	77
"GA"	2002	"Lowndes County"	"Precinct 24"	318	203	113	318	194	123
"GA"	2002	"Lowndes County"	"Precinct 25"	465	239	222	468	251	214
"GA"	2002	"Lowndes County"	"Precinct 26"	225	93	130	222	109	113
"GA"	2002	"Lowndes County"	"Precinct 27"	1032	672	346	1038	795	238
"GA"	2002	"Lowndes County"	"Precinct 28"	397	65	312	395	77	310
"GA"	2002	"Lowndes County"	"Precinct 29"	174	24	148	173	25	147
"GA"	2002	"Lowndes County"	"Precinct 3"	735	442	281	740	449	281
"GA"	2002	"Lowndes County"	"Precinct 30"	371	13	352	364	20	339
"GA"	2002	"Lowndes County"	"Precinct 31"	361	154	203	364	142	218
"GA"	2002	"Lowndes County"	"Precinct 32"	676	274	387	678	268	399
"GA"	2002	"Lowndes County"	"Precinct 4"	650	386	255	653	405	244
"GA"	2002	"Lowndes County"	"Precinct 5"	332	56	269	331	61	263
"GA"	2002	"Lowndes County"	"Precinct 6"	1076	658	404	1081	685	389
"GA"	2002	"Lowndes County"	"Precinct 7"	310	13	289	308	19	279
"GA"	2002	"Lowndes County"	"Precinct 8"	215	93	119	218	96	121
"GA"	2002	"Lowndes County"	"Precinct 9"	608	336	259	607	316	283
"GA"	2002	"Lumpkin County"	"AURARIA"	513	310	187	514	308	197
"GA"	2002	"Lumpkin County"	"CANE CREEK"	297	196	91	296	177	111
"GA"	2002	"Lumpkin County"	"CHESTATEE"	122	80	39	121	77	42
"GA"	2002	"Lumpkin County"	"CRUMBY"	204	148	50	205	146	58
"GA"	2002	"Lumpkin County"	"DAHLONEGA"	1022	661	322	1028	648	357
"GA"	2002	"Lumpkin County"	"DAVIS"	296	193	90	300	180	113
"GA"	2002	"Lumpkin County"	"FROGTOWN"	202	134	61	202	140	57
"GA"	2002	"Lumpkin County"	"HIGHTOWER"	54	31	20	52	29	21
"GA"	2002	"Lumpkin County"	"MARTINS FORD"	511	339	154	513	346	161
"GA"	2002	"Lumpkin County"	"MILL CREEK"	266	168	86	266	177	80
"GA"	2002	"Lumpkin County"	"NIMBLEWILL"	232	141	83	234	139	91
"GA"	2002	"Lumpkin County"	"PORTER SPRGS"	199	137	57	198	130	64
"GA"	2002	"Lumpkin County"	"SHOAL CREEK"	399	274	107	400	251	143
"GA"	2002	"Lumpkin County"	"WAHOO"	243	160	77	244	158	80
"GA"	2002	"Lumpkin County"	"YAHOOLA"	260	164	85	263	152	104
"GA"	2002	"Macon County"	"IDEAL"	584	266	307	585	254	321
"GA"	2002	"Macon County"	"MARSHALLVILLE"	627	239	381	636	235	398
"GA"	2002	"Macon County"	"MONTEZUMA 4"	675	231	432	689	237	443
"GA"	2002	"Macon County"	"MONTEZUMA 5"	555	142	404	557	130	417
"GA"	2002	"Macon County"	"OGLETHORPE"	550	258	286	551	232	309
"GA"	2002	"Madison County"	"COLBERT"	845	610	225	845	573	263
