state	year	county	precinct	cd	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv
"AR"	2008	"Stone County"	"Luber School House"	1	41	83	127	90		119			
"AR"	2008	"Stone County"	"Melrose Fire Station"	1	26	48	75	59		74			
"AR"	2008	"Stone County"	"New Hope Assembly Of God"	1	41	48	96	65		92			
"AR"	2008	"Stone County"	"Newnata Fire Station"	1	114	202	335	247		322			
"AR"	2008	"Stone County"	"Old Lexington Church"	1	12	32	46	28		44			
"AR"	2008	"Stone County"	"Pleasant Grove Community Building"	1	30	71	106	70		98			
"AR"	2008	"Stone County"	"Pleasant Hill Church"	1	12	26	40	28		37			
"AR"	2008	"Stone County"	"St. James Community Building"	1	73	130	210	165		205			
"AR"	2008	"Stone County"	"Stone County Fairgrounds"	1	127	223	362	256		345			
"AR"	2008	"Stone County"	"Sugar Hill Vfd"	1	40	100	142	93		136			
"AR"	2008	"Stone County"	"Timbo School Chapter 1 Building"	1	36	75	120	87		117			
"AR"	2008	"Stone County"	"Vine Avenue Church"	1	67	225	302	183		275			
"AR"	2008	"Union County"	"Absentee"	4	246	428	678	410		494	455		528
"AR"	2008	"Union County"	"Aurelle"	4	109	71	181	101		129	131		150
"AR"	2008	"Union County"	"Caledonia"	4	40	228	279	188		248	205		250
"AR"	2008	"Union County"	"Calion"	4	84	190	277	198		257	213		263
"AR"	2008	"Union County"	"Country Box 1"	4	39	99	139	94		124	108		127
"AR"	2008	"Union County"	"Country Box 2"	4	20	222	246	152		225	167		223
"AR"	2008	"Union County"	"Country Box 3"	4	75	623	708	481		621	533		632
"AR"	2008	"Union County"	"Country Box 4"	4	28	279	315	212		281	239		288
"AR"	2008	"Union County"	"Country Box 6"	4	51	249	305	206		273	232		280
"AR"	2008	"Union County"	"Country Box 7"	4	18	61	82	52		74	62		76
"AR"	2008	"Union County"	"Early"	4	2786	3702	6598	4540		5762	5001		5806
"AR"	2008	"Union County"	"Felsenthal"	4	13	41	55	46		55	49		53
"AR"	2008	"Union County"	"Hibanks"	4	14	155	173	115		153	128		157
"AR"	2008	"Union County"	"Huttig"	4	168	151	327	200		257	237		267
"AR"	2008	"Union County"	"Junction City"	4	93	197	297	181		243	203		243
"AR"	2008	"Union County"	"Lawson"	4	90	219	314	206		268	220		273
"AR"	2008	"Union County"	"Lisbon"	4	25	158	183	125		164	131		164
"AR"	2008	"Union County"	"Mt. Holly"	4	63	112	180	113		154	139		166
"AR"	2008	"Union County"	"New London"	4	69	163	238	153		196	174		197
"AR"	2008	"Union County"	"Norphlet"	4	97	465	577	383		498	436		513
"AR"	2008	"Union County"	"Smackover"	4	206	560	790	541		684	600		696
"AR"	2008	"Union County"	"Strong"	4	283	153	440	299		362	351		389
"AR"	2008	"Union County"	"Three Creeks"	4	56	223	285	182		236	215		250
"AR"	2008	"Union County"	"Union"	4	77	286	374	243		342	284		344
"AR"	2008	"Union County"	"Ward 1"	4	371	419	803	581		721	621		730
"AR"	2008	"Union County"	"Ward 2"	4	288	475	773	531		676	597		698
"AR"	2008	"Union County"	"Ward 3"	4	484	115	610	491		537	538		565
"AR"	2008	"Union County"	"Ward 4"	4	250	432	696	487		628	553		637
"AR"	2008	"Union County"	"Wesson"	4	33	96	132	90		117	101		120
"AR"	2008	"Union County"	"Wooleys Store"	4	14	105	124	67		104	80		105
"AR"	2008	"Van Buren County"	"02 Barnett"	2	58	216	278	205		262	172		261
"AR"	2008	"Van Buren County"	"03 Bradley"	2	135	299	451	304		420	278		415
"AR"	2008	"Van Buren County"	"04 Culpepper"	2	39	107	152	122		149	106		143
"AR"	2008	"Van Buren County"	"05 Holly Mountain"	2	45	101	155	113		150	92		147
"AR"	2008	"Van Buren County"	"06 Choctaw"	2	95	160	267	202		252	176		250
"AR"	2008	"Van Buren County"	"07 West Griggs"	2	169	340	535	406		509	360		498
"AR"	2008	"Van Buren County"	"08 Craig"	2	83	212	315	215		298	204		297
"AR"	2008	"Van Buren County"	"09 Cargile"	2	38	96	144	108		140	94		132
"AR"	2008	"Van Buren County"	"10 Davis"	2	126	260	400	295		392	262		377
"AR"	2008	"Van Buren County"	"11 Formosa"	2	75	125	214	160		208	151		206
"AR"	2008	"Van Buren County"	"12 East Griggs"	2	121	232	373	274		354	254		349
"AR"	2008	"Van Buren County"	"15 Mountain-hartsuggs"	2	36	120	161	105		155	96		149
"AR"	2008	"Van Buren County"	"17 Linn Creek"	2	94	143	248	188		231	176		226
"AR"	2008	"Van Buren County"	"19 Red River"	2	124	183	318	235		291	212		285
"AR"	2008	"Van Buren County"	"20 Union"	2	184	344	547	395		524	361		515
"AR"	2008	"Van Buren County"	"21 Washington"	2	113	213	353	270		344	248		326
"AR"	2008	"Van Buren County"	"22 Wheeler."	2	51	72	132	84		127	92		123
"AR"	2008	"Van Buren County"	"23 Mountain Ranch"	2	193	365	574	378		526	363		519
"AR"	2008	"Van Buren County"	"24 South Griggs"	2	207	367	590	468		574	418		555
"AR"	2008	"Van Buren County"	"25 Indian Hills"	2	80	225	310	192		279	164		271
"AR"	2008	"Van Buren County"	"26 Lakewood"	2	85	96	186	127		171	111		165
"AR"	2008	"Washington County"	"Baldwin Church Of Christ"	3	344	456	812	608		771		536	761
"AR"	2008	"Washington County"	"Blackburn Church"	3	90	111	208	152		194		124	198
"AR"	2008	"Washington County"	"Boston Mountain Fire Station"	3	169	302	486	327		454		322	468
"AR"	2008	"Washington County"	"Brentwood School"	3	119	181	313	234		304		215	306
"AR"	2008	"Washington County"	"Buckner Baptist Church"	3	231	423	669	497		629		469	656
"AR"	2008	"Washington County"	"Cane Hill Museum"	3	181	297	496	369		470		366	469
"AR"	2008	"Washington County"	"Central United Methodist Church"	3	598	272	913	608		853		402	852
"AR"	2008	"Washington County"	"Cincinnati Community Bldg."	3	52	218	276	196		251		220	256
"AR"	2008	"Washington County"	"Clarion Inn"	3	366	327	714	531		677		410	669
"AR"	2008	"Washington County"	"County Clerk"	3	12596	11688	24667	18100		23007		14645	23155
"AR"	2008	"Washington County"	"Covenant Church"	3	632	751	1405	1021		1314		902	1321
"AR"	2008	"Washington County"	"Durham Community Bldg."	3	94	178	291	201		277		187	279
"AR"	2008	"Washington County"	"Dwelling Place"	3	336	304	664	495		633		399	632
"AR"	2008	"Washington County"	"Elkins Community Ctr."	3	375	706	1118	851		1066		838	1079
"AR"	2008	"Washington County"	"Elm Springs Community Ctr."	3	177	570	755	546		695		628	734
"AR"	2008	"Washington County"	"Elmdale Baptist Church"	3	367	592	980	741		922		707	926
"AR"	2008	"Washington County"	"Evansville Fire Station"	3	32	72	106	81		103		83	104
"AR"	2008	"Washington County"	"Farmington Baptist Church"	3	598	1281	1910	1441		1802		1462	1841
"AR"	2008	"Washington County"	"First Assembly"	3	268	192	465	338		444		250	437
"AR"	2008	"Washington County"	"First Baptist"	3	155	358	521	399		482		406	508
"AR"	2008	"Washington County"	"First United Methodist"	3	173	297	481	351		448		350	460
"AR"	2008	"Washington County"	"Goshen Community Bldg."	3	227	479	723	508		673		534	705
"AR"	2008	"Washington County"	"Greenland Community Ctr."	3	286	524	833	623		792		593	809
"AR"	2008	"Washington County"	"Hazel Valley Church"	3	18	74	97	71		94		75	94
"AR"	2008	"Washington County"	"John Powell Senior Center"	3	162	218	394	295		372		246	365
"AR"	2008	"Washington County"	"Johnson City Hall"	3	291	582	884	658		810		693	854
"AR"	2008	"Washington County"	"Lincoln Community Center"	3	382	749	1157	865		1085		828	1090
"AR"	2008	"Washington County"	"Morrow Fire Station"	3	114	279	401	305		386		307	384
"AR"	2008	"Washington County"	"Mt. Comfort Church Of Christ"	3	814	1036	1896	1403		1764		1274	1792
"AR"	2008	"Washington County"	"Nazarene"	3	281	708	999	723		915		796	966
"AR"	2008	"Washington County"	"Nob Hill Fire Station"	3	239	542	797	586		756		593	761
"AR"	2008	"Washington County"	"Northeast Baptist"	3	409	983	1409	1049		1308		1119	1360
"AR"	2008	"Washington County"	"Prairie Grove, First Baptist Church"	3	529	1216	1801	1344		1706		1363	1718
"AR"	2008	"Washington County"	"Presbyterian"	3	295	347	651	492		610		423	623
"AR"	2008	"Washington County"	"Rheas Mill Community Bldg."	3	60	151	214	153		200		161	207
"AR"	2008	"Washington County"	"Rodeo Community Center"	3	534	798	1353	1005		1241		956	1273
"AR"	2008	"Washington County"	"Round Mountain Fire Station"	3	124	222	356	282		337		265	347
"AR"	2008	"Washington County"	"Sang Avenue Baptist Church"	3	425	330	776	580		744		448	747
"AR"	2008	"Washington County"	"Sequoyah Methodist Church"	3	586	507	1122	829		1058		648	1068
"AR"	2008	"Washington County"	"Smith Elementary School"	3	305	865	1202	886		1115		949	1155
"AR"	2008	"Washington County"	"Sonora Baptist Church"	3	208	504	731	541		674		571	702
"AR"	2008	"Washington County"	"St. John's Lutheran Church"	3	302	350	668	519		634		424	634
"AR"	2008	"Washington County"	"St. Joseph's Catholic Church"	3	527	1265	1820	1360		1689		1467	1759
"AR"	2008	"Washington County"	"Strickler Fire Station"	3	89	157	252	198		245		190	242
"AR"	2008	"Washington County"	"Sulphur City Baptist Church"	3	85	194	285	208		271		208	280
"AR"	2008	"Washington County"	"Temple Baptist Church"	3	180	535	733	524		665		594	710
"AR"	2008	"Washington County"	"Trinity Fellowship"	3	590	735	1350	1040		1276		915	1263
"AR"	2008	"Washington County"	"Trinity Methodist Church"	3	405	235	665	457		630		319	631
"AR"	2008	"Washington County"	"Turner Street Baptist Church"	3	268	483	770	581		712		568	718
"AR"	2008	"Washington County"	"Viney Grove Community Bldg"	3	117	273	399	323		374		328	391
"AR"	2008	"Washington County"	"Weddington Community Bldg."	3	41	105	153	114		143		106	142
"AR"	2008	"Washington County"	"Wedington Woods Fire Station"	3	209	346	567	393		529		393	546
"AR"	2008	"Washington County"	"West Fork Community Ctr"	3	568	1031	1642	1231		1579		1177	1589
"AR"	2008	"Washington County"	"Wheeler Fire Station"	3	124	310	442	321		412		345	433
"AR"	2008	"Washington County"	"Wiggins Methodist Church"	3	463	295	782	548		754		387	740
"AR"	2008	"Washington County"	"Youth Center West (springdale)"	3	347	677	1045	763		979		774	1010
"AR"	2008	"Washington County"	"Yvonne Richardson Center"	3	464	282	761	533		716		383	723
"AR"	2008	"White County"	"Absentee"	2	309	602	931	694		837	603		765
"AR"	2008	"White County"	"Antioch"	2	60	223	291	174		243	180		273
"AR"	2008	"White County"	"Bald Knob City/bald Knob North/bald Knob Twp/cypert"	2	324	719	1079	825		996	795		1018
"AR"	2008	"White County"	"Beebe Ward 1/ Beebe Ward2"	2	262	525	819	570		726	561		748
"AR"	2008	"White County"	"Beebe Ward 3/beebe Ward 3-c/union"	2	288	992	1306	904		1179	848		1195
"AR"	2008	"White County"	"Big Creek/pangburn"	2	114	260	393	292		352	298		373
"AR"	2008	"White County"	"Bradford City/liberty"	2	130	312	466	342		415	339		442
"AR"	2008	"White County"	"Cane/gum Springs"	2	118	593	733	502		662	454		659
"AR"	2008	"White County"	"Chrisp"	2	69	257	330	228		289	224		311
"AR"	2008	"White County"	"Clay/jackson"	2	61	281	352	258		313	244		335
"AR"	2008	"White County"	"Coffey"	2	60	262	329	204		272	203		303
"AR"	2008	"White County"	"Des Arc/crosby"	2	77	333	428	281		379	265		393
"AR"	2008	"White County"	"Dogwood/griffithville/walker"	2	56	153	221	149		191	146		207
"AR"	2008	"White County"	"Early Voting"	2	2260	6592	9053	6165		8062	5483		7951
"AR"	2008	"White County"	"El Paso/cleveland/jefferson/royal"	2	182	422	626	416		575	414		591
"AR"	2008	"White County"	"Garner City/garner Twp"	2	43	93	140	96		122	83		126
"AR"	2008	"White County"	"Georgetown/francure"	2	40	31	75	60		65	57		64
"AR"	2008	"White County"	"Gray Box A"	2	82	266	357	265		324	256		335
"AR"	2008	"White County"	"Gray Box B"	2	114	556	689	498		634	435		615
"AR"	2008	"White County"	"Guthrie/hartsell/coldwell"	2	113	406	534	390		473	412		536
"AR"	2008	"White County"	"Higginson City/higginson Twp"	2	55	190	252	186		233	170		230
"AR"	2008	"White County"	"Joy/cadron/gravelhill"	2	72	284	373	248		322	236		335
"AR"	2008	"White County"	"Judsonia City/harrison Twp/harrison East"	2	297	901	1248	911		1153	847		1165
"AR"	2008	"White County"	"Kensett City/kensett Twp"	2	229	235	487	418		465	392		464
"AR"	2008	"White County"	"Letona/marion/albion/mt.pisgah"	2	49	216	278	202		256	185		261
"AR"	2008	"White County"	"Mcrae City/mcrae Twp"	2	90	254	366	256		321	249		329
"AR"	2008	"White County"	"Red River/west Point"	2	55	65	129	104		125	103		122
"AR"	2008	"White County"	"Rose Bud City/kentucky/marshall"	2	137	514	663	468		580	456		612
"AR"	2008	"White County"	"Russell City/russell Twp"	2	56	87	150	119		138	121		143
"AR"	2008	"White County"	"Searcy W-1a/searcy W-1c/searcy W-1d/searcy W-1e"	2	205	607	835	575		734	484		699
"AR"	2008	"White County"	"Searcy W-2b/searcy W-2c/searcy W-2d/searcy W-2e"	2	217	827	1057	792		955	684		930
"AR"	2008	"White County"	"Searcy W-3a/searcy W-3b/searcy W-3c/searcy W-3d/searcy W-3e"	2	234	528	777	569		707	513		695
"AR"	2008	"White County"	"Searcy W-4a/searcy W-4b/searcy W-4c"	2	148	580	742	423		611	343		562
"AR"	2008	"White County"	"Velvet Ridge/denmark"	2	126	301	446	344		407	312		417
"AR"	2008	"Woodruff County"	"Augusta Armory"	1	262	185	468	422		449			
"AR"	2008	"Woodruff County"	"Augusta Housing"	1	121	28	159	137		150			
"AR"	2008	"Woodruff County"	"Av Absentee 1 100-1"	1	30	16	46	44		45			
"AR"	2008	"Woodruff County"	"Av Absentee 2 100-2"	1	15	13	30	26		32			
"AR"	2008	"Woodruff County"	"Babbs Center"	1	215	52	286	248		264			
"AR"	2008	"Woodruff County"	"Ev Courthouse Ivo"	1	390	275	686	591		656			
"AR"	2008	"Woodruff County"	"Fair Grounds"	1	37	108	152	133		145			
"AR"	2008	"Woodruff County"	"Gregory"	1	20	17	39	31		36			
"AR"	2008	"Woodruff County"	"Hunter"	1	15	57	76	65		71			
"AR"	2008	"Woodruff County"	"Mccrory Civic Center"	1	198	219	448	391		438			
"AR"	2008	"Woodruff County"	"Morton Church"	1	19	74	95	76		86			
"AR"	2008	"Woodruff County"	"Patterson Fire Stn"	1	42	53	106	85		97			
"AR"	2008	"Woodruff County"	"Pumpkin Bend"	1	38	80	125	112		123			
"AR"	2008	"Woodruff County"	"Whitehall"	1	10	29	45	42		47			
"AR"	2008	"Yell County"	"Av Paper 650"	2	61	92	154	132		147	125		145
"AR"	2008	"Yell County"	"Bluffton"	2	9	38	49	36		48	38		47
"AR"	2008	"Yell County"	"Briggsville"	2	30	18	48	38		48	38		48
"AR"	2008	"Yell County"	"Centerville"	2	68	142	224	170		207	166		205
"AR"	2008	"Yell County"	"Compton"	2	6	16	22	20		21	21		22
"AR"	2008	"Yell County"	"Crawford"	2	11	9	21	20		21	17		18
"AR"	2008	"Yell County"	"Danville"	2	106	174	288	243		279	231		274
"AR"	2008	"Yell County"	"Dardanelle Outside"	2	140	291	445	361		434	355		429
"AR"	2008	"Yell County"	"Dardanelle Ward 1"	2	80	123	210	168		205	170		203
"AR"	2008	"Yell County"	"Dardanelle Ward 2"	2	34	54	92	70		90	71		89
"AR"	2008	"Yell County"	"Dardanelle Ward 3"	2	36	43	82	69		79	68		79
"AR"	2008	"Yell County"	"Dutch Creek"	2	14	26	40	29		34	30		35
"AR"	2008	"Yell County"	"Ev Early Voting Ivo"	2	778	1347	2180	1685		2040	1616		2024
"AR"	2008	"Yell County"	"Ferguson"	2	51	171	231	184		216	167		209
"AR"	2008	"Yell County"	"Galla Rock"	2	24	46	80	68		79	65		79
"AR"	2008	"Yell County"	"Gilkey"	2	21	21	44	35		45	34		43
"AR"	2008	"Yell County"	"Gravelly"	2	14	23	39	29		34	30		35
"AR"	2008	"Yell County"	"Herring"	2	15	37	55	44		57	39		56
"AR"	2008	"Yell County"	"Ions Creek"	2	11	18	30	27		30	24		29
"AR"	2008	"Yell County"	"Lamar"	2	113	198	329	260		303	248		294
"AR"	2008	"Yell County"	"Magazine 1"	2	67	166	244	176		223	172		221
"AR"	2008	"Yell County"	"Magazine 2"	2	38	34	75	66		74	67		75
"AR"	2008	"Yell County"	"Mason"	2	22	81	110	89		106	88		107
"AR"	2008	"Yell County"	"Mountain"	2	13	25	39	34		40	33		38
"AR"	2008	"Yell County"	"Prairie"	2	29	112	150	114		146	116		145
"AR"	2008	"Yell County"	"Richland"	2	24	53	85	58		79	55		71
"AR"	2008	"Yell County"	"Riley"	2	46	145	197	147		182	139		181
"AR"	2008	"Yell County"	"Rover"	2	15	78	103	84		100	74		95
"AR"	2008	"Yell County"	"Ward"	2	109	184	304	253		293	251		287
"AR"	2008	"Yell County"	"Waveland"	2	18	43	66	59		64	56		60
