state	year	fips	county_code	precinct_code	county	precinct	cd	ld	sd	g2008_REG_tv	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv
"VA"	2008	165304	51165	304	"ROCKINGHAM COUNTY"	"GROTTOES"	17	43	26	1483	342	736	1085	500	566	1080	314	736	1072
"VA"	2008	165301	51165	301	"ROCKINGHAM COUNTY"	"KEEZLETOWN"	17	44	26	1046	233	511	758	368	364	750	205	522	746
"VA"	2008	165105	51165	105	"ROCKINGHAM COUNTY"	"LACEY SPRING"	17	44	28	993	191	519	719	311	396	713	163	536	708
"VA"	2008	165305	51165	305	"ROCKINGHAM COUNTY"	"MASSANETTA SPRINGS"	17	38	26	4335	1130	1934	3105	1662	1375	3068	1009	1989	3064
"VA"	2008	165503	51165	503	"ROCKINGHAM COUNTY"	"MCGAHEYSVILLE"	17	43	26	1571	364	767	1146	550	575	1138	310	788	1129
"VA"	2008	165203	51165	203	"ROCKINGHAM COUNTY"	"MELROSE"	17	44	28	1812	339	886	1240	535	681	1235	276	922	1230
"VA"	2008	165402	51165	402	"ROCKINGHAM COUNTY"	"MONTEZUMA"	17	38	26	1559	309	865	1180	507	658	1172	234	914	1169
"VA"	2008	165204	51165	204	"ROCKINGHAM COUNTY"	"MT CLINTON"	17	44	28	1096	210	586	812	317	468	793	167	615	799
"VA"	2008	165403	51165	403	"ROCKINGHAM COUNTY"	"MT CRAWFORD"	17	38	26	264	68	118	187	88	94	183	57	126	185
"VA"	2008	165303	51165	303	"ROCKINGHAM COUNTY"	"NORTH RIVER"	17	38	26	1121	179	660	848	302	533	840	156	654	842
"VA"	2008	165207	51165	207	"ROCKINGHAM COUNTY"	"OTTOBINE"	17	38	28	1819	284	992	1302	439	829	1280	245	1010	1282
"VA"	2008		51165	107	"ROCKINGHAM COUNTY"	"PLAINS"	17	44	28	1774	373	865	1251	539	686	1240	294	917	1239
"VA"	2008	165302	51165	302	"ROCKINGHAM COUNTY"	"PORT REPUBLIC"	17	43	26	1497	327	732	1065	487	563	1054	282	746	1049
"VA"	2008	165405	51165	405	"ROCKINGHAM COUNTY"	"SILVER LAKE"	17	44	28	2374	529	1241	1785	838	910	1762	458	1259	1768
"VA"	2008	165201	51165	201	"ROCKINGHAM COUNTY"	"SINGERS GLEN"	17	44	28	1163	237	618	863	363	484	854	201	637	855
"VA"	2008	165504	51165	504	"ROCKINGHAM COUNTY"	"SOUTH FORK"	17	43	26	938	181	474	669	277	386	664	157	493	662
"VA"	2008	165505	51165	505	"ROCKINGHAM COUNTY"	"STONY RUN"	17	43	26	2140	588	880	1489	788	663	1464	517	896	1458
"VA"	2008	165502	51165	502	"ROCKINGHAM COUNTY"	"SWIFT RUN"	17	32	26	2329	381	1176	1572	621	919	1549	333	1193	1553
"VA"	2008	165106	51165	106	"ROCKINGHAM COUNTY"	"TENTH LEGION"	17	44	28	932	182	464	659	269	370	648	145	491	651
"VA"	2008	165102	51165	102	"ROCKINGHAM COUNTY"	"TIMBERVILLE"	17	44	28	1190	286	504	800	386	402	793	224	545	788
"VA"	2008	167203	51167	203	"RUSSELL COUNTY"	"CLEVELAND"	20	37	41	908	250	257	517	345	152	501	408		416
"VA"	2008	167301	51167	301	"RUSSELL COUNTY"	"COOKS MILL"	20	37	41	450	125	117	250	169	73	245	192		193
"VA"	2008	167102	51167	102	"RUSSELL COUNTY"	"COPPER CREEK"	20	37	41	1186	291	383	683	437	229	672	516		524
"VA"	2008	167202	51167	202	"RUSSELL COUNTY"	"DANTE"	20	37	41	625	128	151	284	188	79	272	223		225
"VA"	2008	167302	51167	302	"RUSSELL COUNTY"	"DAUGHERTY"	20	37	41	143	34	59	95	42	51	93	53		54
"VA"	2008	167401	51167	401	"RUSSELL COUNTY"	"DRILL"	20	48	41	235	63	49	114	83	28	113	93		93
"VA"	2008	167501	51167	501	"RUSSELL COUNTY"	"EAST LEBANON"	20	37	41	1930	454	717	1186	764	396	1167	862		877
"VA"	2008	167403	51167	403	"RUSSELL COUNTY"	"ELK GARDEN"	20	37	41	1621	360	626	1000	599	384	988	772		790
"VA"	2008	167303	51167	303	"RUSSELL COUNTY"	"HONAKER"	20	2	41	2791	686	684	1385	954	405	1366	1096		1110
"VA"	2008	167101	51167	101	"RUSSELL COUNTY"	"MOCCASIN"	20	37	41	1509	300	555	865	484	375	860	594		621
"VA"	2008	167201	51167	201	"RUSSELL COUNTY"	"NORTH CASTLEWOOD"	20	37	41	1891	400	558	979	635	326	969	744		762
"VA"	2008	167103	51167	103	"RUSSELL COUNTY"	"SOUTH CASTLEWOOD"	20	37	41	1444	301	476	788	486	282	772	554		570
"VA"	2008	167402	51167	402	"RUSSELL COUNTY"	"SWORDS CREEK"	20	48	41	1791	371	558	951	595	332	933	710		738
"VA"	2008	167502	51167	502	"RUSSELL COUNTY"	"WEST LEBANON"	20	37	41	2405	648	728	1391	993	367	1364	1059		1086
"VA"	2008	169204	51169	204	"SCOTT COUNTY"	"CLARK'S"	20	25	44	364	35	169	206	77	123	204	134		142
"VA"	2008	169601	51169	601	"SCOTT COUNTY"	"CLINCHPORT"	20	25	44	709	89	239	340	183	148	338	266		274
"VA"	2008	169304	51169	304	"SCOTT COUNTY"	"COPPER CREEK"	20	25	44	255	50	91	144	88	49	138	125		128
"VA"	2008	169602	51169	602	"SCOTT COUNTY"	"DUFFIELD-PATTONSVILLE"	20	25	44	1336	248	480	744	453	264	726	603		613
"VA"	2008	169501	51169	501	"SCOTT COUNTY"	"DUNGANNON"	20	25	44	656	126	211	340	218	110	333	261		265
"VA"	2008	169603	51169	603	"SCOTT COUNTY"	"FAIRVIEW"	20	25	44	377	77	112	192	118	63	181	153		156
"VA"	2008	169502	51169	502	"SCOTT COUNTY"	"FORT BLACKMORE"	20	25	44	686	104	250	359	210	141	353	273		283
"VA"	2008	169401	51169	401	"SCOTT COUNTY"	"GATE CITY"	20	25	44	2886	456	1092	1577	875	656	1551	1186		1224
"VA"	2008	169203	51169	203	"SCOTT COUNTY"	"HILTONS"	20	25	44	1339	175	620	812	374	400	784	574		590
"VA"	2008	169503	51169	503	"SCOTT COUNTY"	"MANVILLE"	20	25	44	396	54	152	210	93	86	183	138		142
"VA"	2008	169301	51169	301	"SCOTT COUNTY"	"NICKELSVILLE"	20	25	44	1081	146	464	623	287	313	604	431		449
"VA"	2008	169504	51169	504	"SCOTT COUNTY"	"RYE COVE"	20	25	44	849	115	326	447	252	162	425	330		337
"VA"	2008	169302	51169	302	"SCOTT COUNTY"	"SNOWFLAKE"	20	25	44	734	116	330	457	246	196	446	333		345
"VA"	2008	169303	51169	303	"SCOTT COUNTY"	"TWIN SPRINGS"	20	25	44	692	128	292	424	235	181	421	311		319
"VA"	2008	169101	51169	101	"SCOTT COUNTY"	"WEBER CITY"	20	25	44	1275	193	515	719	374	333	710	518		532
"VA"	2008	169202	51169	202	"SCOTT COUNTY"	"WEBER CITY EAST"	20	25	44	1084	150	488	646	300	304	605	444		458
"VA"	2008	169102	51169	102	"SCOTT COUNTY"	"YUMA"	20	25	44	1364	231	599	841	460	353	819	647		659
"VA"	2008	171501	51171	501	"SHENANDOAH COUNTY"	"CEDAR CREEK"	17	32	28	154	43	68	113	59	51	112	30	76	110
"VA"	2008	171301	51171	301	"SHENANDOAH COUNTY"	"COLUMBIA FURNACE"	17	32	28	864	169	418	597	265	307	583	130	425	582
"VA"	2008	171201	51171	201	"SHENANDOAH COUNTY"	"CONICVILLE"	17	32	28	1965	391	970	1387	561	795	1378	305	1026	1364
"VA"	2008	171302	51171	302	"SHENANDOAH COUNTY"	"EDINBURG"	17	32	28	1973	471	950	1450	721	688	1428	395	1005	1433
"VA"	2008	171102	51171	102	"SHENANDOAH COUNTY"	"FORESTVILLE"	17	32	28	791	167	425	603	252	319	582	129	445	588
"VA"	2008	171402	51171	402	"SHENANDOAH COUNTY"	"FORT VALLEY"	17	32	28	956	199	499	709	306	381	696	175	504	697
"VA"	2008	171504	51171	504	"SHENANDOAH COUNTY"	"LEBANON CHURCH"	17	32	28	1274	305	604	920	451	436	897	227	630	884
"VA"	2008	171202	51171	202	"SHENANDOAH COUNTY"	"MT JACKSON"	17	32	28	1732	419	734	1171	600	532	1145	356	757	1138
"VA"	2008	171502	51171	502	"SHENANDOAH COUNTY"	"MT OLIVE"	17	32	28	1498	325	746	1091	516	549	1082	265	777	1073
"VA"	2008	171103	51171	103	"SHENANDOAH COUNTY"	"NEW MARKET"	17	32	28	2558	578	1131	1738	821	861	1715	485	1164	1707
"VA"	2008	171101	51171	101	"SHENANDOAH COUNTY"	"ORKNEY SPRINGS"	17	32	28	867	210	363	579	291	269	569	173	380	569
"VA"	2008		51171	602	"SHENANDOAH COUNTY"	"SIGNAL KNOB"	17	32	28	1262	341	482	836	478	346	829	282	513	821
"VA"	2008	171303	51171	303	"SHENANDOAH COUNTY"	"ST LUKE"	17	32	28	1275	266	653	933	398	508	916	219	682	921
"VA"	2008	171601	51171	601	"SHENANDOAH COUNTY"	"STRASBURG"	17	32	28	3604	1018	1210	2260	1299	889	2214	858	1274	2204
"VA"	2008	171503	51171	503	"SHENANDOAH COUNTY"	"TOMS BROOK"	17	32	28	1534	403	638	1052	574	452	1034	316	685	1029
"VA"	2008	171401	51171	401	"SHENANDOAH COUNTY"	"WOODSTOCK"	17	32	28	3540	936	1329	2297	1283	954	2266	792	1406	2257
"VA"	2008	173701	51173	701	"SMYTH COUNTY"	"ADWOLFE"	20	70	44	1659	253	776	1050	561	461	1025	799		820
"VA"	2008	173501	51173	501	"SMYTH COUNTY"	"ATKINS"	20	70	44	1646	323	667	1012	602	380	993	836		861
"VA"	2008	173301	51173	301	"SMYTH COUNTY"	"CHILHOWIE"	20	59	44	2323	436	993	1457	751	644	1423	1061		1109
"VA"	2008	173401	51173	401	"SMYTH COUNTY"	"EAST PARK"	20	70	44	1563	394	549	958	610	319	937	766		777
"VA"	2008	173703	51173	703	"SMYTH COUNTY"	"KONNAROCK"	20	59	44	173	23	81	108	48	56	104	76		76
"VA"	2008	173202	51173	202	"SMYTH COUNTY"	"RICH VALLEY"	20	70	41	951	224	307	537	344	176	526	419		430
"VA"	2008	173601	51173	601	"SMYTH COUNTY"	"ROYAL OAK EAST"	20	70	44	1795	377	606	1001	599	370	986	750		782
"VA"	2008	173602	51173	602	"SMYTH COUNTY"	"ROYAL OAK WEST"	20	70	44	855	173	384	564	324	228	554	436		443
"VA"	2008	173101	51173	101	"SMYTH COUNTY"	"SALTVILLE"	20	59	41	2532	515	862	1403	871	491	1375	1095		1137
"VA"	2008	173201	51173	201	"SMYTH COUNTY"	"SEVEN MILE FORD"	20	70	44	1631	294	677	995	533	427	967	729		748
"VA"	2008	173302	51173	302	"SMYTH COUNTY"	"ST CLAIR"	20	59	44	532	81	264	353	189	164	353	268		271
"VA"	2008	173702	51173	702	"SMYTH COUNTY"	"SUGAR GROVE"	20	70	44	1042	227	377	628	365	242	615	490		500
"VA"	2008	173502	51173	502	"SMYTH COUNTY"	"WASSONA"	20	70	44	1359	385	508	907	606	277	890	701		726
"VA"	2008	173402	51173	402	"SMYTH COUNTY"	"WEST PARK"	20	70	44	1114	225	329	561	363	176	550	464		478
"VA"	2008	175101	51175	101	"SOUTHAMPTON COUNTY"	"BERLIN"	15	98	14	954	199	479	686	355	310	675	131	537	668
"VA"	2008	175701	51175	701	"SOUTHAMPTON COUNTY"	"BLACKWATER RIVER"	15	98	19	765	368	122	492	376	78	456	273	160	433
"VA"	2008	175201	51175	201	"SOUTHAMPTON COUNTY"	"BOYKINS"	15	98	19	1114	493	285	787	600	160	771	401	352	755
"VA"	2008	175202	51175	202	"SOUTHAMPTON COUNTY"	"BRANCHVILLE"	15	98	19	323	129	113	242	157	73	232	99	128	227
"VA"	2008	175301	51175	301	"SOUTHAMPTON COUNTY"	"CAPRON"	15	98	19	1278	488	359	850	611	219	840	389	419	808
"VA"	2008	175601	51175	601	"SOUTHAMPTON COUNTY"	"COURTLAND"	15	98	14	1350	395	501	904	565	305	880	302	543	846
"VA"	2008	175401	51175	401	"SOUTHAMPTON COUNTY"	"DREWRYVILLE"	15	98	19	637	237	155	400	278	103	389	174	199	373
"VA"	2008	175502	51175	502	"SOUTHAMPTON COUNTY"	"FORKS-OF-THE-RIVER"	15	98	4	634	199	214	417	279	132	416	151	245	397
"VA"	2008	175501	51175	501	"SOUTHAMPTON COUNTY"	"HUNTERDALE"	15	86	14	1379	351	669	1026	569	444	1022	250	753	1003
"VA"	2008	175102	51175	102	"SOUTHAMPTON COUNTY"	"IVOR"	15	98	14	1174	434	434	871	539	316	864	361	481	842
"VA"	2008	175203	51175	203	"SOUTHAMPTON COUNTY"	"MEHERRIN"	15	98	19	230	118	38	157	130	25	156	93	60	153
"VA"	2008	175702	51175	702	"SOUTHAMPTON COUNTY"	"NEWSOMS"	15	98	19	968	285	385	680	431	232	665	215	439	654
"VA"	2008	175302	51175	302	"SOUTHAMPTON COUNTY"	"SEBRELL"	15	98	14	643	239	205	446	317	118	439	171	252	423
"VA"	2008	175602	51175	602	"SOUTHAMPTON COUNTY"	"SEDLEY"	15	86	14	547	111	305	425	221	192	422	69	345	414
"VA"	2008	177701	51177	701	"SPOTSYLVANIA COUNTY"	"BATTLEFIELD"	10	75	43	2654	852	854	1727	1075	624	1711	714	957	1696
"VA"	2008	177501	51177	501	"SPOTSYLVANIA COUNTY"	"BELMONT"	18	75	18	1948	491	720	1232	646	544	1203	411	755	1166
"VA"	2008	177102	51177	102	"SPOTSYLVANIA COUNTY"	"BLAYDES CORNER"	18	122	43	2396	641	804	1473	858	544	1422	551	814	1370
"VA"	2008	177702	51177	702	"SPOTSYLVANIA COUNTY"	"BRENTS MILL"	10	75	18	2813	716	1101	1830	969	813	1798	624	1139	1781
"VA"	2008	177505	51177	505	"SPOTSYLVANIA COUNTY"	"BROCK"	3	75	18	2555	578	1085	1670	831	813	1657	533	1066	1616
"VA"	2008	177502	51177	502	"SPOTSYLVANIA COUNTY"	"BROKENBURG"	18	75	18	2631	553	1036	1602	847	732	1592	500	1043	1545
"VA"	2008	177204	51177	204	"SPOTSYLVANIA COUNTY"	"CHANCELLOR"	10	75	18	3258	1014	1015	2054	1262	747	2032	880	1100	2008
"VA"	2008	177504	51177	504	"SPOTSYLVANIA COUNTY"	"COURTHOUSE"	18	75	18	2124	592	741	1346	814	514	1340	536	776	1313
"VA"	2008	177201	51177	201	"SPOTSYLVANIA COUNTY"	"ELYS FORD"	10	112	18	1910	455	871	1339	647	669	1330	388	906	1311
"VA"	2008	177703	51177	703	"SPOTSYLVANIA COUNTY"	"FAIRVIEW"	10	75	18	5213	1733	1395	3160	2023	1039	3094	1516	1497	3061
"VA"	2008	177402	51177	402	"SPOTSYLVANIA COUNTY"	"FRAZERS GATE"	10	75	18	3112	953	1095	2066	1150	869	2046	833	1159	2023
"VA"	2008	177303	51177	303	"SPOTSYLVANIA COUNTY"	"GRANGE HALL"	10	112	18	2423	566	1035	1620	819	762	1599	479	1078	1576
"VA"	2008	177302	51177	302	"SPOTSYLVANIA COUNTY"	"HAZEL RUN"	10	112	18	3624	1046	1077	2146	1317	770	2106	916	1120	2066
"VA"	2008	177403	51177	403	"SPOTSYLVANIA COUNTY"	"LEE HILL"	10	75	43	3698	1162	1238	2418	1470	870	2367	985	1327	2341
"VA"	2008	177104	51177	104	"SPOTSYLVANIA COUNTY"	"MASSAPONAX"	10	75	43	2759	869	958	1851	1107	714	1840	762	1021	1810
"VA"	2008	177203	51177	203	"SPOTSYLVANIA COUNTY"	"NI RIVER"	10	75	18	3509	912	1391	2324	1247	1026	2294	806	1436	2265
"VA"	2008	177101	51177	101	"SPOTSYLVANIA COUNTY"	"PARTLOW"	18	122	43	2230	562	810	1397	791	562	1382	483	852	1337
"VA"	2008	177603	51177	603	"SPOTSYLVANIA COUNTY"	"PIEDMONT"	10	75	18	2941	925	894	1845	1125	664	1819	831	936	1802
"VA"	2008	177301	51177	301	"SPOTSYLVANIA COUNTY"	"PLANK ROAD"	10	112	18	3393	860	1171	2070	1179	837	2038	740	1227	2000
"VA"	2008	177601	51177	601	"SPOTSYLVANIA COUNTY"	"SALEM"	10	75	18	2262	788	655	1458	892	519	1433	693	699	1412
"VA"	2008	177602	51177	602	"SPOTSYLVANIA COUNTY"	"SMITH STATION"	10	75	18	6096	1905	2008	3942	2387	1464	3892	1674	2121	3837
"VA"	2008	177401	51177	401	"SPOTSYLVANIA COUNTY"	"SUMMIT"	10	75	43	5629	1757	1802	3588	2209	1318	3566	1531	1952	3527
"VA"	2008	177503	51177	503	"SPOTSYLVANIA COUNTY"	"TODDS TAVERN"	18	75	18	1256	332	507	847	452	380	837	290	521	813
"VA"	2008	177103	51177	103	"SPOTSYLVANIA COUNTY"	"TRAVELERS REST"	10	75	43	2645	740	884	1643	960	645	1627	662	909	1593
"VA"	2008	177202	51177	202	"SPOTSYLVANIA COUNTY"	"WILDERNESS"	3	75	18	1943	578	681	1277				190	301	497
"VA"	2008	179401	51179	401	"STAFFORD COUNTY"	"AQUIA"	10	10	30	3561	1055	1085	2166	1278	814	2129	908	1115	2071
"VA"	2008	179403	51179	403	"STAFFORD COUNTY"	"BROOKE"	10	46	30	3685	963	1346	2334	1303	974	2296	847	1362	2248
"VA"	2008	179602	51179	602	"STAFFORD COUNTY"	"CHATHAM"	10	46	30	3123	911	1127	2068	1208	815	2043	771	1207	2013
"VA"	2008	179402	51179	402	"STAFFORD COUNTY"	"COURTHOUSE"	10	46	30	3699	1358	937	2313	1500	733	2267	1173	996	2236
"VA"	2008	179503	51179	503	"STAFFORD COUNTY"	"DREW"	10	46	30	1470	410	475	903	533	333	887	363	496	875
"VA"	2008	179502	51179	502	"STAFFORD COUNTY"	"FALMOUTH"	10	46	30	3609	1055	1386	2471	1389	1028	2435	926	1454	2411
"VA"	2008	179601	51179	601	"STAFFORD COUNTY"	"FERRY FARM"	10	46	30	2824	755	1210	1987	1063	875	1965	625	1276	1934
"VA"	2008		51179	504	"STAFFORD COUNTY"	"GAYLE"	10	46	30	4044	1433	976	2423	1648	699	2379	1271	1008	2322
"VA"	2008	179501	51179	501	"STAFFORD COUNTY"	"GRAFTON"	10	46	30	3152	825	1284	2128	1165	922	2112	689	1366	2087
"VA"	2008	179301	51179	301	"STAFFORD COUNTY"	"GRIFFIS"	10	112	30	2512	942	639	1599	1061	468	1553	815	672	1517
"VA"	2008	179703	51179	703	"STAFFORD COUNTY"	"HAMPTON"	10	112	30	3203	1002	940	1951	1170	726	1925	866	985	1889
"VA"	2008		51179	303	"STAFFORD COUNTY"	"HARBOUR"	10	46	30	3102	776	1209	2003	1082	865	1976	678	1237	1950
"VA"	2008	179101	51179	101	"STAFFORD COUNTY"	"HARTWOOD"	10	112	30	3872	938	1751	2702	1318	1329	2670	780	1809	2620
"VA"	2008		51179	104	"STAFFORD COUNTY"	"RAMOTH"	10	46	30	2768	833	987	1831	1036	747	1797	691	1056	1767
"VA"	2008	179201	51179	201	"STAFFORD COUNTY"	"ROCK HILL"	10	112	30	2983	864	988	1868	1066	750	1833	759	1014	1804
"VA"	2008	179102	51179	102	"STAFFORD COUNTY"	"ROCKY RUN"	10	112	30	3627	1069	1371	2456	1386	1032	2440	942	1391	2369
"VA"	2008	179202	51179	202	"STAFFORD COUNTY"	"ROSEVILLE"	10	112	30	3638	1186	1229	2438	1438	921	2399	1028	1278	2364
"VA"	2008	179203	51179	203	"STAFFORD COUNTY"	"RUBY"	10	112	30	2458	583	1026	1633	799	791	1617	500	1056	1592
"VA"	2008	179103	51179	103	"STAFFORD COUNTY"	"SIMPSON"	10	112	30	1870	476	812	1302	684	578	1273	428	818	1256
"VA"	2008	179204	51179	204	"STAFFORD COUNTY"	"STEFANIGA"	10	112	30	3058	814	1275	2101	1070	993	2083	679	1350	2049
"VA"	2008	179603	51179	603	"STAFFORD COUNTY"	"WHITE OAK"	10	46	30	3488	860	1536	2428	1308	1074	2405	711	1626	2360
"VA"	2008	179702	51179	702	"STAFFORD COUNTY"	"WHITSON"	10	10	30	3013	942	882	1842	1103	682	1806	816	924	1774
"VA"	2008		51179	302	"STAFFORD COUNTY"	"WIDEWATER"	10	10	30	3440	1192	903	2116	1372	672	2070	1081	907	2034
"VA"	2008	179701	51179	701	"STAFFORD COUNTY"	"WOODLANDS"	10	46	30	2625	793	887	1688	949	696	1663	683	923	1643
"VA"	2008	181201	51181	201	"SURRY COUNTY"	"BACONS CASTLE"	14	86	14	1058	595	261	860	585	168	757	625		646
"VA"	2008	181401	51181	401	"SURRY COUNTY"	"CARSLEY"	14	86	14	1029	532	255	793	552	190	749	630		638
"VA"	2008	181501	51181	501	"SURRY COUNTY"	"CLAREMONT"	14	86	14	699	304	254	565	298	154	461	348		366
"VA"	2008	181301	51181	301	"SURRY COUNTY"	"DENDRON"	14	86	14	578	240	212	455	210	112	323	233		233
"VA"	2008	181502	51181	502	"SURRY COUNTY"	"SPRING GROVE"	14	86	14	399	284	26	312	242	18	263	241		245
"VA"	2008	181101	51181	101	"SURRY COUNTY"	"SURRY"	14	86	14	1137	385	525	922	532	309	856	569		588
"VA"	2008	181302	51181	302	"SURRY COUNTY"	"WALLS BRIDGE"	14	86	14	518	283	129	414	310	77	389	317		322
"VA"	2008	183601	51183	601	"SUSSEX COUNTY"	"BLACKWATER"	15	98	19	708	197	323	527	295	226	527	160	346	506
"VA"	2008	183301	51183	301	"SUSSEX COUNTY"	"COURTHOUSE"	15	98	19	737	251	293	551	326	107	439	198	324	522
"VA"	2008	183501	51183	501	"SUSSEX COUNTY"	"HENRY"	15	98	19	883	431	216	648	508	128	640	285	277	562
"VA"	2008	183202	51183	202	"SUSSEX COUNTY"	"LITTLE MILL"	15	98	19	268	136	67	205	162	40	205	98	100	198
"VA"	2008	183401	51183	401	"SUSSEX COUNTY"	"MARS HILL"	15	98	19	950	527	207	736	580	131	720	407	277	684
"VA"	2008	183602	51183	602	"SUSSEX COUNTY"	"NEWVILLE"	15	98	19	555	210	221	436	255	164	426	155	243	398
"VA"	2008	183201	51183	201	"SUSSEX COUNTY"	"STONY CREEK"	15	98	19	868	487	184	675	510	145	658	306	265	571
"VA"	2008	183302	51183	302	"SUSSEX COUNTY"	"WAKEFIELD"	15	98	19	444	92	274	369	179	175	361	60	293	353
"VA"	2008	183101	51183	101	"SUSSEX COUNTY"	"WAVERLY"	15	98	19	1122	709	129	842	715	94	819	527	236	763
"VA"	2008	183402	51183	402	"SUSSEX COUNTY"	"WEST WAKEFIELD"	15	98	19	158	69	30	99	75	18	94	51	37	88
"VA"	2008	183502	51183	502	"SUSSEX COUNTY"	"YALE"	15	98	19	386	192	82	275	212	53	270	148	108	256
"VA"	2008	185101	51185	101	"TAZEWELL COUNTY"	"ABBS VALLEY"	20	48	41	592	120	159	286	211	57	274	229		232
"VA"	2008	185110	51185	110	"TAZEWELL COUNTY"	"ADRIA"	20	48	41	776	140	232	378	234	118	355	287		290
"VA"	2008	185107	51185	107	"TAZEWELL COUNTY"	"AMONATE"	20	48	41	224	45	48	96	63	24	88	69		70
"VA"	2008	185112	51185	112	"TAZEWELL COUNTY"	"BANDY"	20	48	41	335	71	109	185	117	57	176	148		149
"VA"	2008	185302	51185	302	"TAZEWELL COUNTY"	"BAPTIST VALLEY"	20	48	41	574	121	209	334	188	130	322	240		244
"VA"	2008	185109	51185	109	"TAZEWELL COUNTY"	"BISHOP"	20	48	41	356	70	114	190	110	60	172	136		137
"VA"	2008	185103	51185	103	"TAZEWELL COUNTY"	"BOISSEVAIN"	20	48	41	436	108	117	227	166	40	208	182		184
"VA"	2008	185203	51185	203	"TAZEWELL COUNTY"	"BURKES GARDEN"	20	48	41	190	44	90	135	85	47	134	107		108
"VA"	2008	185301	51185	301	"TAZEWELL COUNTY"	"CEDAR BLUFF"	20	48	41	2973	488	1251	1761	836	767	1623	1088		1159
"VA"	2008	185204	51185	204	"TAZEWELL COUNTY"	"CLEAR FORK"	20	48	41	694	101	347	456	253	183	439	322		329
"VA"	2008	185104	51185	104	"TAZEWELL COUNTY"	"FALLS MILLS"	20	48	41	823	114	305	427	215	150	378	277		281
"VA"	2008	185207	51185	207	"TAZEWELL COUNTY"	"FREESTONE"	20	48	41	279	61	106	170	99	64	165	132		132
"VA"	2008	185111	51185	111	"TAZEWELL COUNTY"	"GAP STORE"	20	48	41	621	139	217	365	223	120	348	258		266
"VA"	2008	185502	51185	502	"TAZEWELL COUNTY"	"GRAHAM"	20	81	41	4339	672	1700	2403	1098	1090	2229	1623		1663
"VA"	2008	185209	51185	209	"TAZEWELL COUNTY"	"JEFFERSONVILLE"	20	48	41	4028	775	1385	2186	1216	787	2036	1473		1590
"VA"	2008	185402	51185	402	"TAZEWELL COUNTY"	"JEWELL RIDGE"	20	48	41	428	111	107	222	158	52	211	165		168
"VA"	2008	185106	51185	106	"TAZEWELL COUNTY"	"POCAHONTAS"	20	48	41	491	93	125	228	152	56	217	184		188
"VA"	2008	185305	51185	305	"TAZEWELL COUNTY"	"POUNDING MILL"	20	48	41	912	163	377	550	287	227	523	351		364
"VA"	2008	185404	51185	404	"TAZEWELL COUNTY"	"RAVEN"	20	48	41	1411	297	396	706	431	245	682	522		542
"VA"	2008	185401	51185	401	"TAZEWELL COUNTY"	"RICHLANDS"	20	48	41	3536	678	1265	1973	1113	737	1870	1323		1394
"VA"	2008	185501	51185	501	"TAZEWELL COUNTY"	"SPRINGVILLE"	20	81	41	1810	221	741	983	441	471	921	668		684
"VA"	2008	185214	51185	214	"TAZEWELL COUNTY"	"THOMPSON VALLEY"	20	48	41	795	127	341	475	249	190	444	318		323
"VA"	2008	185102	51185	102	"TAZEWELL COUNTY"	"TIP TOP"	20	48	41	689	124	272	403	226	144	376	285		295
"VA"	2008	185303	51185	303	"TAZEWELL COUNTY"	"WARDELL"	20	48	41	1048	194	397	600	304	254	561	398		430
"VA"	2008	187502	51187	502	"WARREN COUNTY"	"BENTONVILLE"	11	35	28	892	226	397	627	326	290	619	168	432	612
"VA"	2008	187504	51187	504	"WARREN COUNTY"	"BROWNTOWN"	11	35	28	760	213	332	552	289	247	544	151	378	537
"VA"	2008	187401	51187	401	"WARREN COUNTY"	"EAST SHENANDOAH"	11	35	28	3165	766	1163	1972	917	962	1922	594	1297	1913
"VA"	2008	187101	51187	101	"WARREN COUNTY"	"FORK TOWN"	11	35	28	1741	442	497	959	551	363	926	333	578	930
"VA"	2008	187201	51187	201	"WARREN COUNTY"	"HAPPY CREEK"	11	35	28	3238	888	1177	2102	1155	898	2077	681	1360	2066
"VA"	2008	187202	51187	202	"WARREN COUNTY"	"LINDEN"	11	35	28	2192	654	797	1467	824	602	1449	514	898	1438
"VA"	2008	187301	51187	301	"WARREN COUNTY"	"NORTH RIVER"	11	35	28	1671	561	385	960	665	268	943	446	480	938
"VA"	2008	187102	51187	102	"WARREN COUNTY"	"OTTERBURN"	11	35	28	1461	384	640	1039	532	486	1025	274	740	1020
"VA"	2008	187303	51187	303	"WARREN COUNTY"	"RELIANCE"	11	35	28	536	160	252	415	212	194	409	111	291	406
"VA"	2008	187302	51187	302	"WARREN COUNTY"	"RIVERTON"	11	35	28	1830	458	704	1179	631	520	1161	366	776	1155
"VA"	2008	187501	51187	501	"WARREN COUNTY"	"SOUTH RIVER"	11	35	28	2371	699	716	1441	838	554	1415	567	827	1417
"VA"	2008		51187	402	"WARREN COUNTY"	"TOWN - WEST SHENANDOAH"	11	35	28	1838	477	662	1155	634	498	1144	377	751	1141
"VA"	2008	187103	51187	103	"WARREN COUNTY"	"WATERLICK"	11	35	28	1283	331	496	835	435	379	822	256	561	824
