state	year	fips	county	precinct	ward	cd	ld_name	ld_code	sd	mcd	mcd_code	precinct_code	vtd	g2000_BALL_tv	g2000_USP_rv	g2000_USP_dv	g2000_USP_tv	g2000_USS_rv	g2000_USS_dv	g2000_USS_tv	g2000_USH_rv	g2000_USH_dv	g2000_USH_tv	g2000_STS_rv	g2000_STS_dv	g2000_STS_tv	g2000_STH_rv	g2000_STH_dv	g2000_STH_tv
"MN"	2000	750085	33	"PEACE TWP."	"0"	8	"17A"	33	17	"PEACE TOWNSHIP"	75	85	330085	412	208	165	424	207	165		123	247	397	210	165	398	204	152	391
"MN"	2000	800090	33	"POMROY TWP."	"0"	8	"17A"	33	17	"POMROY TOWNSHIP"	80	90	330090	190	117	59	193	117	59		63	111	186	117	57	188	112	59	188
"MN"	2000	850095	33	"QUAMBA"	"0"	8	"17A"	33	17	"QUAMBA CITY"	85	95	330095	53	23	26	54	22	24		14	28	48	22	23	48	24	20	48
"MN"	2000	900100	33	"SOUTH FORK TWP."	"0"	8	"18A"	35	18	"SOUTH FORK TOWNSHIP"	90	100	330100	267	136	105	274	130	114		74	158	256	96	128	256	104	119	257
"MN"	2000	950105	33	"WHITED TWP."	"0"	8	"17A"	33	17	"WHITED TOWNSHIP"	95	105	330105	371	202	135	378	198	140		126	206	363	206	127	358	213	114	360
"MN"	2000	50005	34	"ARCTANDER TWP."	"0"	2	"15A"	29	15	"ARCTANDER TOWNSHIP"	5	5	340005	216	76	118	215	71	128		71	132	206	67	143	210	53	156	209
"MN"	2000	100010	34	"ATWATER"	"0"	2	"15B"	30	15	"ATWATER CITY"	10	10	340010	586	262	281	596	245	294		229	327	580	236	340	576	220	354	574
"MN"	2000	150015	34	"BLOMKEST"	"0"	2	"15B"	30	15	"BLOMKEST CITY"	15	15	340015	99	58	34	100	49	48		58	40	99	47	51	98	49	47	96
"MN"	2000	200020	34	"BURBANK TWP."	"0"	2	"15A"	29	15	"BURBANK TOWNSHIP"	20	20	340020	214	97	92	224	88	108		94	113	215	87	126	213	108	106	214
"MN"	2000	250025	34	"COLFAX TWP."	"0"	2	"15A"	29	15	"COLFAX TOWNSHIP"	25	25	340025	267	109	132	270	90	145		104	148	264	95	160	255	98	161	259
"MN"	2000	300030	34	"DOVRE TWP."	"0"	2	"15A"	29	15	"DOVRE TOWNSHIP"	30	30	340030	1185	683	428	1189	612	490		591	545	1167	462	702	1164	569	588	1157
"MN"	2000	350035	34	"EAST LAKE LILLIAN TWP"	"0"	2	"15B"	30	15	"EAST LAKE LILLIAN TOWNSHIP"	35	35	340035	102	44	49	104	46	51		42	59	101	39	62	101	36	65	101
"MN"	2000	400040	34	"EDWARDS TWP."	"0"	2	"15B"	30	15	"EDWARDS TOWNSHIP"	40	40	340040	142	96	34	145	87	44		95	41	141	79	59	138	74	64	138
"MN"	2000	450045	34	"FAHLUN TWP."	"0"	2	"15B"	30	15	"FAHLUN TOWNSHIP"	45	45	340045	186	81	89	188	84	81		75	102	189	70	112	182	71	104	175
"MN"	2000	500050	34	"GENNESSEE TWP."	"0"	2	"15B"	30	15	"GENNESSEE TOWNSHIP"	50	50	340050	211	97	94	215	86	110		89	111	215	88	117	205	83	119	202
"MN"	2000	550055	34	"GREEN LAKE TWP."	"0"	2	"15A"	29	15	"GREEN LAKE TOWNSHIP"	55	55	340055	846	449	346	841	399	376		368	446	839	341	490	831	366	463	829
"MN"	2000	600060	34	"HARRISON TWP."	"0"	2	"15A"	29	15	"HARRISON TOWNSHIP"	60	60	340060	371	166	179	372	159	188		165	186	367	158	207	365	159	206	365
"MN"	2000	650065	34	"HOLLAND TWP."	"0"	2	"15B"	30	15	"HOLLAND TOWNSHIP"	65	65	340065	220	169	41	217	158	56		153	63	220	156	61	217	150	68	218
"MN"	2000	700070	34	"IRVING TWP."	"0"	2	"15A"	29	15	"IRVING TOWNSHIP"	70	70	340070	475	254	187	488	228	214		235	215	470	197	262	459	224	236	460
"MN"	2000	740075	34	"KANDIYOHI"	"0"	2	"15A"	29	15	"KANDIYOHI CITY"	74	75	340075	282	152	116	286	120	144		129	136	276	118	160	278	121	155	276
"MN"	2000	750080	34	"KANDIYOHI TWP."	"0"	2	"15A"	29	15	"KANDIYOHI TOWNSHIP"	75	80	340080	339	184	132	349	164	153		158	171	337	148	189	337	134	200	334
"MN"	2000	850085	34	"LAKE ANDREW TWP."	"0"	2	"15A"	29	15	"LAKE ANDREW TOWNSHIP"	85	85	340085	642	310	284	643	281	312		263	340	630	267	359	626	254	375	629
"MN"	2000	900090	34	"LAKE ELIZABETH TWP."	"0"	2	"15B"	30	15	"LAKE ELIZABETH TOWNSHIP"	90	90	340090	124	52	63	124	43	69		51	68	123	41	82	123	40	83	123
"MN"	2000	940095	34	"LAKE LILLIAN"	"0"	2	"15B"	30	15	"LAKE LILLIAN CITY"	94	95	340095	123	47	63	118	40	71		42	70	121	41	77	118	45	74	119
"MN"	2000	950100	34	"LAKE LILLIAN TWP."	"0"	2	"15B"	30	15	"LAKE LILLIAN TOWNSHIP"	95	100	340100	106	54	44	106	43	51		47	59	106	40	63	103	45	60	105
"MN"	2000	1050105	34	"MAMRE TWP."	"0"	2	"15A"	29	15	"MAMRE TOWNSHIP"	105	105	340105	178	107	56	184	113	53		105	64	175	106	66	172	108	64	172
"MN"	2000	1090110	34	"NEW LONDON"	"0"	2	"15A"	29	15	"NEW LONDON CITY"	109	110	340110	498	217	242	503	188	267		195	275	498	165	323	488	210	272	482
"MN"	2000	1100115	34	"NEW LONDON TWP."	"0"	2	"15A"	29	15	"NEW LONDON TOWNSHIP"	110	115	340115	1594	822	645	1593	727	739		751	771	1585	666	909	1575	713	853	1566
"MN"	2000	1200120	34	"NORWAY LAKE TWP."	"0"	2	"15A"	29	15	"NORWAY LAKE TOWNSHIP"	120	120	340120	166	83	64	171	78	69		79	76	164	69	91	160	71	88	159
"MN"	2000	1250125	34	"PENNOCK"	"0"	2	"15A"	29	15	"PENNOCK CITY"	125	125	340125	185	92	74	181	74	92		87	82	184	79	95	174	83	90	173
"MN"	2000	1300130	34	"PRINSBURG"	"0"	2	"15B"	30	15	"PRINSBURG CITY"	130	130	340130	325	301	19	324	288	29		274	44	319	278	40	318	265	53	318
"MN"	2000	1350135	34	"RAYMOND"	"0"	2	"15B"	30	15	"RAYMOND CITY"	135	135	340135	363	192	153	357	177	164		168	181	359	157	200	357	138	216	354
"MN"	2000	1400140	34	"REGAL"	"0"	2	"15A"	29	15	"REGAL CITY"	140	140	340140	29	16	10	31	18	10		17	11	28	18	10	28	13	15	28
"MN"	2000	1450145	34	"ROSELAND TWP."	"0"	2	"15B"	30	15	"ROSELAND TOWNSHIP"	145	145	340145	225	150	61	225	133	83		127	94	225	122	100	222	113	110	223
"MN"	2000	1500150	34	"ROSEVILLE TWP."	"0"	2	"15A"	29	15	"ROSEVILLE TOWNSHIP"	150	150	340150	252	146	82	256	134	93		122	112	254	126	120	246	124	123	247
"MN"	2000	1550155	34	"ST. JOHNS TWP."	"0"	2	"15A"	29	15	"ST. JOHNS TOWNSHIP"	155	155	340155	197	118	67	194	106	81		105	88	195	96	99	195	94	100	194
"MN"	2000	1600160	34	"SPICER"	"0"	2	"15A"	29	15	"SPICER CITY"	160	160	340160	665	315	316	657	288	318		280	341	640	262	374	636	266	373	639
"MN"	2000	1650165	34	"SUNBURG"	"0"	2	"15A"	29	15	"SUNBURG CITY"	165	165	340165	63	39	22	65	30	29		30	28	62	31	32	63	30	32	62
"MN"	2000	1700170	34	"WHITEFIELD TWP."	"0"	2	"15B"	30	15	"WHITEFIELD TOWNSHIP"	170	170	340170	264	151	94	265	134	106		136	121	261	117	141	258	114	142	256
"MN"	2000	1750175	34	"WILLMAR W-1 P-1"	"0"	2	"15A"	29	15	"WILLMAR CITY"	175	175	340175	317	163	137	315	143	148		132	169	312	89	219	308	125	183	308
"MN"	2000	1750180	34	"WILLMAR W-1 P-2"	"0"	2	"15A"	29	15	"WILLMAR CITY"	175	180	340180	515	213	262	509	177	286		178	310	512	162	340	502	156	337	493
"MN"	2000	1750185	34	"WILLMAR W-1 P-3"	"0"	2	"15A"	29	15	"WILLMAR CITY"	175	185	340185	599	307	254	592	269	279		257	315	590	225	367	592	255	325	580
"MN"	2000	1750186	34	"WILLMAR W-1 P-4"	"1"	2	"15A"	29	15	"WILLMAR CITY"	175	186	340186	172	119	45	171	111	49		92	73	168	67	101	168	85	81	166
"MN"	2000	1750187	34	"WILLMAR W-1 P-5"	"1"	2	"15A"	29	15	"WILLMAR CITY"	175	187	340187	6	1	2	5	2	3		2	2	5	2	3	5	2	3	5
"MN"	2000	1750190	34	"WILLMAR W-2 P-1"	"0"	2	"15A"	29	15	"WILLMAR CITY"	175	190	340190	594	278	289	600	243	294		229	344	586	197	388	585	214	369	583
"MN"	2000	1750195	34	"WILLMAR W-2 P-2"	"0"	2	"15A"	29	15	"WILLMAR CITY"	175	195	340195	849	439	369	840	389	408		361	460	844	309	529	838	343	483	826
"MN"	2000	1750200	34	"WILLMAR W-2 P-3"	"0"	2	"15A"	29	15	"WILLMAR CITY"	175	200	340200	1033	557	435	1033	471	502		468	530	1016	408	603	1011	440	567	1007
"MN"	2000	1750205	34	"WILLMAR W-3 P-1"	"0"	2	"15A"	29	15	"WILLMAR CITY"	175	205	340205	646	304	307	643	272	329		271	347	632	231	398	629	237	388	625
"MN"	2000	1750210	34	"WILLMAR W-3 P-2"	"0"	2	"15A"	29	15	"WILLMAR CITY"	175	210	340210	440	202	199	441	176	227		191	224	438	167	263	430	150	275	425
"MN"	2000	1750215	34	"WILLMAR W-3 P-3"	"0"	2	"15A"	29	15	"WILLMAR CITY"	175	215	340215	486	237	222	482	200	250		201	269	478	157	317	474	181	291	472
"MN"	2000	1750220	34	"WILLMAR W-4 P-1"	"0"	2	"15A"	29	15	"WILLMAR CITY"	175	220	340220	741	359	327	729	310	373		322	374	723	287	427	714	312	397	709
"MN"	2000	1750225	34	"WILLMAR W-4 P-2"	"0"	2	"15A"	29	15	"WILLMAR CITY"	175	225	340225	557	249	267	551	221	286		231	294	544	203	335	538	224	307	531
"MN"	2000	1750230	34	"WILLMAR W-4 P-3"	"0"	2	"15A"	29	15	"WILLMAR CITY"	175	230	340230	640	280	314	639	273	325		249	362	625	226	399	625	260	363	623
"MN"	2000	1800235	34	"WILLMAR TWP."	"0"	2	"15A"	29	15	"WILLMAR TOWNSHIP"	180	235	340235	219	129	80	218	109	95		104	110	220	96	123	219	103	113	216
"MN"	2000	50005	35	"ARVESON TWP."	"0"	7	"01A"	1	1	"ARVESON TOWNSHIP"	5	5	350005	54	35	13	57	31	21		19	35	54	29	14	54	39	15	54
"MN"	2000	100010	35	"CANNON TWP."	"0"	7	"01A"	1	1	"CANNON TOWNSHIP"	10	10	350010	10	4	6	10	2	8		1	9	10	2	8	10	6	4	10
"MN"	2000	150015	35	"CARIBOU TWP."	"0"	7	"01A"	1	1	"CARIBOU TOWNSHIP"	15	15	350015	26	19	4	26	17	8		9	16	25	20	6	26	18	7	25
"MN"	2000	200020	35	"CLOW TWP."	"0"	7	"01A"	1	1	"CLOW TOWNSHIP"	20	20	350020	18	12	5	18	10	8		10	7	19	13	5	18	12	6	18
"MN"	2000	250025	35	"DAVIS TWP."	"0"	7	"01A"	1	1	"DAVIS TOWNSHIP"	25	25	350025	29	16	11	31	11	18		6	23	29	7	22	29	8	21	29
"MN"	2000	300030	35	"DEERWOOD TWP"	"0"	7	"01A"	1	1	"DEERWOOD TOWNSHIP"	30	30	350030	77	42	32	79	42	34		18	58	76	30	40	77	38	39	77
"MN"	2000	350035	35	"DONALDSON"	"0"	7	"01A"	1	1	"DONALDSON CITY"	35	35	350035	17	11	3	17	8	9		9	8	17	8	7	17	11	6	17
"MN"	2000	400040	35	"GRANVILLE TWP."	"0"	7	"01A"	1	1	"GRANVILLE TOWNSHIP"	40	40	350040	59	22	32	61	16	39		10	47	59	13	43	59	19	40	59
"MN"	2000	440045	35	"HALLOCK"	"0"	7	"01A"	1	1	"HALLOCK CITY"	44	45	350045	631	308	289	645	236	369		111	499	626	167	430	619	240	379	619
"MN"	2000	450050	35	"HALLOCK TWP."	"0"	7	"01A"	1	1	"HALLOCK TOWNSHIP"	45	50	350050	60	31	24	64	22	35		15	44	59	18	42	60	23	37	60
"MN"	2000	550055	35	"HALMA"	"0"	7	"01A"	1	1	"HALMA CITY"	55	55	350055	19	12	7	19	12	7		1	18	19	4	13	19	10	9	19
"MN"	2000	600060	35	"HAMPDEN TWP."	"0"	7	"01A"	1	1	"HAMPDEN TOWNSHIP"	60	60	350060	32	20	12	32	12	20		6	26	32	8	22	32	10	21	31
"MN"	2000	650065	35	"HAZELTON TWP."	"0"	7	"01A"	1	1	"HAZELTON TOWNSHIP"	65	65	350065	52	34	15	52	26	22		7	42	51	13	34	51	16	33	49
"MN"	2000	700070	35	"HILL TWP."	"0"	7	"01A"	1	1	"HILL TOWNSHIP"	70	70	350070	14	9	2	15	5	9		1	13	14	1	13	14	6	8	14
"MN"	2000	750075	35	"HUMBOLDT"	"0"	7	"01A"	1	1	"HUMBOLDT CITY"	75	75	350075	24	16	8	24	16	8		7	17	24	12	12	24	11	13	24
"MN"	2000	800080	35	"JUPITER TWP."	"0"	7	"01A"	1	1	"JUPITER TOWNSHIP"	80	80	350080	84	35	42	88	36	45		11	72	83	22	54	83	37	46	83
"MN"	2000	850085	35	"KARLSTAD"	"0"	7	"01A"	1	1	"KARLSTAD CITY"	85	85	350085	378	195	147	384	171	182		95	257	378	129	174	368	209	160	369
"MN"	2000	900090	35	"KENNEDY"	"0"	7	"01A"	1	1	"KENNEDY CITY"	90	90	350090	144	60	75	149	51	88		21	123	144	27	115	143	29	115	144
"MN"	2000	950095	35	"LAKE BRONSON"	"0"	7	"01A"	1	1	"LAKE BRONSON CITY"	95	95	350095	119	39	62	123	35	71		14	93	125	17	90	116	35	81	116
"MN"	2000	1000100	35	"LANCASTER"	"0"	7	"01A"	1	1	"LANCASTER CITY"	100	100	350100	159	77	71	162	58	87		24	129	159	34	110	155	65	90	155
"MN"	2000	1050105	35	"MCKINLEY TWP."	"0"	7	"01A"	1	1	"MCKINLEY TWP"	105	105	350105	21	17	4	21	9	8		5	15	20	11	10	21	9	11	20
"MN"	2000	1100110	35	"NORTH RED RIVER"	"0"	7	"01A"	1	1	"NORTH RED RIVER TOWNSHIP"	110	110	350110	2	1	0	3	0	2		0	2	2	0	2	2	0	2	2
"MN"	2000	1150115	35	"NORWAY TWP."	"0"	7	"01A"	1	1	"NORWAY TOWNSHIP"	115	115	350115	45	33	10	45	28	14		7	36	43	23	20	45	32	13	45
"MN"	2000	1180118	35	"PEATLAND"	"0"	7	"01A"	1	1	"PEATLAND UNORG."	118	118	350118	3	3	0	3	2	1		1	2	3	2	1	3	1	2	3
"MN"	2000	1200120	35	"PELAN TWP."	"0"	7	"01A"	1	1	"PELAN TOWNSHIP"	120	120	350120	26	15	5	25	14	9		8	14	22	13	10	24	12	13	25
"MN"	2000	1250125	35	"PERCY TWP."	"0"	7	"01A"	1	1	"PERCY TOWNSHIP"	125	125	350125	38	14	23	39	11	24		7	31	38	10	27	38	11	26	37
"MN"	2000	1300130	35	"POPPLETON TWP."	"0"	7	"01A"	1	1	"POPPLETON TOWNSHIP"	130	130	350130	69	31	32	74	32	34		14	55	69	25	36	66	31	34	65
"MN"	2000	1350135	35	"RICHARDVILLE TWP."	"0"	7	"01A"	1	1	"RICHARDVILLE TOWNSHIP"	135	135	350135	61	32	22	65	23	37		4	56	60	17	38	60	11	50	61
"MN"	2000	1400140	35	"ST. JOSEPH TWP."	"0"	7	"01A"	1	1	"ST. JOSEPH TOWNSHIP"	140	140	350140	23	5	13	26	5	18		2	20	24	4	18	23	5	17	22
"MN"	2000	1440145	35	"ST. VINCENT"	"0"	7	"01A"	1	1	"ST. VINCENT CITY"	144	145	350145	24	14	7	24	13	9		7	16	23	9	13	24	10	14	24
"MN"	2000	1450150	35	"ST. VINCENT TWP."	"0"	7	"01A"	1	1	"ST. VINCENT TOWNSHIP"	145	150	350150	45	33	8	45	30	14		18	27	45	18	24	44	23	22	45
"MN"	2000	1550155	35	"SKANE TWP."	"0"	7	"01A"	1	1	"SKANE TOWNSHIP"	155	155	350155	34	10	22	36	7	27		2	32	34	3	30	34	4	30	34
"MN"	2000	1600160	35	"SOUTH RED RIVER"	"0"	7	"01A"	1	1	"SOUTH RED RIVER TOWNSHIP"	160	160	350160	13	5	6	15	7	6		2	10	12	3	10	13	4	9	13
"MN"	2000	1650165	35	"SPRING BROOK TWP."	"0"	7	"01A"	1	1	"SPRING BROOK TOWNSHIP"	165	165	350165	39	30	5	42	26	11		18	21	39	22	11	39	24	15	39
"MN"	2000	1700170	35	"SVEA TWP."	"0"	7	"01A"	1	1	"SVEA TOWNSHIP"	170	170	350170	26	9	16	27	9	17		1	25	26	6	20	26	4	19	23
"MN"	2000	1750175	35	"TEGNER TWP."	"0"	7	"01A"	1	1	"TEGNER TOWNSHIP"	175	175	350175	31	14	16	31	11	20		3	28	31	6	24	31	10	21	31
"MN"	2000	1800180	35	"TEIEN TWP."	"0"	7	"01A"	1	1	"TEIEN TOWNSHIP"	180	180	350180	47	24	21	46	19	26		8	36	48	14	29	46	13	34	47
"MN"	2000	1850185	35	"THOMPSON TWP."	"0"	7	"01A"	1	1	"THOMPSON TOWNSHIP"	185	185	350185	108	66	37	113	56	50		16	90	106	29	74	107	36	71	107
"MN"	2000	50005	36	"BIG FALLS-DNR CRE PREC"	"0"	8	"03A"	5	3	"BIG FALLS CITY"	5	5	360005	210	104	91	212	107	83		39	142	193	0	75	195	0	177	177
"MN"	2000	360010	36	"BRIDGIE PREC"	"0"	8	"03A"	5	3	"NORTHOME UNORG."	36	10	360010	43	29	10	43	30	11		19	22	42	0	9	43	0	32	32
"MN"	2000	70015	36	"BVR-MDG-RAY PREC"	"0"	8	"03A"	5	3	"EAST KOOCHICHING UNORG."	7	15	360015	134	98	28	131	85	40		40	70	123	0	40	126	0	100	100
"MN"	2000	70020	36	"CINGMARS PREC"	"0"	8	"03A"	5	3	"EAST KOOCHICHING UNORG."	7	20	360020	22	16	3	22	16	3		10	9	20	0	2	21	0	17	17
"MN"	2000	70025	36	"CROSS R-DENTAYBOW PREC"	"0"	8	"03A"	5	3	"EAST KOOCHICHING UNORG."	7	25	360025	45	26	19	45	25	18		9	32	45	0	16	42	0	39	39
"MN"	2000	360030	36	"ENGLEWOOD-PINETOP PREC"	"0"	8	"03A"	5	3	"NORTHOME UNORG."	36	30	360030	96	73	14	99	71	21		39	41	87	0	17	89	0	70	70
"MN"	2000	360040	36	"FOREST GROVE PREC"	"0"	8	"03A"	5	3	"NORTHOME UNORG."	36	40	360040	37	27	5	38	23	13		12	23	37	0	10	36	0	30	30
"MN"	2000	380045	36	"INDUS PREC."	"0"	8	"03A"	5	3	"NORTHWEST KOOCHICHING UNORG."	38	45	360045	58	29	23	58	29	25		15	40	57	0	23	56	0	45	45
"MN"	2000	100050	36	"INTL FALLS -EAST WARD"	"0"	8	"03A"	5	3	"INTERNATIONAL FALLS CITY"	10	50	360050	933	409	453	947	349	527		132	691	900	0	475	908	0	813	813
"MN"	2000	100055	36	"INTL. FALLS-CENTER WARD"	"0"	8	"03A"	5	3	"INTERNATIONAL FALLS CITY"	10	55	360055	853	361	396	858	324	458		127	618	811	0	401	821	0	732	732
"MN"	2000	100060	36	"INTL FALLS -WEST WARD"	"0"	8	"03A"	5	3	"INTERNATIONAL FALLS CITY"	10	60	360060	1330	613	632	1329	568	693		239	948	1283	0	550	1279	0	1106	1106
"MN"	2000	390070	36	"JAMESON PRCT"	"0"	8	"03A"	5	3	"RAINY LAKE UNORG."	39	70	360070	86	57	23	87	52	29		19	50	84	0	16	85	0	74	74
"MN"	2000	390075	36	"KOOCHICHING POLL 1"	"0"	8	"03A"	5	3	"RAINY LAKE UNORG."	39	75	360075	725	406	274	732	360	316		154	476	711	0	272	709	0	571	571
"MN"	2000	390080	36	"KOOCHICHING POLL 2"	"0"	8	"03A"	5	3	"RAINY LAKE UNORG."	39	80	360080	279	159	99	280	137	124		33	204	273	0	127	275	0	237	237
"MN"	2000	390081	36	"KOOCHICHING POLL 3"	"0"	8	"03A"	5	3	"KOOCHICHING CITY"	39	81	360081	219	108	93	225	100	108		32	149	216	0	94	214	0	178	178
"MN"	2000	390082	36	"KOOCHICHING POLL 4"	"0"	8	"03A"	5	3	"KOOCHICHING CITY"	39	82	360082	258	126	111	259	111	133		45	178	251	0	115	251	0	224	224
"MN"	2000	390083	36	"KOOCHICHING POLL 5"	"0"	8	"03A"	5	3	"KOOCHICHING CITY"	39	83	360083	304	163	119	302	141	143		55	216	297	0	133	297	0	262	262
"MN"	2000	380085	36	"LINDFORD PREC"	"0"	8	"03A"	5	3	"NORTHWEST KOOCHICHING UNORG."	38	85	360085	22	17	4	22	17	4		11	7	22	0	4	21	0	13	13
"MN"	2000	200090	36	"LITTLEFORK"	"0"	8	"03A"	5	3	"LITTLEFORK CITY"	20	90	360090	348	182	146	347	161	165		58	246	331	0	128	338	0	297	297
"MN"	2000	380095	36	"MANITOU SAULT PREC"	"0"	8	"03A"	5	3	"NORTHWEST KOOCHICHING UNORG."	38	95	360095	66	32	27	65	26	29		10	41	58	0	28	60	0	54	54
"MN"	2000	250100	36	"MIZPAH-EVERGREEN PRCT"	"0"	8	"03A"	5	3	"MIZPAH CITY"	25	100	360100	95	49	38	94	50	41		29	54	91	0	24	92	0	77	77
"MN"	2000	380105	36	"MURPHY PREC"	"0"	8	"03A"	5	3	"NORTHWEST KOOCHICHING UNORG."	38	105	360105	39	31	3	43	31	8		20	17	39	0	4	39	0	37	37
"MN"	2000	280110	36	"NETT LAKE PREC"	"0"	8	"06A"	11	6	"NETT LAKE UNORG."	28	110	360110	6	3	3	6	3	3		2	4	6	1	5	6	0	6	6
"MN"	2000	350115	36	"NORTHOME"	"0"	8	"03A"	5	3	"NORTHOME CITY"	35	115	360115	108	46	43	111	54	46		18	83	105	0	34	102	0	101	101
"MN"	2000	400120	36	"RANIER"	"0"	8	"03A"	5	3	"RANIER CITY"	40	120	360120	117	56	51	115	54	52		30	72	114	0	49	113	0	93	93
"MN"	2000	390125	36	"RAT ROOT PREC"	"0"	8	"03A"	5	3	"RAINY LAKE UNORG."	39	125	360125	156	66	80	156	61	86		20	114	155	0	62	155	0	143	143
"MN"	2000	390130	36	"REEDY PREC"	"0"	8	"03A"	5	3	"RAINY LAKE UNORG."	39	130	360130	61	38	19	62	35	23		17	35	59	0	17	61	0	53	53
"MN"	2000	390140	36	"SCARLETT PREC"	"0"	8	"03A"	5	3	"RAINY LAKE UNORG."	39	140	360140	60	46	9	61	38	21		19	30	59	0	18	60	0	48	48
"MN"	2000	490145	36	"SIL'DALE-S'VILLEPREC"	"0"	8	"03A"	5	3	"SOUTH KOOCHICHING UNORG."	49	145	360145	25	12	10	26	14	10		4	19	25	0	15	24	0	21	21
"MN"	2000	380155	36	"WATROUS PREC."	"0"	8	"03A"	5	3	"NORTHWEST KOOCHICHING UNORG."	38	155	360155	79	34	40	77	31	43		7	65	77	0	41	76	0	69	69
"MN"	2000	360160	36	"WILDWD-PLUMCREEK-STEFFE"	"0"	8	"03A"	5	3	"NORTHOME UNORG."	36	160	360160	35	20	11	36	18	16		12	19	34	0	10	35	0	28	28
"MN"	2000	380165	36	"WILLIAMS PREC"	"0"	8	"03A"	5	3	"NORTHWEST KOOCHICHING UNORG."	38	165	360165	56	40	10	58	41	10		25	21	51	0	8	47	0	38	38
"MN"	2000	220170	36	"MEADOWBROOK"	"0"	8	"03A"	5	3	"MEADOWBROOK CITY"	22	170	360170	74	47	16	74	49	21		19	44	71	0	23	73	0	59	59
"MN"	2000	50005	37	"AGASSIZ TWP."	"0"	2	"13B"	26	13	"AGASSIZ TOWNSHIP"	5	5	370005	53	34	17	52	30	17		31	20	53	32	13	53	25	27	52
"MN"	2000	100010	37	"ARENA TWP."	"0"	2	"13B"	26	13	"ARENA TOWNSHIP"	10	10	370010	77	45	25	79	40	31		34	41	76	41	28	76	25	52	77
"MN"	2000	150015	37	"AUGUSTA TWP."	"0"	2	"13B"	26	13	"AUGUSTA TOWNSHIP"	15	15	370015	68	36	28	71	28	36		26	39	68	26	31	67	31	37	68
"MN"	2000	200020	37	"BAXTER TWP."	"0"	2	"13B"	26	13	"BAXTER TOWNSHIP"	20	20	370020	124	55	60	124	48	68		42	77	127	46	60	122	39	83	122
"MN"	2000	250025	37	"BELLINGHAM"	"0"	2	"13B"	26	13	"BELLINGHAM CITY"	25	25	370025	111	56	50	112	39	64		36	71	108	57	40	107	35	71	106
"MN"	2000	300030	37	"BOYD"	"0"	2	"13B"	26	13	"BOYD CITY"	30	30	370030	97	32	55	102	30	59		37	52	97	25	56	95	14	82	96
"MN"	2000	350035	37	"CAMP RELEASE TWP."	"0"	2	"13B"	26	13	"CAMP RELEASE TOWNSHIP"	35	35	370035	157	93	57	158	77	70		61	92	156	71	63	150	57	93	150
"MN"	2000	400040	37	"CERRO GORDO TWP."	"0"	2	"13B"	26	13	"CERRO GORDO TOWNSHIP"	40	40	370040	127	39	73	130	39	83		34	89	129	35	71	124	34	91	125
"MN"	2000	450045	37	"DAWSON W-1"	"1"	2	"13B"	26	13	"DAWSON CITY"	45	45	370045	292	105	161	290	102	165		97	180	288	93	147	282	86	201	287
"MN"	2000	450050	37	"DAWSON W-2"	"2"	2	"13B"	26	13	"DAWSON CITY"	45	50	370050	233	89	125	241	76	134		78	141	228	80	108	227	72	153	225
"MN"	2000	450055	37	"DAWSON W-3"	"3"	2	"13B"	26	13	"DAWSON CITY"	45	55	370055	352	140	198	343	131	198		130	213	349	139	161	340	112	237	349
"MN"	2000	500060	37	"FREELAND TWP."	"0"	2	"13B"	26	13	"FREELAND TOWNSHIP"	50	60	370060	66	31	32	68	27	31		26	38	65	28	29	63	19	45	64
"MN"	2000	550065	37	"GARFIELD TWP."	"0"	2	"13B"	26	13	"GARFIELD TOWNSHIP"	55	65	370065	100	37	56	101	38	58		33	66	100	37	46	99	34	64	98
"MN"	2000	600070	37	"HAMLIN TWP."	"0"	2	"13B"	26	13	"HAMLIN TOWNSHIP"	60	70	370070	110	39	64	109	37	70		31	79	110	39	59	109	37	72	109
"MN"	2000	650075	37	"HANTHO TWP."	"0"	2	"13B"	26	13	"HANTHO TOWNSHIP"	65	75	370075	82	37	32	86	36	34		29	52	82	33	39	80	34	47	81
"MN"	2000	700080	37	"LAC QUI PARLE TWP."	"0"	2	"13B"	26	13	"LAC QUI PARLE TOWNSHIP"	70	80	370080	114	46	57	118	38	64		34	72	115	36	61	111	45	68	113
"MN"	2000	750085	37	"LAKE SHORE TWP."	"0"	2	"13B"	26	13	"LAKE SHORE TOWNSHIP"	75	85	370085	137	59	70	136	51	76		40	92	136	58	49	135	33	104	137
"MN"	2000	800090	37	"LOUISBURG"	"0"	2	"13B"	26	13	"LOUISBURG CITY"	80	90	370090	27	7	19	27	10	15		6	19	27	13	12	27	6	21	27
"MN"	2000	850095	37	"MADISON W-1"	"1"	2	"13B"	26	13	"MADISON CITY"	85	95	370095	303	115	170	299	109	177		106	185	298	115	127	292	108	195	303
"MN"	2000	850100	37	"MADISON W-2"	"2"	2	"13B"	26	13	"MADISON CITY"	85	100	370100	338	152	166	345	135	182		131	191	328	150	115	323	142	191	333
"MN"	2000	850105	37	"MADISON W-3"	"3"	2	"13B"	26	13	"MADISON CITY"	85	105	370105	357	133	196	366	138	198		140	201	354	150	149	347	138	214	352
"MN"	2000	900110	37	"MADISON TWP."	"0"	2	"13B"	26	13	"MADISON TOWNSHIP"	90	110	370110	150	62	79	152	61	82		57	92	150	73	59	150	51	99	150
