state	year	fips_pct	fips_cnty	precinct_code	county	precinct	cd	ld	g2006_REG_tv	g2006_BALL_tv	g2006_USS_rv	g2006_USS_dv	g2006_USS_tv	g2006_USH_rv	g2006_USH_dv	g2006_USH_tv
"VA"	2006	155201	51155	201	"PULASKI COUNTY"	"DRAPER"	9	6	1352	791	482	292	783	286	494	782
"VA"	2006	155202	51155	202	"PULASKI COUNTY"	"SOUTH PULASKI"	9	6	711	276	139	133	274	73	196	269
"VA"	2006	155203	51155	203	"PULASKI COUNTY"	"NEWBERN"	9	6	2125	1081	575	479	1072	295	757	1053
"VA"	2006	155301	51155	301	"PULASKI COUNTY"	"DUBLIN"	9	7	2512	1356	779	545	1343	397	936	1333
"VA"	2006	155302	51155	302	"PULASKI COUNTY"	"HIWASSEE"	9		456	234	147	81	232	97	129	226
"VA"	2006	155304	51155	304	"PULASKI COUNTY"	"SNOWVILLE"	9		1173	711	466	228	704	274	422	697
"VA"	2006	155401	51155	401	"PULASKI COUNTY"	"MASSIE"	9	6	3247	1658	965	642	1641	514	1093	1608
"VA"	2006	155402	51155	402	"PULASKI COUNTY"	"WALKER"	9	6	848	460	315	140	459	195	258	453
"VA"	2006	155501	51155	501	"PULASKI COUNTY"	"ROBINSON"	9	6	3771	1757	943	764	1745	501	1206	1708
"VA"	2006	157101	51157	101	"RAPPAHANNOCK COUNTY"	"WASHINGTON"	7	15	1002	626	268	381	657	295	347	654
"VA"	2006	157201	51157	201	"RAPPAHANNOCK COUNTY"	"AMISSVILLE"	7	15	1051	655	383	289	676	397	260	670
"VA"	2006	157301	51157	301	"RAPPAHANNOCK COUNTY"	"SPERRYVILLE"	7	15	987	640	275	409	693	284	377	678
"VA"	2006	157401	51157	401	"RAPPAHANNOCK COUNTY"	"SCRABBLE"	7	15	1115	626	328	357	693	340	333	692
"VA"	2006	157501	51157	501	"RAPPAHANNOCK COUNTY"	"CHESTER GAP"	7	15	454	245	160	80	246	162	70	243
"VA"	2006	157502	51157	502	"RAPPAHANNOCK COUNTY"	"FLINT HILL"	7	15	652	412	179	225	407	190	205	401
"VA"	2006	159101	51159	101	"RICHMOND COUNTY"	"PRECINCT 1-1"	1	99	938	447	192	252	449	227	209	442
"VA"	2006	159201	51159	201	"RICHMOND COUNTY"	"PRECINCT 2-1"	1	99	975	488	328	167	500	378	111	498
"VA"	2006	159301	51159	301	"RICHMOND COUNTY"	"PRECINCT 3-1"	1	99	893	443	366	152	525	402	102	515
"VA"	2006	159302	51159	302	"RICHMOND COUNTY"	"PRECINCT 3-2"	1	99	167	104	71	41	112	82	28	111
"VA"	2006	159401	51159	401	"RICHMOND COUNTY"	"PRECINCT 4-1"	1	99	963	457	308	164	476	352	108	467
"VA"	2006	159501	51159	501	"RICHMOND COUNTY"	"PRECINCT 5-1"	1	99	628	349	235	116	357	276	71	352
"VA"	2006	159502	51159	502	"RICHMOND COUNTY"	"PRECINCT 5-2"	1	99	220	124	78	48	126	90	27	119
"VA"	2006	161101	51161	101	"ROANOKE COUNTY"	"CATAWBA"	9	8	685	374	217	143	368	146	220	366
"VA"	2006	161102	51161	102	"ROANOKE COUNTY"	"MASON VALLEY"	9	8	697	435	278	143	429	194	232	427
"VA"	2006	161103	51161	103	"ROANOKE COUNTY"	"GLENVAR"	9	8	1657	974	599	361	965	365	584	950
"VA"	2006	161104	51161	104	"ROANOKE COUNTY"	"NORTHSIDE"	9	8	1443	851	451	379	841	312	521	835
"VA"	2006	161105	51161	105	"ROANOKE COUNTY"	"PETERS CREEK"	9	8	2621	1503	837	632	1485	569	889	1459
"VA"	2006	161106	51161	106	"ROANOKE COUNTY"	"GREEN HILL"	6	8	2756	1579	918	620	1557	1145		1498
"VA"	2006	161107	51161	107	"ROANOKE COUNTY"	"BENNETT SPRINGS"	9	8	945	533	323	186	519	215	298	513
"VA"	2006	161108	51161	108	"ROANOKE COUNTY"	"WILDWOOD"	6	8	1407	827	463	336	816	585		795
"VA"	2006	161201	51161	201	"ROANOKE COUNTY"	"PLANTATION"	6	17	2268	1164	658	467	1140	834		1094
"VA"	2006	161202	51161	202	"ROANOKE COUNTY"	"BURLINGTON"	6	17	1357	666	376	271	657	478		636
"VA"	2006	161203	51161	203	"ROANOKE COUNTY"	"MOUNTAIN VIEW"	6	17	2735	1650	1022	588	1631	1275		1594
"VA"	2006	161204	51161	204	"ROANOKE COUNTY"	"BOTETOURT SPRINGS"	9	8	2222	1330	741	561	1319	512	792	1304
"VA"	2006	161205	51161	205	"ROANOKE COUNTY"	"ORCHARDS"	6	17	3042	1761	1121	610	1750	1385		1700
"VA"	2006	161206	51161	206	"ROANOKE COUNTY"	"HOLLINS"	6	17	1227	605	325	265	597	409		575
"VA"	2006	161301	51161	301	"ROANOKE COUNTY"	"BENT MOUNTAIN"	9	8	655	405	199	195	398	142	259	401
"VA"	2006	161302	51161	302	"ROANOKE COUNTY"	"POAGES MILL"	6	8	2844	1780	1089	658	1772	1381		1714
"VA"	2006	161303	51161	303	"ROANOKE COUNTY"	"WINDSOR HILLS"	6	8	1776	1074	575	476	1065	755		1013
"VA"	2006	161304	51161	304	"ROANOKE COUNTY"	"OAK GROVE"	6		2855	1762	1075	657	1742	1328		1674
"VA"	2006	161305	51161	305	"ROANOKE COUNTY"	"CASTLE ROCK"	6		3632	2181	1276	848	2150	1654		2085
"VA"	2006	161306	51161	306	"ROANOKE COUNTY"	"GARST MILL"	6	8	1668	885	447	401	863	623		847
"VA"	2006	161402	51161	402	"ROANOKE COUNTY"	"BONSACK"	6	17	602	376	243	122	372	307		356
"VA"	2006	161403	51161	403	"ROANOKE COUNTY"	"NORTH VINTON"	6	11	2243	1195	724	436	1178	909		1125
"VA"	2006	161404	51161	404	"ROANOKE COUNTY"	"SOUTH VINTON"	6	11	2505	1222	661	522	1202	876		1139
"VA"	2006	161405	51161	405	"ROANOKE COUNTY"	"LINDENWOOD"	6	17	3312	1965	1211	706	1932	1503		1886
"VA"	2006	161406	51161	406	"ROANOKE COUNTY"	"MOUNT PLEASANT"	6	17	2550	1453	889	514	1425	1083		1378
"VA"	2006	161501	51161	501	"ROANOKE COUNTY"	"COTTON HILL"	6	8	1399	819	467	341	817	589		790
"VA"	2006	161502	51161	502	"ROANOKE COUNTY"	"PENN FOREST"	6	8	1796	1044	570	450	1033	767		988
"VA"	2006	161503	51161	503	"ROANOKE COUNTY"	"CAVE SPRING"	6	8	1925	1219	683	509	1203	892		1140
"VA"	2006	161504	51161	504	"ROANOKE COUNTY"	"OGDEN"	6	17	1968	858	408	434	854	552		804
"VA"	2006	161505	51161	505	"ROANOKE COUNTY"	"CLEARBROOK"	6	17	1392	747	440	282	739	549		710
"VA"	2006	161506	51161	506	"ROANOKE COUNTY"	"MOUNT VERNON"	6	8	1555	903	476	394	884	634		845
"VA"	2006	161507	51161	507	"ROANOKE COUNTY"	"HUNTING HILLS"	6	17	2766	1442	837	580	1431	1100		1375
"VA"	2006	163101	51163	101	"ROCKBRIDGE COUNTY"	"AIRPORT"	6	24	1172	666	318	328	652	396		599
"VA"	2006	163102	51163	102	"ROCKBRIDGE COUNTY"	"BEN SALEM"	6	24	748	453	232	206	445	299		412
"VA"	2006	163103	51163	103	"ROCKBRIDGE COUNTY"	"PLANK ROAD"	6	24	471	269	153	103	261	177		244
"VA"	2006	163104	51163	104	"ROCKBRIDGE COUNTY"	"EFFINGER"	6	24	523	299	186	105	293	207		274
"VA"	2006	163201	51163	201	"ROCKBRIDGE COUNTY"	"COLLIERSTOWN"	6	24	754	437	230	190	423	270		395
"VA"	2006	163202	51163	202	"ROCKBRIDGE COUNTY"	"HIGHLAND BELLE"	6	24	1514	857	472	360	848	571		794
"VA"	2006	163203	51163	203	"ROCKBRIDGE COUNTY"	"VO-TECH"	6	24	484	253	129	117	249	162		236
"VA"	2006	163301	51163	301	"ROCKBRIDGE COUNTY"	"MAURY RIVER"	6	24	836	408	188	208	399	253		359
"VA"	2006	163302	51163	302	"ROCKBRIDGE COUNTY"	"NATURAL BRIDGE"	6	24	927	450	235	194	436	298		395
"VA"	2006	163303	51163	303	"ROCKBRIDGE COUNTY"	"FALLING SPRING"	6	24	415	211	117	89	210	150		202
"VA"	2006	163401	51163	401	"ROCKBRIDGE COUNTY"	"FAIRFIELD"	6	24	818	504	300	186	494	350		453
"VA"	2006	163402	51163	402	"ROCKBRIDGE COUNTY"	"MOUNTAIN VIEW"	6	24	1128	585	330	235	572	394		529
"VA"	2006	163403	51163	403	"ROCKBRIDGE COUNTY"	"VESUVIUS"	6	24	437	219	133	83	217	160		198
"VA"	2006	163501	51163	501	"ROCKBRIDGE COUNTY"	"GOSHEN"	6	24	513	276	184	82	270	211		256
"VA"	2006	163502	51163	502	"ROCKBRIDGE COUNTY"	"MEADOWVIEW"	6	24	635	370	178	173	356	241		337
"VA"	2006	163503	51163	503	"ROCKBRIDGE COUNTY"	"ROCKBRIDGE BATHS"	6	24	543	311	152	146	304	189		284
"VA"	2006	163504	51163	504	"ROCKBRIDGE COUNTY"	"ROCKBRIDGE"	6	24	875	536	302	216	526	391		501
"VA"	2006	165101	51165	101	"ROCKINGHAM COUNTY"	"BROADWAY"	6	26	1705	983	619	341	973	749		927
"VA"	2006	165102	51165	102	"ROCKINGHAM COUNTY"	"TIMBERVILLE"	6	26	867	426	295	120	422	326		394
"VA"	2006	165103	51165	103	"ROCKINGHAM COUNTY"	"FULKS RUN"	6	26	1227	591	457	125	586	483		556
"VA"	2006	165104	51165	104	"ROCKINGHAM COUNTY"	"BERGTON"	6	26	448	278	208	66	277	225		257
"VA"	2006	165105	51165	105	"ROCKINGHAM COUNTY"	"LACEY SPRING"	6	26	939	552	410	129	544	439		521
"VA"	2006	165106	51165	106	"ROCKINGHAM COUNTY"	"TENTH LEGION"	6	26	888	492	364	118	488	385		462
"VA"	2006	165107	51165	107	"ROCKINGHAM COUNTY"	"PLAINS"	6		1837	1033	725	284	1023	811		976
"VA"	2006	165201	51165	201	"ROCKINGHAM COUNTY"	"SINGERS GLEN"	6	26	1073	651	470	171	645	489		619
"VA"	2006	165202	51165	202	"ROCKINGHAM COUNTY"	"EDOM"	6	26	1127	673	457	200	663	501		632
"VA"	2006	165203	51165	203	"ROCKINGHAM COUNTY"	"MELROSE"	6	26	1695	907	676	208	896	725		862
"VA"	2006	165204	51165	204	"ROCKINGHAM COUNTY"	"MT CLINTON"	6	26	1013	613	442	151	606	492		583
"VA"	2006	165207	51165	207	"ROCKINGHAM COUNTY"	"OTTOBINE"	6	20	1698	950	735	194	943	766		905
"VA"	2006	165301	51165	301	"ROCKINGHAM COUNTY"	"KEEZLETOWN"	6	26	993	593	417	160	587	456		572
"VA"	2006	165302	51165	302	"ROCKINGHAM COUNTY"	"PORT REPUBLIC"	6	25	1399	807	551	242	799	608		766
"VA"	2006	165303	51165	303	"ROCKINGHAM COUNTY"	"NORTH RIVER"	6	20	1053	653	501	139	650	536		616
"VA"	2006	165304	51165	304	"ROCKINGHAM COUNTY"	"GROTTOES"	6	25	1340	790	567	209	784	626		759
"VA"	2006	165305	51165	305	"ROCKINGHAM COUNTY"	"MASSANETTA SPRINGS"	6	20	3731	2267	1407	819	2242	1646		2110
"VA"	2006	165306	51165	306	"ROCKINGHAM COUNTY"	"CROSS KEYS"	6		867	538	380	150	533	424		515
"VA"	2006	165401	51165	401	"ROCKINGHAM COUNTY"	"BRIDGEWATER"	6	20	2984	1840	1149	658	1831	1389		1752
"VA"	2006	165402	51165	402	"ROCKINGHAM COUNTY"	"MONTEZUMA"	6	20	1483	972	723	238	967	813		938
"VA"	2006	165403	51165	403	"ROCKINGHAM COUNTY"	"MT CRAWFORD"	6	20	220	136	86	45	135	105		130
"VA"	2006	165404	51165	404	"ROCKINGHAM COUNTY"	"DAYTON"	6	26	828	576	399	171	574	454		550
"VA"	2006	165405	51165	405	"ROCKINGHAM COUNTY"	"SILVER LAKE"	6	26	2186	1400	990	393	1393	1098		1310
"VA"	2006	165501	51165	501	"ROCKINGHAM COUNTY"	"ELKTON"		15	1646	827	570	246	823	647		791
"VA"	2006	165502	51165	502	"ROCKINGHAM COUNTY"	"SWIFT RUN"	6	15	2149	1087	812	254	1073	866		1025
"VA"	2006	165503	51165	503	"ROCKINGHAM COUNTY"	"MCGAHEYSVILLE"	6	25	1464	830	588	226	824	652		796
"VA"	2006	165504	51165	504	"ROCKINGHAM COUNTY"	"SOUTH FORK"	6	25	897	511	370	124	501	415		484
"VA"	2006	165505	51165	505	"ROCKINGHAM COUNTY"	"STONY RUN"	6	25	2028	1115	638	443	1102	762		1044
"VA"	2006	167101	51167	101	"RUSSELL COUNTY"	"MOCCASIN"		2	1316	619	377	238	616	185	413	598
"VA"	2006	167102	51167	102	"RUSSELL COUNTY"	"COPPER CREEK"	9	2	1082	515	253	254	509	158	352	510
"VA"	2006	167103	51167	103	"RUSSELL COUNTY"	"SOUTH CASTLEWOOD"	9	2	1348	598	298	288	589	178	407	585
"VA"	2006	167201	51167	201	"RUSSELL COUNTY"	"NORTH CASTLEWOOD"	9	2	2046	817	417	389	808	195	609	804
"VA"	2006	167202	51167	202	"RUSSELL COUNTY"	"DANTE"	9	2	574	220	89	130	219	49	168	217
"VA"	2006	167203	51167	203	"RUSSELL COUNTY"	"CLEVELAND"	9	2	872	444	195	238	437	89	350	439
"VA"	2006	167301	51167	301	"RUSSELL COUNTY"	"COOKS MILL"	9	2	475	238	97	134	231	48	185	233
"VA"	2006	167302	51167	302	"RUSSELL COUNTY"	"DAUGHERTY"	9	2	104	61	39	20	59	30	29	59
"VA"	2006	167303	51167	303	"RUSSELL COUNTY"	"HONAKER"	9	2	2736	1125	478	618	1100	244	858	1102
"VA"	2006	167401	51167	401	"RUSSELL COUNTY"	"DRILL"	9	3	238	129	35	93	128	12	116	128
"VA"	2006	167402	51167	402	"RUSSELL COUNTY"	"SWORDS CREEK"	9	3	1748	740	349	370	721	180	541	721
"VA"	2006	167403	51167	403	"RUSSELL COUNTY"	"ELK GARDEN"	9	2	1602	772	420	328	753	201	564	765
"VA"	2006	167501	51167	501	"RUSSELL COUNTY"	"EAST LEBANON"	9	2	1695	885	461	402	868	233	635	869
"VA"	2006	167502	51167	502	"RUSSELL COUNTY"	"WEST LEBANON"	9	2	2602	1170	562	590	1159	268	886	1155
"VA"	2006	169101	51169	101	"SCOTT COUNTY"	"WEBER CITY"	9	1	1344	586	356	214	572	216	353	569
"VA"	2006	169102	51169	102	"SCOTT COUNTY"	"YUMA"	9	1	1371	632	393	222	616	181	428	609
"VA"	2006	169202	51169	202	"SCOTT COUNTY"	"WEBER CITY EAST"	9	1	1134	514	345	144	490	171	321	492
"VA"	2006	169203	51169	203	"SCOTT COUNTY"	"HILTONS"	9	1	1354	610	402	191	597	193	396	590
"VA"	2006	169204	51169	204	"SCOTT COUNTY"	"CLARK'S"	9	1	382	179	123	47	170	70	102	172
"VA"	2006	169301	51169	301	"SCOTT COUNTY"	"NICKELSVILLE"	9	1	1089	526	340	164	508	154	348	502
"VA"	2006	169302	51169	302	"SCOTT COUNTY"	"SNOWFLAKE"	9	1	710	373	220	139	362	106	244	350
"VA"	2006	169303	51169	303	"SCOTT COUNTY"	"TWIN SPRINGS"	9	1	663	333	197	128	325	104	225	329
"VA"	2006	169304	51169	304	"SCOTT COUNTY"	"COPPER CREEK"	9	1	265	126	60	63	124	25	93	119
"VA"	2006	169401	51169	401	"SCOTT COUNTY"	"GATE CITY"	9	1	3121	1369	800	514	1325	441	879	1321
"VA"	2006	169501	51169	501	"SCOTT COUNTY"	"DUNGANNON"	9	1	723	275	132	127	263	61	204	265
"VA"	2006	169502	51169	502	"SCOTT COUNTY"	"FORT BLACKMORE"	9	1	673	289	143	136	279	86	191	277
"VA"	2006	169503	51169	503	"SCOTT COUNTY"	"MANVILLE"	9	1	378	164	87	67	155	60	94	154
"VA"	2006	169504	51169	504	"SCOTT COUNTY"	"RYE COVE"	9	1	855	370	233	116	352	103	250	353
"VA"	2006	169601	51169	601	"SCOTT COUNTY"	"CLINCHPORT"	9	1	695	251	151	91	243	58	184	242
"VA"	2006	169602	51169	602	"SCOTT COUNTY"	"DUFFIELD-PATTONSVILLE"	9	1	1349	600	311	260	575	135	444	579
"VA"	2006	169603	51169	603	"SCOTT COUNTY"	"FAIRVIEW"	9	1	396	149	71	69	140	34	104	138
"VA"	2006	171101	51171	101	"SHENANDOAH COUNTY"	"ORKNEY SPRINGS"	6	15	794	440	257	177	440	294		415
"VA"	2006	171102	51171	102	"SHENANDOAH COUNTY"	"FORESTVILLE"	6	15	743	435	296	126	428	328		406
"VA"	2006	171103	51171	103	"SHENANDOAH COUNTY"	"NEW MARKET"	6	15	2396	1355	890	430	1341	1022		1287
"VA"	2006	171201	51171	201	"SHENANDOAH COUNTY"	"CONICVILLE"	6	15	1826	1077	758	286	1067	810		1016
"VA"	2006	171202	51171	202	"SHENANDOAH COUNTY"	"MT JACKSON"	6	15	1606	903	592	283	889	670		832
"VA"	2006	171301	51171	301	"SHENANDOAH COUNTY"	"COLUMBIA FURNACE"	6	15	806	462	327	121	457	351		437
"VA"	2006	171302	51171	302	"SHENANDOAH COUNTY"	"EDINBURG"	6	15	1792	1090	686	357	1072	777		1028
"VA"	2006	171303	51171	303	"SHENANDOAH COUNTY"	"ST LUKE"	6	15	1218	778	524	229	766	560		720
"VA"	2006	171401	51171	401	"SHENANDOAH COUNTY"	"WOODSTOCK"	6	15	3314	1838	1041	756	1827	1208		1689
"VA"	2006	171402	51171	402	"SHENANDOAH COUNTY"	"FORT VALLEY"	6	15	900	552	365	180	548	394		522
"VA"	2006	171501	51171	501	"SHENANDOAH COUNTY"	"CEDAR CREEK"	6	15	157	96	56	35	94	66		93
"VA"	2006	171502	51171	502	"SHENANDOAH COUNTY"	"MT OLIVE"	6	15	1423	843	541	274	830	589		778
"VA"	2006	171503	51171	503	"SHENANDOAH COUNTY"	"TOMS BROOK"	6	15	1506	853	532	307	847	608		806
"VA"	2006	171504	51171	504	"SHENANDOAH COUNTY"	"LEBANON CHURCH"	6	15	1173	668	435	222	663	473		639
"VA"	2006	171601	51171	601	"SHENANDOAH COUNTY"	"STRASBURG"		15	4468	2020	1110	866	2001	1211		1847
"VA"	2006	173101	51173	101	"SMYTH COUNTY"	"SALTVILLE"	9	4	2475	1090	541	492	1050	317	739	1057
"VA"	2006	173201	51173	201	"SMYTH COUNTY"	"SEVEN MILE FORD"	9	5	1575	741	478	233	715	352	370	722
"VA"	2006	173202	51173	202	"SMYTH COUNTY"	"RICH VALLEY"	9	5	946	422	205	199	406	135	275	411
"VA"	2006	173301	51173	301	"SMYTH COUNTY"	"CHILHOWIE"	9	4	2293	1185	811	343	1162	590	580	1170
"VA"	2006	173302	51173	302	"SMYTH COUNTY"	"ST CLAIR"	9	4	507	308	195	102	300	116	181	297
"VA"	2006	173401	51173	401	"SMYTH COUNTY"	"EAST PARK"	9	5	1539	740	423	291	721	247	474	721
"VA"	2006	173402	51173	402	"SMYTH COUNTY"	"WEST PARK"	9	5	1080	426	226	191	421	133	276	409
"VA"	2006	173501	51173	501	"SMYTH COUNTY"	"ATKINS"	9	5	1614	817	508	290	804	292	514	810
"VA"	2006	173502	51173	502	"SMYTH COUNTY"	"WASSONA"	9	5	1336	780	395	360	761	232	527	759
"VA"	2006	173601	51173	601	"SMYTH COUNTY"	"ROYAL OAK EAST"	9	5	1758	812	492	291	791	307	486	793
"VA"	2006	173602	51173	602	"SMYTH COUNTY"	"ROYAL OAK WEST"	9	5	849	483	325	149	475	222	253	475
"VA"	2006	173701	51173	701	"SMYTH COUNTY"	"ADWOLFE"	9	5	1603	791	557	204	764	359	423	783
"VA"	2006	173702	51173	702	"SMYTH COUNTY"	"SUGAR GROVE"	9	5	1014	536	301	215	517	192	330	522
"VA"	2006	173703	51173	703	"SMYTH COUNTY"	"KONNAROCK"	9	4	165	92	50	36	87	26	59	85
"VA"	2006	175101	51175	101	"SOUTHAMPTON COUNTY"	"BERLIN"	4	75	846	416	257	156	418	338		402
"VA"	2006	175102	51175	102	"SOUTHAMPTON COUNTY"	"IVOR"	4	75	1043	574	311	250	569	396		518
"VA"	2006	175201	51175	201	"SOUTHAMPTON COUNTY"	"BOYKINS"	4	75	1048	466	201	249	459	284		396
"VA"	2006	175202	51175	202	"SOUTHAMPTON COUNTY"	"BRANCHVILLE"	4	75	321	142	72	69	142	101		132
"VA"	2006	175203	51175	203	"SOUTHAMPTON COUNTY"	"MEHERRIN"	4	75	198	100	27	72	99	57		79
"VA"	2006	175301	51175	301	"SOUTHAMPTON COUNTY"	"CAPRON"	4	75	1163	596	248	349	598	364		518
"VA"	2006	175302	51175	302	"SOUTHAMPTON COUNTY"	"SEBRELL"	4	75	578	277	142	128	274	189		246
"VA"	2006	175401	51175	401	"SOUTHAMPTON COUNTY"	"DREWRYVILLE"	4	75	612	273	143	126	272	207		249
"VA"	2006	175501	51175	501	"SOUTHAMPTON COUNTY"	"HUNTERDALE"	4	64	1300	704	405	297	713	557		679
"VA"	2006	175502	51175	502	"SOUTHAMPTON COUNTY"	"FORKS-OF-THE-RIVER"	4	75	598	280	131	147	280	199		267
"VA"	2006	175601	51175	601	"SOUTHAMPTON COUNTY"	"COURTLAND"	4	75	1220	651	362	290	658	494		615
"VA"	2006	175602	51175	602	"SOUTHAMPTON COUNTY"	"SEDLEY"	4	64	501	282	196	82	282	239		268
"VA"	2006	175701	51175	701	"SOUTHAMPTON COUNTY"	"BLACKWATER RIVER"	4	75	695	255	98	154	255	146		216
"VA"	2006	175702	51175	702	"SOUTHAMPTON COUNTY"	"NEWSOMS"	4	75	910	415	212	200	418	292		351
"VA"	2006	177101	51177	101	"SPOTSYLVANIA COUNTY"	"PARTLOW"	7	97	2020	895	518	354	890	544	301	870
"VA"	2006	177102	51177	102	"SPOTSYLVANIA COUNTY"	"BLAYDES CORNER"	7	97	2155	925	519	379	914	523	334	890
"VA"	2006	177103	51177	103	"SPOTSYLVANIA COUNTY"	"TRAVELERS REST"	1	54	2480	1122	604	486	1108	663	410	1093
"VA"	2006	177104	51177	104	"SPOTSYLVANIA COUNTY"	"MASSAPONAX"	1	54	2435	1116	617	480	1103	701	381	1094
"VA"	2006	177201	51177	201	"SPOTSYLVANIA COUNTY"	"ELYS FORD"	1	88	1731	927	602	312	923	672	236	917
"VA"	2006	177202	51177	202	"SPOTSYLVANIA COUNTY"	"WILDERNESS"		54	1091	517	304	205	515	316	183	507
"VA"	2006	177203	51177	203	"SPOTSYLVANIA COUNTY"	"NI RIVER"	1	54	3110	1549	940	578	1543	1027	436	1535
"VA"	2006	177204	51177	204	"SPOTSYLVANIA COUNTY"	"CHANCELLOR"	1	54	2962	1304	694	576	1298	807	454	1282
"VA"	2006	177301	51177	301	"SPOTSYLVANIA COUNTY"	"PLANK ROAD"	1	88	3126	1465	859	564	1449	977	436	1441
"VA"	2006	177302	51177	302	"SPOTSYLVANIA COUNTY"	"HAZEL RUN"	1	88	3381	1446	725	686	1427	833	544	1405
"VA"	2006	177303	51177	303	"SPOTSYLVANIA COUNTY"	"GRANGE HALL"	1	88	2066	1153	709	418	1140	789	314	1122
"VA"	2006	177401	51177	401	"SPOTSYLVANIA COUNTY"	"SUMMIT"	1	54	4957	2291	1231	999	2268	1435	784	2255
"VA"	2006	177402	51177	402	"SPOTSYLVANIA COUNTY"	"FRAZERS GATE"	1	54	2690	1286	733	531	1279	811	441	1268
"VA"	2006	177403	51177	403	"SPOTSYLVANIA COUNTY"	"LEE HILL"	1	54	3344	1586	881	678	1571	995	544	1553
"VA"	2006	177501	51177	501	"SPOTSYLVANIA COUNTY"	"BELMONT"	7	54	1665	764	456	292	752	480	245	736
"VA"	2006	177502	51177	502	"SPOTSYLVANIA COUNTY"	"BROKENBURG"	7	54	2303	926	598	307	917	612	255	887
"VA"	2006	177503	51177	503	"SPOTSYLVANIA COUNTY"	"TODDS TAVERN"	7	54	1126	532	323	199	527	333	177	520
"VA"	2006	177504	51177	504	"SPOTSYLVANIA COUNTY"	"COURTHOUSE"	7	54	1966	885	502	360	876	514	315	857
"VA"	2006	177505	51177	505	"SPOTSYLVANIA COUNTY"	"BROCK"		54	2202	1127	677	424	1117	765	312	1108
"VA"	2006	177601	51177	601	"SPOTSYLVANIA COUNTY"	"SALEM"	1	54	2005	829	443	366	823	495	306	816
"VA"	2006	177602	51177	602	"SPOTSYLVANIA COUNTY"	"SMITH STATION"	1	54	5124	2401	1309	1053	2389	1484	843	2369
"VA"	2006	177603	51177	603	"SPOTSYLVANIA COUNTY"	"PIEDMONT"	1	54	2639	1086	605	451	1070	676	362	1071
"VA"	2006	177701	51177	701	"SPOTSYLVANIA COUNTY"	"BATTLEFIELD"	1	54	2388	1176	622	521	1160	714	416	1153
"VA"	2006	177702	51177	702	"SPOTSYLVANIA COUNTY"	"BRENTS MILL"	1	54	2556	1251	752	480	1240	859	348	1224
"VA"	2006	177703	51177	703	"SPOTSYLVANIA COUNTY"	"FAIRVIEW"	1	54	4023	1586	767	789	1576	876	650	1564
"VA"	2006	179101	51179	101	"STAFFORD COUNTY"	"HARTWOOD"	1	88	3442	1808	887	541	1469	992	441	1460
"VA"	2006	179102	51179	102	"STAFFORD COUNTY"	"ROCKY RUN"	1	88	3054	1437	779	623	1425	885	510	1413
"VA"	2006	179103	51179	103	"STAFFORD COUNTY"	"SIMPSON"	1	88	1730	967	595	356	959	665	277	950
"VA"	2006	179104	51179	104	"STAFFORD COUNTY"	"RAMOTH"	1		2368	1184	629	530	1177	724	438	1169
"VA"	2006	179201	51179	201	"STAFFORD COUNTY"	"ROCK HILL"	1	88	2829	1277	697	549	1272	773	468	1265
"VA"	2006	179202	51179	202	"STAFFORD COUNTY"	"ROSEVILLE"	1	88	3168	1547	819	689	1529	908	573	1508
"VA"	2006	179203	51179	203	"STAFFORD COUNTY"	"RUBY"	1	88	2225	1027	672	316	1017	710	272	1013
"VA"	2006	179204	51179	204	"STAFFORD COUNTY"	"STEFANIGA"	1	88	2476	1388	801	562	1379	908	443	1372
"VA"	2006	179301	51179	301	"STAFFORD COUNTY"	"GRIFFIS"	1	88	2293	825	367	433	814	423	376	807
"VA"	2006	179302	51179	302	"STAFFORD COUNTY"	"WIDEWATER"			2817	1069	530	514	1066	587	446	1050
"VA"	2006	179303	51179	303	"STAFFORD COUNTY"	"HARBOUR"	1		2909	1498	838	625	1493	962	493	1482
"VA"	2006	179401	51179	401	"STAFFORD COUNTY"	"AQUIA"		28	2962	1202	630	549	1198	726	445	1191
"VA"	2006	179402	51179	402	"STAFFORD COUNTY"	"COURTHOUSE"	1	28	2875	1133	555	539	1117	625	466	1110
"VA"	2006	179403	51179	403	"STAFFORD COUNTY"	"BROOKE"	1	28	3282	1675	907	735	1666	1009	611	1653
"VA"	2006	179501	51179	501	"STAFFORD COUNTY"	"GRAFTON"	1	28	2912	1562	920	593	1544	1060	459	1537
"VA"	2006	179502	51179	502	"STAFFORD COUNTY"	"FALMOUTH"	1	28	3162	1688	856	738	1609	999	582	1601
"VA"	2006	179503	51179	503	"STAFFORD COUNTY"	"DREW"	1	28	1236	535	320	209	535	350	168	524
"VA"	2006	179504	51179	504	"STAFFORD COUNTY"	"GAYLE"	1		3534	1583	727	833	1576	830	708	1556
"VA"	2006	179601	51179	601	"STAFFORD COUNTY"	"FERRY FARM"	1	28	2643	1508	864	604	1493	1018	445	1479
"VA"	2006	179602	51179	602	"STAFFORD COUNTY"	"CHATHAM"	1	28	2838	1394	755	584	1373	860	469	1366
"VA"	2006	179603	51179	603	"STAFFORD COUNTY"	"WHITE OAK"	1	28	3151	1667	1040	584	1654	1188	430	1644
"VA"	2006	179701	51179	701	"STAFFORD COUNTY"	"WOODLANDS"	1	28	2338	1140	607	507	1139	682	418	1126
