state	year	county	precinct	g2000_USP_dv	g2000_USP_rv	g2000_USP_tv	cd	g2000_USH_dv	g2000_USH_rv	g2000_USH_tv	cd2	g2000_USH_dv2	g2000_USH_rv2	g2000_USH_tv2
"AL"	2000	"MONTGOMERY"	"Wares Ferry Rd. Elem. Sch."	724	930	1680	4	334	564	918				
"AL"	2000	"MORGAN"	"ABSENTEE VOTERS"	446	882	1354	4	316	59	379	5	6	0	6
"AL"	2000	"MORGAN"	"AMERICAN LEGION #1"	469	725	1209	4	170	97	275	5	51	0	56
"AL"	2000	"MORGAN"	"AMERICAN LEGION #2"	330	619	974	4	34	4	38	5	372	0	376
"AL"	2000	"MORGAN"	"AMERICAN LEGION BLDG"	116	139	262	5	317	0	331				
"AL"	2000	"MORGAN"	"AQUADOME REC CTR"	496	620	1143	5	323	0	330				
"AL"	2000	"MORGAN"	"AUSTINVILLE ELEM #1"	245	245	499	4	172	132	313				
"AL"	2000	"MORGAN"	"AUSTINVILLE ELEM #2"	287	296	597	4	117	125	246	5	80	0	84
"AL"	2000	"MORGAN"	"BENJAMIN DAVIS ELEM 1"	341	20	364	4	4	8	12	5	279	0	296
"AL"	2000	"MORGAN"	"BENJAMIN DAVIS ELEM 2"	770	70	843	4	45	68	120	5	32	0	36
"AL"	2000	"MORGAN"	"BREWER HIGH SCHOOL"	84	71	155	4	328	331	674				
"AL"	2000	"MORGAN"	"CASHIN HOMES COMMUNITY CENTER"	350	15	365	4	133	179	318				
"AL"	2000	"MORGAN"	"CEDAR RIDGE MIDDLE SCH"	340	963	1323	4	146	146	297				
"AL"	2000	"MORGAN"	"CENTER SPRINGS METH."	125	257	403	4	10	18	28				
"AL"	2000	"MORGAN"	"CHESTNUT GROVE ELEM #1"	295	702	1006	4	294	508	829				
"AL"	2000	"MORGAN"	"CHESTNUT GROVE ELEM #2"	366	884	1263	4	299	465	786				
"AL"	2000	"MORGAN"	"DANVILLE VOL FIRE"	117	239	361	4	192	262	469				
"AL"	2000	"MORGAN"	"DECATUR FIRE & RESCUE #8"	233	933	1185	4	118	218	348				
"AL"	2000	"MORGAN"	"DECATUR HIGH SCHOOL"	360	512	898	4	211	211	437				
"AL"	2000	"MORGAN"	"DECATUR UTILITIES AUD"	190	94	289	4	153	235	396				
"AL"	2000	"MORGAN"	"DIST NO. 3 SHOP BLDG"	108	247	362	4	115	103	223				
"AL"	2000	"MORGAN"	"DISTRICT 4 SHOP BLDG."	129	149	286	4	231	351	603				
"AL"	2000	"MORGAN"	"EASTWOOD ELEMENTARY #1"	136	404	551	4	331	347	695				
"AL"	2000	"MORGAN"	"EASTWOOD ELEMENTARY #2"	343	1016	1383	4	93	115	214				
"AL"	2000	"MORGAN"	"EBENEZER VOL FIRE"	119	336	470	4	114	164	283				
"AL"	2000	"MORGAN"	"FALKVILLE MUNICIPAL"	287	392	698	4	242	233	492				
"AL"	2000	"MORGAN"	"FLINT ELEMENTARY"	264	361	639	4	10	23	37				
"AL"	2000	"MORGAN"	"GEORGIA LYON DUNN COMM CTR"	325	659	1028	4	31	29	60				
"AL"	2000	"MORGAN"	"GUM POND FIRE STATION"	77	94	177	4	40	75	118				
"AL"	2000	"MORGAN"	"JULIAN HARRIS ELEM #1"	429	844	1292	4	78	127	210				
"AL"	2000	"MORGAN"	"JULIAN HARRIS ELEM #2"	246	487	744	4	361	544	915				
"AL"	2000	"MORGAN"	"JULIAN HARRIS ELEM #3"	215	357	582	4	159	7	166				
"AL"	2000	"MORGAN"	"LEBANON BAPTIST CHURCH"	157	305	467	4	119	137	261	5	23	0	25
"AL"	2000	"MORGAN"	"MASSEY CLUB HOUSE"	150	234	392	3	0	72	177				
"AL"	2000	"MORGAN"	"MCCURRY TACKLE SHOP"	137	77	217	3	0	147	361				
"AL"	2000	"MORGAN"	"MORGAN CO COURTHOUSE"	182	251	451	3	0	126	146				
"AL"	2000	"MORGAN"	"MORGAN COUNTY D.H.R."	112	397	521	3	0	74	108				
"AL"	2000	"MORGAN"	"NEEL VOL FIRE"	361	740	1121	3	0	30	79				
"AL"	2000	"MORGAN"	"NEW EVA TOWN HALL"	196	336	540	3	0	38	45				
"AL"	2000	"MORGAN"	"NUNGESTER ELEMENTARY"	316	390	721	3	0	55	92				
"AL"	2000	"MORGAN"	"ODEN RIDGE VOL FIRE"	107	261	382	3	0	134	212				
"AL"	2000	"MORGAN"	"OUTREACH MINISTRIES"	119	117	239	3	0	192	247				
"AL"	2000	"MORGAN"	"PLEASANT HILL BAPTIST"	213	408	626	3	0	143	175				
"AL"	2000	"MORGAN"	"PRICEVILLE FIRE #1"	408	831	1271	3	0	180	200				
"AL"	2000	"MORGAN"	"PRICEVILLE FIRE #2"	277	592	885	3	0	162	183				
"AL"	2000	"MORGAN"	"SOMERVILLE RD ELEM #1"	570	632	1234	3	0	106	229				
"AL"	2000	"MORGAN"	"SOMERVILLE RD ELEM #2"	0	0	0	3	0	153	302				
"AL"	2000	"MORGAN"	"SOMERVILLE TOWN HALL"	336	536	898	3	0	95	201				
"AL"	2000	"MORGAN"	"SPARKMAN CIVIC CTR #1"	519	815	1363	3	0	50	102				
"AL"	2000	"MORGAN"	"SPARKMAN CIVIC CTR #2"	324	604	941	3	0	41	151				
"AL"	2000	"MORGAN"	"SPARKMAN CIVIC CTR #3"	340	598	953	3	0	81	142				
"AL"	2000	"MORGAN"	"SPARKMAN ELEMENTARY"	355	645	1023	4	399	622	1051				
"AL"	2000	"MORGAN"	"TRI-COUNTY VOL FIRE"	135	287	440	4	354	521	892				
"AL"	2000	"MORGAN"	"TRINITY MUNICIPAL BLDG"	380	643	1037	4	287	430	731				
"AL"	2000	"MORGAN"	"UNION CHURCH OF CHRIST"	115	235	356	4	158	229	394				
"AL"	2000	"MORGAN"	"UNION HILL JR HIGH #1"	289	471	784	4	51	73	129				
"AL"	2000	"MORGAN"	"UNION HILL JR HIGH #2"	159	299	466	4	263	505	793				
"AL"	2000	"MORGAN"	"W DECATUR ELEM SCHOOL"	294	124	419	4	151	359	523				
"AL"	2000	"MORGAN"	"WALTER JACKSON ELEM"	293	436	749	4	297	668	996				
"AL"	2000	"MORGAN"	"WOODMEADE ELEM #1"	215	327	545	4	385	772	1184				
"AL"	2000	"MORGAN"	"WOODMEADE ELEM #2"	363	551	935	4	106	245	366				
"AL"	2000	"PERRY"	"ABSENTEE VOTERS"	992	250	1245	4	419	777	1222				
"AL"	2000	"PERRY"	"AIRPORT"	137	81	220	4	274	547	835				
"AL"	2000	"PERRY"	"CHALLENGED ABSENTEE VOTERS"	129	18	147	4	77	141	227				
"AL"	2000	"PERRY"	"COMMUNITY LIFE BUILDING #1"	501	36	541	4	154	336	507				
"AL"	2000	"PERRY"	"COMMUNITY LIFE BUILDING #2"	282	19	303	4	67	148	216				
"AL"	2000	"PERRY"	"FIRE STATION HWY 219"	135	100	235	4	211	343	569				
"AL"	2000	"PERRY"	"HINTON HALL"	71	0	71	4	183	219	415				
"AL"	2000	"PERRY"	"METAL BLDG - HEIBERGER GROCERY"	75	170	247	4	38	66	104				
"AL"	2000	"PERRY"	"NORTH PERRY FIRE STATION"	50	115	166	4	110	134	254				
"AL"	2000	"PERRY"	"OLD NATIONAL GUARD ARMORY #1"	446	141	588	4	132	179	320				
"AL"	2000	"PERRY"	"OLD NATIONAL GUARD ARMORY #2"	254	312	575	4	314	577	916				
"AL"	2000	"PERRY"	"OLD NATIONAL GUARD ARMORY #3"	239	166	409	4	40	100	144				
"AL"	2000	"PERRY"	"PINETUCKEY"	39	61	101	4	211	329	550				
"AL"	2000	"PERRY"	"RADFORDVILLE"	72	62	135	4	37	57	98				
"AL"	2000	"PERRY"	"SEVERE"	25	62	87	4	83	200	288				
"AL"	2000	"PERRY"	"UNIONTOWN CITY HALL #1"	175	27	204	4	125	299	440				
"AL"	2000	"PERRY"	"UNIONTOWN CITY HALL #2"	173	45	221	4	40	47	91				
"AL"	2000	"PERRY"	"WESTSIDE SCHOOL"	226	67	293	4	85	77	165				
"AL"	2000	"PICKENS"	"Absentee"	123	151	277	4	96	149	255				
"AL"	2000	"PICKENS"	"Aliceville"	987	334	1329	4	145	186	339				
"AL"	2000	"PICKENS"	"Aliceville 5"	182	199	381	4	352	773	1144				
"AL"	2000	"PICKENS"	"Benevola"	20	39	60	4	202	412	627				
"AL"	2000	"PICKENS"	"Bethlehem 21"	9	63	72	4	251	606	879				
"AL"	2000	"PICKENS"	"Bethlehem 6"	4	28	32	4	160	320	496				
"AL"	2000	"PICKENS"	"Carrollton"	23	62	88	4	142	318	471				
"AL"	2000	"PICKENS"	"Carrollton 4"	361	346	716	4	88	124	215				
"AL"	2000	"PICKENS"	"Carrollton 4 /7"	21	3	24	4	162	286	465				
"AL"	2000	"PICKENS"	"Cochrane/Dancy"	138	50	192	4	146	165	317				
"AL"	2000	"PICKENS"	"Ethelsville"	55	96	153	4	176	459	655				
"AL"	2000	"PICKENS"	"Fairview/Zion"	125	464	596	4	268	513	811				
"AL"	2000	"PICKENS"	"Forest"	30	135	170	4	290	784	1097				
"AL"	2000	"PICKENS"	"Gordo"	110	305	426	4	248	538	804				
"AL"	2000	"PICKENS"	"Gordo 5"	370	470	855	4	187	415	614				
"AL"	2000	"PICKENS"	"Kirk"	24	106	132	4	284	698	996				
"AL"	2000	"PICKENS"	"Liberty"	119	155	275	4	222	358	599				
"AL"	2000	"PICKENS"	"Macedonia"	170	36	207	4	96	158	255				
"AL"	2000	"PICKENS"	"McShan"	46	88	135	4	117	210	337				
"AL"	2000	"PICKENS"	"Palmetto"	66	159	226	4	145	176	328				
"AL"	2000	"PICKENS"	"Pickensville"	207	107	318	4	271	301	588				
"AL"	2000	"PICKENS"	"Pine Grove"	4	27	31	4	284	556	867				
"AL"	2000	"PICKENS"	"Pine Grove 4"	28	49	78	1	0	1984	2087				
"AL"	2000	"PICKENS"	"Reform 1"	415	338	757	1	0	699	759				
"AL"	2000	"PICKENS"	"Reform 3"	208	365	575	1	0	303	322				
"AL"	2000	"PICKENS"	"Sapps"	260	52	317	1	0	30	37				
"AL"	2000	"PICKENS"	"Speeds Mill"	10	54	64	1	0	210	225				
"AL"	2000	"PICKENS"	"Spring Hill"	28	25	54	1	0	834	873				
"AL"	2000	"PIKE"	"ABSENTEE VOTERS"	305	197	506	1	0	186	193				
"AL"	2000	"PIKE"	"BANKS - CITY HALL"	110	207	317	1	0	177	190				
"AL"	2000	"PIKE"	"BRUNDIDGE - GALLOWAY ROAD"	543	103	647	1	0	994	1045				
"AL"	2000	"PIKE"	"CHINA GROVE COUNTY VOTING BLDG"	47	64	112	1	0	1317	1404				
"AL"	2000	"PIKE"	"EBENEZER COUNTY VOTING BLDG"	66	93	162	1	0	1146	1229				
"AL"	2000	"PIKE"	"ENON COUNTY VOTING BLDG"	30	98	131	1	0	1698	1807				
"AL"	2000	"PIKE"	"GOSHEN VOLUNTEER FIRE DEPT"	82	239	324	1	0	771	917				
"AL"	2000	"PIKE"	"HAISTEN BUILDING BRUNDIDGE"	184	360	550	1	0	37	67				
"AL"	2000	"PIKE"	"HAMILTON CROSS ROADS - CHURCH"	48	139	188	1	0	582	666				
"AL"	2000	"PIKE"	"HENDERSON VOLUNTEER FIRE DEPT"	48	119	168	1	0	396	480				
"AL"	2000	"PIKE"	"JOSIE COUNTY VOTING BLDG"	31	100	132	1	0	384	484				
"AL"	2000	"PIKE"	"LINWOOD COUNTY VOTING BLDG"	6	8	15	1	0	105	143				
"AL"	2000	"PIKE"	"MEEKSVILLE VOLUNTEER FIRE DEPT"	176	140	321	1	0	134	167				
"AL"	2000	"PIKE"	"NEEDMORE - CHILDS GROCERY"	13	83	96	1	0	376	431				
"AL"	2000	"PIKE"	"OAK BOWERY CHURCH - BRIAR HILL"	53	42	96	1	0	607	668				
"AL"	2000	"PIKE"	"RICHBURGS MART CO. VOTING BLDG"	32	115	148	1	0	62	69				
"AL"	2000	"PIKE"	"RURAL HOME-COUNTY VOTING BLDG"	133	159	297	1	0	140	158				
"AL"	2000	"PIKE"	"SACO VOLUNTEER FIRE DEPT"	18	8	26	1	0	89	118				
"AL"	2000	"PIKE"	"SHELLHORN SCHOOL"	71	160	236	1	0	84	127				
"AL"	2000	"PIKE"	"SHILOH - FORMER FLEMING STORE"	100	86	186	1	0	96	120				
"AL"	2000	"PIKE"	"SPRINGHILL HOUSING AUTHORITY"	84	20	105	1	0	421	485				
"AL"	2000	"PIKE"	"SPRINGHILL VOLUNTEER FIRE DEPT"	61	170	232	1	0	681	720				
"AL"	2000	"PIKE"	"TARENTUM - COMMUNITY CLUBHOUSE"	88	207	301	1	0	424	448				
"AL"	2000	"PIKE"	"TENNILLE-TRAYWICK SIGN BLDG"	27	52	81	1	0	655	699				
"AL"	2000	"PIKE"	"TROY - ARMY RESERVE CENTER"	259	722	994	1	0	211	222				
"AL"	2000	"PIKE"	"TROY - COURTHOUSE"	384	205	602	1	0	21	32				
"AL"	2000	"PIKE"	"TROY - FIRST BAPTIST CHURCH"	224	760	1002	1	0	16	28				
"AL"	2000	"PIKE"	"TROY COMMUNITY COMPLEX-ELM ST."	701	179	882	1	0	12	16				
"AL"	2000	"PIKE"	"TROY-ADAMS ARMORY-G.WALLACE DR"	428	1218	1677	1	0	51	79				
"AL"	2000	"RANDOLPH"	"001- Graham"	45	96	146	1	0	129	207				
"AL"	2000	"RANDOLPH"	"002- Cedron"	82	56	139	1	0	98	117				
"AL"	2000	"RANDOLPH"	"003- Cedron"	32	65	99	1	0	43	56				
"AL"	2000	"RANDOLPH"	"004- Corinth"	67	143	214	1	0	25	33				
"AL"	2000	"RANDOLPH"	"005- Caver's Grove"	41	134	182	1	0	766	862				
"AL"	2000	"RANDOLPH"	"006- Swagg"	45	112	159	1	0	1681	1817				
"AL"	2000	"RANDOLPH"	"007- Woodland"	68	151	223	1	0	130	159				
"AL"	2000	"RANDOLPH"	"008- Woodland"	86	110	203	1	0	40	45				
"AL"	2000	"RANDOLPH"	"009- Bethel"	50	129	185	1	0	1238	1320				
"AL"	2000	"RANDOLPH"	"010- Moore's Store"	45	107	157	1	0	983	1051				
"AL"	2000	"RANDOLPH"	"011- Potash"	32	155	198	1	0	789	901				
"AL"	2000	"RANDOLPH"	"012- Potash"	35	86	125	1	0	3300	3555				
"AL"	2000	"RANDOLPH"	"013- Wehadkee"	27	47	74	1	0	3569	3825				
"AL"	2000	"RANDOLPH"	"014- Omaha"	35	121	159	1	0	3426	3617				
"AL"	2000	"RANDOLPH"	"015- City Hall"	125	136	267	1	0	739	811				
"AL"	2000	"RANDOLPH"	"016- City Hall"	86	103	196	1	0	1054	1108				
"AL"	2000	"RANDOLPH"	"017- City Hall"	89	98	192	1	0	2537	2660				
"AL"	2000	"RANDOLPH"	"018- City Hall"	83	103	188	1	0	1308	1435				
"AL"	2000	"RANDOLPH"	"019- New Hope"	42	121	171	1	0	945	1068				
"AL"	2000	"RANDOLPH"	"020- Midway"	75	76	153	1	0	1282	1370				
"AL"	2000	"RANDOLPH"	"021- Midway"	11	12	23	1	0	1430	1521				
"AL"	2000	"RANDOLPH"	"022- Midway"	26	5	31	1	0	1053	1135				
"AL"	2000	"RANDOLPH"	"023- Midway"	13	23	36	1	0	851	905				
"AL"	2000	"RANDOLPH"	"024- Ophelia"	45	106	153	1	0	1058	1123				
"AL"	2000	"RANDOLPH"	"025- Wadley"	89	199	292	1	0	111	119				
"AL"	2000	"RANDOLPH"	"026- Wadley"	35	23	60	1	0	309	326				
"AL"	2000	"RANDOLPH"	"27 Level Road"	68	131	204	1	0	685	712				
"AL"	2000	"RANDOLPH"	"28 Armory"	12	41	57	1	0	847	880				
"AL"	2000	"RANDOLPH"	"29 Armory"	31	52	83	1	0	2898	3067				
"AL"	2000	"RANDOLPH"	"30 Armory"	45	89	138	1	0	1767	1895				
"AL"	2000	"RANDOLPH"	"31 Armory"	155	240	403	1	0	586	611				
"AL"	2000	"RANDOLPH"	"32 Armory"	67	56	127	1	0	4507	4779				
"AL"	2000	"RANDOLPH"	"33 Armory"	27	51	78	1	0	21	25				
"AL"	2000	"RANDOLPH"	"34 Armory"	3	9	12	1	0	26	34				
"AL"	2000	"RANDOLPH"	"35 Armory"	12	47	61	1	0	34	68				
"AL"	2000	"RANDOLPH"	"36 Armory"	71	115	187	1	0	17	29				
"AL"	2000	"RANDOLPH"	"37 Armory"	156	185	347	1	0	236	264				
"AL"	2000	"RANDOLPH"	"38 Armory"	85	210	298	1	0	524	575				
"AL"	2000	"RANDOLPH"	"39 Armory"	148	17	167	1	0	566	661				
"AL"	2000	"RANDOLPH"	"40 Armory"	64	31	95	1	0	90	100				
"AL"	2000	"RANDOLPH"	"41 Armory"	353	104	458	1	0	959	1061				
"AL"	2000	"RANDOLPH"	"42 Rock Mills"	67	125	196	1	0	174	213				
"AL"	2000	"RANDOLPH"	"43 Rock Mills"	7	26	33	1	0	2639	2801				
"AL"	2000	"RANDOLPH"	"44 Wilsons Store"	49	87	137	1	0	781	843				
"AL"	2000	"RANDOLPH"	"45 Bacon Hill"	41	112	153	1	0	863	923				
"AL"	2000	"RANDOLPH"	"46 Wesley Chapel"	29	65	97	1	0	414	445				
"AL"	2000	"RANDOLPH"	"47 Pine Hill"	56	182	246	1	0	813	897				
"AL"	2000	"RANDOLPH"	"Absentee Votes"	139	174	319	1	0	246	259				
"AL"	2000	"RUSSELL"	"ABSENTEE VOTERS"	195	205	405	1	0	284	293				
"AL"	2000	"RUSSELL"	"B.W. CAPPS STORE - DIXIE"	97	134	234	1	0	2308	2462				
"AL"	2000	"RUSSELL"	"CENTRAL ACTIVITIES CENTER #1"	714	551	1276	1	0	2012	2170				
"AL"	2000	"RUSSELL"	"CENTRAL ACTIVITIES CENTER #2"	340	327	670	1	0	1261	1334				
"AL"	2000	"RUSSELL"	"CHATTAHOOCHEE VALLEY"	473	229	708	1	0	1327	1455				
"AL"	2000	"RUSSELL"	"CITY HALL - HURTSBORO"	566	155	728	1	0	585	620				
"AL"	2000	"RUSSELL"	"COTTONTON FIRE STATION"	290	221	523	1	0	357	379				
"AL"	2000	"RUSSELL"	"CRAWFORD FIRE STATION"	560	654	1227	1	0	1102	1177				
"AL"	2000	"RUSSELL"	"FT. MITCHELL R.O.T.C. BLDG"	236	203	446	1	0	1593	1676				
"AL"	2000	"RUSSELL"	"HATCHECHUBBEE FIRE STATION"	120	74	195	1	0	683	720				
"AL"	2000	"RUSSELL"	"LADONIA FIRE STATION #1"	330	452	796	1	0	1889	2021				
"AL"	2000	"RUSSELL"	"LADONIA FIRE STATION #2"	448	689	1159	1	0	925	970				
"AL"	2000	"RUSSELL"	"MOTHER MARY SCHOOL"	609	26	639	1	0	338	354				
"AL"	2000	"RUSSELL"	"PITTSVIEW FIRE STATION"	278	68	351	1	0	570	615				
"AL"	2000	"RUSSELL"	"ROY MARTIN CENTER #1"	485	859	1371	1	0	2628	2957				
"AL"	2000	"RUSSELL"	"ROY MARTIN CENTER #2"	467	845	1329	1	0	19	22				
"AL"	2000	"RUSSELL"	"RUSSELL COUNTY COURTHOUSE"	482	98	584	1	0	72	78				
"AL"	2000	"RUSSELL"	"SEALE-OLD RUSSELL COURTHOUSE"	398	281	690	1	0	97	101				
"AL"	2000	"RUSSELL"	"SPENCER RECREATION CENTER"	1303	118	1430	1	0	116	135				
"AL"	2000	"SHELBY"	"ABSENTEE VOTERS"	325	1609	1982	1	0	169	179				
"AL"	2000	"SHELBY"	"ALABASTER CITY HALL ANNEX #1"	259	1113	1397	1	0	516	546				
"AL"	2000	"SHELBY"	"ALABASTER CITY HALL ANNEX #2"	155	656	830	1	0	572	608				
"AL"	2000	"SHELBY"	"ALABASTER CITY HALL ANNEX #3"	136	515	664	1	0	407	426				
"AL"	2000	"SHELBY"	"AMERICAN LEGION HALL"	72	190	266	1	0	13	27				
"AL"	2000	"SHELBY"	"CAMP BRANCH UNITED METH.CHURCH"	129	585	728	1	0	340	372				
"AL"	2000	"SHELBY"	"CHELSEA FIRE HALL"	196	933	1143	1	0	258	302				
"AL"	2000	"SHELBY"	"CHELSEA MIDDLE SCHOOL #1"	214	1184	1429	1	0	26	30				
"AL"	2000	"SHELBY"	"CHELSEA MIDDLE SCHOOL #2"	82	496	591	1	0	43	43				
"AL"	2000	"SHELBY"	"DOGWOOD COMMUNITY CENTER"	59	125	186	1	0	34	46				
"AL"	2000	"SHELBY"	"DUNNAVANT COMMUNITY CENTER"	88	250	341	1	0	158	171				
"AL"	2000	"SHELBY"	"ELLIOTSVILLE PRESBYT. CHURCH 1"	248	1009	1282	1	0	37	42				
"AL"	2000	"SHELBY"	"ELLIOTSVILLE PRESBYT. CHURCH 2"	288	1070	1387	1	0	96	100				
"AL"	2000	"SHELBY"	"ELLIOTSVILLE PRESBYT. CHURCH 3"	170	721	904	1	0	70	76				
"AL"	2000	"SHELBY"	"FIRST BAPTIST CHURCH BOX 1 #1"	231	632	875	1	0	10	11				
"AL"	2000	"SHELBY"	"FIRST BAPTIST CHURCH BOX 1 #2"	255	654	927	1	0	21	38				
"AL"	2000	"SHELBY"	"FIRST CHRISTIAN CHURCH #1"	172	865	1062	1	0	32	36				
"AL"	2000	"SHELBY"	"FIRST CHRISTIAN CHURCH #2"	210	813	1057	1	0	99	107				
"AL"	2000	"SHELBY"	"FOURMILE FIRE DEPARTMENT"	46	216	267	1	0	29	29				
"AL"	2000	"SHELBY"	"G W TURNER RESIDENCE"	20	81	102	1	0	22	23				
"AL"	2000	"SHELBY"	"HARPERSVILLE CITY HALL"	393	461	866	1	0	9	10				
"AL"	2000	"SHELBY"	"HELENA MUNICIPAL COMPLEX #1"	261	1079	1360	1	0	209	216				
"AL"	2000	"SHELBY"	"HELENA MUNICIPAL COMPLEX #2"	198	878	1103	1	0	322	339				
"AL"	2000	"SHELBY"	"HELENA MUNICIPAL COMPLEX #3"	342	1423	1803	1	0	22	22				
"AL"	2000	"SHELBY"	"HELENA MUNICIPAL COMPLEX #4"	159	677	851	1	0	413	452				
"AL"	2000	"SHELBY"	"HOOVER FIRE STATION #8 - #1"	63	375	441	1	0	865	888				
"AL"	2000	"SHELBY"	"HOOVER FIRE STATION #8 - #2"	270	1703	2009	1	0	126	133				
"AL"	2000	"SHELBY"	"LIBERTY BAPTIST CHURCH"	444	66	512	1	0	107	109				
"AL"	2000	"SHELBY"	"MAYLENE PENTECOSTAL LIGHTHOUSE"	32	91	124	1	0	59	60				
"AL"	2000	"SHELBY"	"MEADOWBROOK BAPTIST CHURCH #1"	161	861	1040	1	0	227	242				
"AL"	2000	"SHELBY"	"MEADOWBROOK BAPTIST CHURCH #2"	205	1057	1292	4	114	151	268				
"AL"	2000	"SHELBY"	"MEADOWBROOK BAPTIST CHURCH #3"	320	1862	2214	4	9	22	31				
"AL"	2000	"SHELBY"	"MEADOWBROOK BAPTIST CHURCH #4"	108	446	572	4	10	60	70				
"AL"	2000	"SHELBY"	"MONTEVALLO CITY HALL"	540	312	899	4	36	128	166				
"AL"	2000	"SHELBY"	"NATIONAL GUARD ARMORY CALERA 1"	160	417	590	4	40	87	130				
"AL"	2000	"SHELBY"	"NATIONAL GUARD ARMORY CALERA 2"	448	1151	1641	4	400	335	740				
"AL"	2000	"SHELBY"	"NATIONAL GUARD ARMORY PELHAM 1"	359	1381	1778	4	6	24	31				
"AL"	2000	"SHELBY"	"NATIONAL GUARD ARMORY PELHAM 2"	315	1308	1659	4	25	59	86				
"AL"	2000	"SHELBY"	"NATIONAL GUARD ARMORY PELHAM 3"	265	882	1169	4	51	90	145				
"AL"	2000	"SHELBY"	"NATIONAL GUARD ARMORY PELHAM 4"	240	939	1208	7	142	41	187				
"AL"	2000	"SHELBY"	"NEW HOPE PRESBYTERIAN CHURCH 1"	171	915	1109	4	991	333	1333				
"AL"	2000	"SHELBY"	"NEW HOPE PRESBYTERIAN CHURCH 2"	133	969	1114	4	60	148	213				
"AL"	2000	"SHELBY"	"NEW LIFE ASSEMBLY OF GOD"	166	728	911	4	135	447	590				
"AL"	2000	"SHELBY"	"ORR PARK MONTEVALLO"	255	331	601	4	210	348	565				
"AL"	2000	"SHELBY"	"PEARIDGE COMMUNITY CENTER"	103	205	309	4	130	289	423				
"AL"	2000	"SHELBY"	"RIVERCHASE CHURCH OF CHRIST #1"	136	690	842	7	179	20	205				
"AL"	2000	"SHELBY"	"RIVERCHASE CHURCH OF CHRIST #2"	198	862	1078	4	350	339	692				
"AL"	2000	"SHELBY"	"RIVERCHASE CHURCH OF CHRIST #3"	262	1043	1335	7	17	2	20				
"AL"	2000	"SHELBY"	"S. SHADES CREST BAPTIST CHURCH"	193	938	1154	7	33	36	72				
"AL"	2000	"SHELBY"	"SHELBY SCHOOL"	86	217	313	7	30	8	41				
"AL"	2000	"SHELBY"	"SHOAL CREEK TOWN HALL"	13	132	150	7	197	96	300				
"AL"	2000	"SHELBY"	"SILURIA DEPOT #1"	185	599	799	7	254	37	305				
"AL"	2000	"SHELBY"	"SILURIA DEPOT #2"	167	572	752	4	375	464	848				
"AL"	2000	"SHELBY"	"SPRING CREEK WATER AUTHORITY"	185	665	879	4	11	50	61				
"AL"	2000	"SHELBY"	"ST. THOMAS CATHOLIC CHURCH"	170	799	992	4	31	94	126				
"AL"	2000	"SHELBY"	"THE CHURCH AT BROOKHILLS #1"	230	836	1089	4	22	35	59				
"AL"	2000	"SHELBY"	"THE CHURCH AT BROOKHILLS #2"	257	932	1207	4	185	190	376				
"AL"	2000	"SHELBY"	"UNIVERSITY BAPTIST CHURCH"	229	515	775	4	112	144	257	7	14	3	18
"AL"	2000	"SHELBY"	"VALLEYDALE BAPTIST CHURCH #1"	246	1437	1721	3	0	109	118				
"AL"	2000	"SHELBY"	"VALLEYDALE BAPTIST CHURCH #2"	270	1409	1723	3	0	78	99				
"AL"	2000	"SHELBY"	"VALLEYDALE BAPTIST CHURCH #3"	0	0	0	3	0	77	83				
"AL"	2000	"SHELBY"	"VANDIVER VOLUNTEER FIRE"	94	262	364	3	0	161	174				
"AL"	2000	"SHELBY"	"VINCENT CITY HALL"	340	476	829	3	0	137	148				
"AL"	2000	"SHELBY"	"WILSONVILLE METHODIST CHURCH"	312	876	1219	3	0	122	138				
"AL"	2000	"SHELBY"	"WILTON MUNICIPAL ANNEX BLDG."	142	141	293	3	0	166	178				
"AL"	2000	"ST CLAIR"	"Absentee"	116	331	461	3	0	129	149				
"AL"	2000	"ST CLAIR"	"Ashville Civic Ctr"	528	632	1189	3	0	129	148				
"AL"	2000	"ST CLAIR"	"Branchville-Cumberland"	134	576	720	3	0	113	126				
"AL"	2000	"ST CLAIR"	"Chandler Mtn Comm Hse"	11	110	126	3	0	167	176				
"AL"	2000	"ST CLAIR"	"Cook Sprgs Fire Dept"	169	444	626	3	0	90	96				
"AL"	2000	"ST CLAIR"	"Cropwell Civ Ctr #1"	163	363	541	3	0	51	58				
"AL"	2000	"ST CLAIR"	"Cropwell Civ Ctr #2"	371	1078	1461	3	0	115	128				
"AL"	2000	"ST CLAIR"	"Easonville Coosa Valley Sch"	173	612	802	3	0	176	210				
"AL"	2000	"ST CLAIR"	"Eden Old City Hall"	200	543	757	3	0	130	155				
"AL"	2000	"ST CLAIR"	"Fairview Ch"	34	70	107	3	0	124	135				
"AL"	2000	"ST CLAIR"	"Friendship Comm Ctr"	92	378	481	3	0	129	145				
"AL"	2000	"ST CLAIR"	"Greasy Cove Pleasant Val Ch"	22	88	112	3	0	143	149				
"AL"	2000	"ST CLAIR"	"Gum Sprgs Ch"	44	137	183	3	0	85	105				
"AL"	2000	"ST CLAIR"	"Margaret City Hall"	225	344	585	3	0	15	17				
"AL"	2000	"ST CLAIR"	"Moody Civ Ctr #1"	186	664	872	3	0	15	22				
"AL"	2000	"ST CLAIR"	"Moody Civ Ctr #2"	238	940	1204	3	0	28	31				
