state	year	county	precinct	vtd	g2006_GOV_rv	g2006_GOV_dv	g2006_ATG_rv	g2006_ATG_dv	g2006_SOS_dv	g2006_SOS_rv	g2006_TRE_rv	g2006_TRE_dv	g2006_USH_dv	g2006_USH_rv
"KS"	2006	"OSBORNE"	"Hawkeye Township"	"000080"	3	8	5	5	0	11	9	1	0	11
"KS"	2006	"OSBORNE"	"Independence Township"	"000090"	5	4	5	4	1	8	4	2	1	8
"KS"	2006	"OSBORNE"	"Jackson Township"	"000100"	3	8	7	5	4	7	6	4	2	10
"KS"	2006	"OSBORNE"	"Kill Creek Township"	"000110"	3	1	4	1	0	4	4	0	0	4
"KS"	2006	"OSBORNE"	"Lawrence Township"	"000120"	4	5	6	2	3	6	5	2	2	6
"KS"	2006	"OSBORNE"	"Liberty Township"	"000130"	3	3	3	2	0	4	4	2	0	6
"KS"	2006	"OSBORNE"	"Mount Ayr Township"	"000140"	11	5	11	0	0	10	10	0	0	11
"KS"	2006	"OSBORNE"	"Natoma City"	"400020"	57	47	62	41	13	89	78	22	13	90
"KS"	2006	"OSBORNE"	"Natoma Township"	"000150"	7	6	7	6	1	12	12	1	0	14
"KS"	2006	"OSBORNE"	"Osborne Ward 1"	"000160"	82	103	91	94	35	137	136	39	27	155
"KS"	2006	"OSBORNE"	"Osborne Ward 2"	"000170"	100	108	116	88	36	167	152	53	30	180
"KS"	2006	"OSBORNE"	"Osborne Ward 3"	"000180"	42	62	50	52	19	81	77	27	16	92
"KS"	2006	"OSBORNE"	"PROVISIONAL"	"999999"	7	4	5	6	2	6	9	2	3	8
"KS"	2006	"OSBORNE"	"Penn Township"	"000190"	28	9	21	17	5	32	29	9	3	33
"KS"	2006	"OSBORNE"	"Portis City"	"400030"	12	15	14	13	7	19	19	8	5	2
"KS"	2006	"OSBORNE"	"Ross Township"	"000200"	18	14	19	13	4	28	23	9	4	26
"KS"	2006	"OSBORNE"	"Round Mound Township"	"000220"	12	5	10	7	0	17	15	2	0	17
"KS"	2006	"OSBORNE"	"Sumner Township"	"000230"	4	15	12	8	1	18	16	3	0	20
"KS"	2006	"OSBORNE"	"Tilden Township"	"000240"	15	22	23	13	2	34	29	5	3	34
"KS"	2006	"OSBORNE"	"Valley Township"	"000250"		2	0	2	1	1	2	0	1	1
"KS"	2006	"OSBORNE"	"Victor Township"	"000260"	1	2	1	2	2	1	2	1	0	3
"KS"	2006	"OSBORNE"	"Winfield Township"	"000270"	6	1	4	3	2	4	5	2	0	6
"KS"	2006	"OTTAWA"	"ADVANCED"	"999998"	190	160	170	175	69	266	239	86	53	292
"KS"	2006	"OTTAWA"	"Bennington Township"	"000010"	220	261	239	237	82	365	364	98	86	394
"KS"	2006	"OTTAWA"	"Blaine Township"	"000020"	37	28	34	31	10	48	40	18	14	49
"KS"	2006	"OTTAWA"	"Buckeye Township"	"000030"	16	18	17	16	6	27	25	8	5	28
"KS"	2006	"OTTAWA"	"Center Township"	"000040"	20	16	26	11	4	28	28	6	5	33
"KS"	2006	"OTTAWA"	"Chapman Township"	"000050"	25	3	19	7	1	25	25	1	1	27
"KS"	2006	"OTTAWA"	"Concord Township"	"000060"	43	31	48	26	7	62	47	17	6	66
"KS"	2006	"OTTAWA"	"Culver Township"	"000070"	43	57	51	48	21	75	62	32	15	87
"KS"	2006	"OTTAWA"	"Durham Township"	"000080"	7	7	4	9	3	10	11	2	1	12
"KS"	2006	"OTTAWA"	"Fountain Township"	"000090"	21	20	20	21	5	28	32	2	2	36
"KS"	2006	"OTTAWA"	"Garfield Township"	"000100"	21	16	24	13	5	30	30	6	2	35
"KS"	2006	"OTTAWA"	"Grant Township"	"000110"	26	13	27	14	3	36	36	4	2	38
"KS"	2006	"OTTAWA"	"Henry Township"	"000120"	2	3	2	3	1	4	5	0	0	5
"KS"	2006	"OTTAWA"	"Lincoln Township"	"000130"	15	26	13	25	15	23	22	18	10	30
"KS"	2006	"OTTAWA"	"Logan Township"	"000140"	16	18	20	12	6	27	27	6	4	29
"KS"	2006	"OTTAWA"	"Minneapolis Precinct 1"	"000150"	123	126	135	111	30	210	196	47	27	220
"KS"	2006	"OTTAWA"	"Minneapolis Precinct 2"	"00016A"	96	77	96	76	22	141	123	41	15	161
"KS"	2006	"OTTAWA"	"Minneapolis Precinct 2 Exclave"	"00016B"				0					0	0
"KS"	2006	"OTTAWA"	"Minneapolis Precinct 3"	"000170"	135	148	143	132	48	213	211	59	35	241
"KS"	2006	"OTTAWA"	"Morton Township"	"000180"	76	112	81	107	32	145	138	44	27	159
"KS"	2006	"OTTAWA"	"Ottawa Township"	"000190"	11	7	10	8	1	17	16	2	1	17
"KS"	2006	"OTTAWA"	"PROVISIONAL"	"999999"	5	13	7	10	6	12	8	8	5	13
"KS"	2006	"OTTAWA"	"Richland Township"	"000200"	43	43	49	36	12	71	68	14	10	75
"KS"	2006	"OTTAWA"	"Sheridan Township"	"000210"	93	140	110	120	51	171	160	73	53	177
"KS"	2006	"OTTAWA"	"Sherman Township"	"000220"	9	12	12	8	3	17	16	2	1	19
"KS"	2006	"OTTAWA"	"Stanton Township"	"000230"	6	5	6	4	0	11	11	0	0	11
"KS"	2006	"PAWNEE"	"Ash Valley Township"	"000010"	12	19	12	18	12	19	20	11	11	20
"KS"	2006	"PAWNEE"	"Browns Grove Township"	"000020"	73	56	76	56	12	116	107	22	8	122
"KS"	2006	"PAWNEE"	"Conkling Township"	"000030"	3	4	1	3	0	6	5		0	7
"KS"	2006	"PAWNEE"	"Garfield Township"	"000040"	38	49	41	47	21	60	61	24	16	66
"KS"	2006	"PAWNEE"	"Grant Township"	"000050"	48	42	61	27	16	75	71	16	6	85
"KS"	2006	"PAWNEE"	"Keysville Township"	"000060"	14	6	14	6	1	18	18	3	2	18
"KS"	2006	"PAWNEE"	"Larned Township"	"000070"	49	55	44	58	15	85	80	23	14	88
"KS"	2006	"PAWNEE"	"Larned Ward 1"	"000080"	105	179	130	152	84	195	205	81	55	234
"KS"	2006	"PAWNEE"	"Larned Ward 2"	"000090"	166	231	172	217	95	288	274	113	61	335
"KS"	2006	"PAWNEE"	"Larned Ward 3"	"000100"	140	248	161	221	86	288	291	90	52	339
"KS"	2006	"PAWNEE"	"Larned Ward 4"	"000110"	60	144	76	130	78	118	123	82	57	150
"KS"	2006	"PAWNEE"	"Lincoln Township"	"000120"	3	4	3	4	3	5	6	2	1	7
"KS"	2006	"PAWNEE"	"Logan Township"	"000130"	12	9	11	11	2	18	20	2	3	19
"KS"	2006	"PAWNEE"	"Morton Township"	"000140"	11	12	13	10	5	17	16	7	1	22
"KS"	2006	"PAWNEE"	"Orange Township"	"000150"	8	6	7	6	4	10	11	3	1	13
"KS"	2006	"PAWNEE"	"Pawnee Township"	"000160"	10	22	13	19	14	16	16	14	11	22
"KS"	2006	"PAWNEE"	"Pleasant Grove Township"	"00017A"	22	37	29	29	19	36	34	23	14	45
"KS"	2006	"PAWNEE"	"Pleasant Grove Township Rural Enclave"	"00017B"									0	
"KS"	2006	"PAWNEE"	"Pleasant Ridge Township"	"000180"	10	16	11	14	11	15	15	1	5	21
"KS"	2006	"PAWNEE"	"Pleasant Valley Township"	"000190"	16	24	20	19	7	31	27	11	8	32
"KS"	2006	"PAWNEE"	"River Township"	"000200"	18	13	23	7	2	27	28	3	2	28
"KS"	2006	"PAWNEE"	"Santa Fe Township"	"000210"	14	23	20	18	6	30	29	9	6	31
"KS"	2006	"PAWNEE"	"Sawmill Township"	"000220"	7	6	8	5	3	10	7	6	2	11
"KS"	2006	"PAWNEE"	"Shiley Township"	"000230"	9	4	9	4	0	12	13	0	0	13
"KS"	2006	"PAWNEE"	"Valley Center Township"	"000240"	7	8	10	5	1	14	15	0	1	14
"KS"	2006	"PAWNEE"	"Walnut Township"	"000250"	15	21	16	19	4	32	26	10	5	31
"KS"	2006	"PHILLIPS"	"ADVANCED"	"999998"	73	91	85	68	36	117	121	28	21	139
"KS"	2006	"PHILLIPS"	"Arcade Township"	"000010"	11	17	14	14	6	20	21	5	4	23
"KS"	2006	"PHILLIPS"	"Beaver Township"	"000020"	10	6	15	1	0	16	15	1	0	16
"KS"	2006	"PHILLIPS"	"Belmont Township"	"000030"	6	5	7	4	1	10	9	2	0	11
"KS"	2006	"PHILLIPS"	"Bow Creek Township"	"000040"	5	7	8	4	2	10	10	2	0	12
"KS"	2006	"PHILLIPS"	"Crystal Township"	"000050"	5	10	7	7	3	12	12	3	1	14
"KS"	2006	"PHILLIPS"	"Dayton Township"	"000060"	7	9	13	3	1	15	14	1	1	15
"KS"	2006	"PHILLIPS"	"Deer Creek Township"	"000070"	17	6	19	6	5	20	20	4	2	22
"KS"	2006	"PHILLIPS"	"Freedom Township"	"000080"	9	16	19	7	3	19	20	6	3	23
"KS"	2006	"PHILLIPS"	"Glenwood Township"	"000090"	9	4	11	2	2	10	10	2	1	12
"KS"	2006	"PHILLIPS"	"Granite Township"	"000100"	5	4	7	2	0	9	9	0	0	9
"KS"	2006	"PHILLIPS"	"Greenwood Township"	"000110"	2	3	5	0	0	5	5	0	0	5
"KS"	2006	"PHILLIPS"	"Kirwin Township"	"000120"	27	21	30	18	11	32	32	14	11	36
"KS"	2006	"PHILLIPS"	"Logan Township"	"000130"	81	97	90	85	35	139	130	43	23	159
"KS"	2006	"PHILLIPS"	"Long Island Township"	"000140"	55	42	68	27	11	82	77	16	6	91
"KS"	2006	"PHILLIPS"	"Mound Township"	"000150"	19	30	31	18	7	40	41	7	6	42
"KS"	2006	"PHILLIPS"	"PROVISIONAL"	"999999"	6	9	11	4	2	12	11	4	0	14
"KS"	2006	"PHILLIPS"	"Phillipsburg City Ward 1"	"000160"	108	192	155	143	64	216	225	67	47	247
"KS"	2006	"PHILLIPS"	"Phillipsburg City Ward 2"	"000170"	91	74	102	68	32	128	128	41	24	145
"KS"	2006	"PHILLIPS"	"Phillipsburg City Ward 3"	"00018A"	106	131	141	95	40	188	188	47	24	214
"KS"	2006	"PHILLIPS"	"Phillipsburg City Ward 3 Excla"	"00018B"	0	0	0	0	0	0	0	0	0	0
"KS"	2006	"PHILLIPS"	"Phillipsburg Township"	"000190"	46	48	50	41	15	75	66	23	13	79
"KS"	2006	"PHILLIPS"	"Plainview Township"	"000200"	3	2	3	2	1	4	3	2	1	4
"KS"	2006	"PHILLIPS"	"Plum Township"	"000210"	62	54	68	46	11	100	94	19	13	102
"KS"	2006	"PHILLIPS"	"Prairie View Township"	"000220"	38	37	60	19	11	61	61	14	6	71
"KS"	2006	"PHILLIPS"	"Rushville Township"	"000230"	1	7	3	4	2	6	4	2	0	8
"KS"	2006	"PHILLIPS"	"Solomon Township"	"000240"	38	37	48	23	12	57	51	17	13	56
"KS"	2006	"PHILLIPS"	"Sumner Township"	"000250"	5	4	6	2	0	7	7	1	1	8
"KS"	2006	"PHILLIPS"	"Towanda Township"	"000260"	14	11	16	9	5	19	16	8	2	23
"KS"	2006	"PHILLIPS"	"Valley Township"	"000270"	1	7	5	3	1	7	5	3	0	8
"KS"	2006	"PHILLIPS"	"Walnut Township"	"000280"	2	1	2	1	0	3	3	0	0	3
"KS"	2006	"POTTAWATOMIE"	"ADVANCED"	"999998"	256	237	266	219	85	378	372	110	181	303
"KS"	2006	"POTTAWATOMIE"	"Belvue Township"	"000010"	67	44	75	37	9	87	95	12	39	74
"KS"	2006	"POTTAWATOMIE"	"Blue Township"	"000020"	356	425	395	380	140	609	616	155	286	480
"KS"	2006	"POTTAWATOMIE"	"Blue Valley Township"	"000030"	59	73	62	68	23	100	106	24	54	71
"KS"	2006	"POTTAWATOMIE"	"Center Township"	"000040"	28	18	30	17	1	40	41	4	12	35
"KS"	2006	"POTTAWATOMIE"	"Clear Creek Township"	"000050"	17	44	25	35	10	46	44	18	36	25
"KS"	2006	"POTTAWATOMIE"	"Emmett Township"	"000060"	70	69	77	63	28	89	89	38	60	75
"KS"	2006	"POTTAWATOMIE"	"Grant Township"	"000070"	43	43	47	40	18	60	61	23	45	37
"KS"	2006	"POTTAWATOMIE"	"Green Township"	"000080"	34	40	33	41	19	52	54	17	31	43
"KS"	2006	"POTTAWATOMIE"	"Lincoln Township"	"000090"	20	27	27	22	8	34	32	16	21	25
"KS"	2006	"POTTAWATOMIE"	"Lone Tree Township"	"000100"	38	35	52	22	7	65	65	6	29	46
"KS"	2006	"POTTAWATOMIE"	"Louisville Township"	"000110"	152	118	180	93	44	213	226	47	91	175
"KS"	2006	"POTTAWATOMIE"	"Manhattan Ward 2 Precinct 5"	"000120"	2	0	1	0	0	2	2	0	0	1
"KS"	2006	"POTTAWATOMIE"	"Mill Creek Township"	"000130"	128	184	146	161	52	246	236	72	173	129
"KS"	2006	"POTTAWATOMIE"	"PROVISIONAL"	"999999"	66	53	70	48	15	86	93	22	43	73
"KS"	2006	"POTTAWATOMIE"	"Pottawatomie Township"	"000140"	105	108	111	97	22	176	175	32	76	134
"KS"	2006	"POTTAWATOMIE"	"Rock Creek Township"	"000150"	124	152	135	137	45	207	206	58	119	151
"KS"	2006	"POTTAWATOMIE"	"Shannon Township"	"000160"	39	47	46	36	11	67	67	14	35	50
"KS"	2006	"POTTAWATOMIE"	"Sherman Township"	"000170"	27	10	20	15	1	33	33	2	16	18
"KS"	2006	"POTTAWATOMIE"	"Spring Creek Township"	"000180"	11	15	16	10	1	24	22	2	13	12
"KS"	2006	"POTTAWATOMIE"	"St. Clere Township"	"000190"	9	17	13	13	9	17	20	6	16	9
"KS"	2006	"POTTAWATOMIE"	"St. George Township"	"000200"	440	527	503	456	185	746	739	226	379	574
"KS"	2006	"POTTAWATOMIE"	"St. Marys East"	"000210"	403	207	446	184	82	346	414	128	185	407
"KS"	2006	"POTTAWATOMIE"	"St. Marys West"	"000220"	309	128	312	134	52	279	321	66	128	298
"KS"	2006	"POTTAWATOMIE"	"Union Township"	"000230"	25	38	29	34	11	48	51	11	27	35
"KS"	2006	"POTTAWATOMIE"	"Vienna Township"	"000240"	12	25	19	19	7	24	29	8	22	13
"KS"	2006	"POTTAWATOMIE"	"Wamego East Ward 1 Precinct 1"	"000250"	135	188	173	150	71	231	229	92	141	182
"KS"	2006	"POTTAWATOMIE"	"Wamego Township"	"00026A"	180	167	200	144	50	280	285	58	113	229
"KS"	2006	"POTTAWATOMIE"	"Wamego Township Enclave"	"00026B"	0	0	0	0	0	0	0	0	0	0
"KS"	2006	"POTTAWATOMIE"	"Wamego West Ward"	"000270"	386	477	461	406	149	681	675	175	340	524
"KS"	2006	"PRATT"	"ADVANCED"	"999998"	183	285	166	309	142	303	302	164	116	356
"KS"	2006	"PRATT"	"PROVISIONAL"	"999999"	23	24	26	22	18	35	35	11	11	35
"KS"	2006	"PRATT"	"Pratt Ward 1"	"00001A"	180	235	180	245	118	275	275	133	101	313
"KS"	2006	"PRATT"	"Pratt Ward 1 Exclave"	"00001B"	0	0	0	0	0	0	0	0	0	0
"KS"	2006	"PRATT"	"Pratt Ward 2"	"00002A"	113	150	119	145	72	178	171	83	65	198
"KS"	2006	"PRATT"	"Pratt Ward 2 Exclave Airport"	"00002B"	0	0	0	0	0	0	0	0	0	0
"KS"	2006	"PRATT"	"Pratt Ward 3"	"000030"	204	330	209	315	118	374	373	135	112	411
"KS"	2006	"PRATT"	"Pratt Ward 4"	"00004A"	159	241	173	228	124	255	263	126	105	290
"KS"	2006	"PRATT"	"Pratt Ward 4 Exclave Sewer Plant"	"00004B"	0	0	0	0	0	0	0	0	0	0
"KS"	2006	"PRATT"	"Pratt Ward 4 Exclave Withers"	"00004C"	0	0	0	0	0	0	0	0	0	0
"KS"	2006	"PRATT"	"Pratt Ward 5"	"00005A"	136	240	163	207	96	263	262	98	81	290
"KS"	2006	"PRATT"	"Pratt Ward 5 Exclave Pratt College"	"00005B"	0	0	0	0	0	0	0	0	0	0
"KS"	2006	"PRATT"	"Township 10"	"000100"	17	25	24	17	7	34	32	8	5	37
"KS"	2006	"PRATT"	"Township 11"	"000110"	49	37	39	45	12	69	63	17	12	73
"KS"	2006	"PRATT"	"Township 12"	"00012A"	163	225	167	223	69	285	278	88	80	307
"KS"	2006	"PRATT"	"Township 12 Enclave"	"00012B"	0	0	0	0	0	0	0	0	0	0
"KS"	2006	"PRATT"	"Township 6"	"000060"	75	86	69	93	35	109	109	42	31	126
"KS"	2006	"PRATT"	"Township 7"	"000070"	54	44	47	50	17	78	75	20	12	84
"KS"	2006	"PRATT"	"Township 8"	"000080"	16	21	16	20	5	31	27	7	8	28
"KS"	2006	"PRATT"	"Township 9"	"000090"	47	44	44	47	13	76	74	17	17	74
"KS"	2006	"RAWLINS"	"ADVANCED"	"999998"	155	124	170	111	60	196	203	69	46	239
"KS"	2006	"RAWLINS"	"Achilles Township"	"000010"	14	5	16	3	3	15	11	4	3	15
"KS"	2006	"RAWLINS"	"Atwood City Precinct 1 East"	"000020"	39	26	41	23	8	54	52	9	5	57
"KS"	2006	"RAWLINS"	"Atwood City Precinct 1 North"	"000030"	23	15	22	15	6	28	25	9	7	31
"KS"	2006	"RAWLINS"	"Atwood City Precinct 1 West"	"000040"	23	26	26	20	13	35	39	10	10	38
"KS"	2006	"RAWLINS"	"Atwood City Precinct 2"	"000050"	118	97	137	79	34	167	170	41	27	187
"KS"	2006	"RAWLINS"	"Atwood Township"	"000060"	6	5	11	0		10	11		1	11
"KS"	2006	"RAWLINS"	"Driftwood Township"	"000070"	20	13	22	11	6	23	19	10	3	29
"KS"	2006	"RAWLINS"	"East Center"	"000080"	53	32	58	26	11	71	66	10	6	78
"KS"	2006	"RAWLINS"	"Herl Township"	"00009A"	42	26	50	18	6	58	56	8	4	66
"KS"	2006	"RAWLINS"	"Herndon City"	"000100"	25	15	24	17	9	29	30	13	8	32
"KS"	2006	"RAWLINS"	"Jefferson Township"	"000110"	3	4	2	5	2	3	5	2	2	5
"KS"	2006	"RAWLINS"	"Ludell Township"	"000120"	22	12	20	13	3	28	27	4	2	32
"KS"	2006	"RAWLINS"	"McDonald City"	"000130"	43	17	51	12	8	52	53	10	6	55
"KS"	2006	"RAWLINS"	"Mirage Township"	"000140"	12	4	12	4	1	15	15	1		15
"KS"	2006	"RAWLINS"	"PROVISIONAL"	"999999"	2		2			2	2			2
"KS"	2006	"RAWLINS"	"Rocewood Township"	"000150"	90	24	94	20	6	107	97	15	5	110
"KS"	2006	"RAWLINS"	"Union Township"	"000160"	10	3	6	5		9	11	0		13
"KS"	2006	"RENO"	"Albion Township"	"000010"	158	177	152	183	83	232	218	94	63	268
"KS"	2006	"RENO"	"Arlington Township"	"000020"	79	103	82	104	56	116	110	63	55	130
"KS"	2006	"RENO"	"Bell Township"	"000030"	18	19	14	21	9	26	28	7	6	29
"KS"	2006	"RENO"	"Castleton Township"	"000040"	66	48	60	55	23	89	86	26	20	93
"KS"	2006	"RENO"	"Center Township"	"000050"	99	80	97	83	36	126	111	48	37	137
"KS"	2006	"RENO"	"Enterprise Township"	"000060"	42	23	40	24	18	44	42	21	15	51
"KS"	2006	"RENO"	"Grant Township"	"000070"	309	278	266	317	116	456	431	134	108	479
"KS"	2006	"RENO"	"Grove Township"	"000080"	13	7	12	6	4	12	14	4	2	18
"KS"	2006	"RENO"	"Haven Township"	"000090"	266	318	266	313	158	403	379	177	135	437
"KS"	2006	"RENO"	"Hayes Township"	"000100"	17	17	15	19	7	26	28	8	6	28
"KS"	2006	"RENO"	"Huntsville Township"	"000110"	20	18	17	20	5	26	25	10	7	30
"KS"	2006	"RENO"	"Hutchinson Precinct 01"	"000120"	66	128	64	132	105	79	80	108	85	112
"KS"	2006	"RENO"	"Hutchinson Precinct 02"	"000130"	39	70	40	69	49	55	50	49	34	71
"KS"	2006	"RENO"	"Hutchinson Precinct 03"	"000140"	26	73	32	66	48	42	42	55	45	48
"KS"	2006	"RENO"	"Hutchinson Precinct 04"	"000150"	352	383	300	423	152	542	513	173	124	601
"KS"	2006	"RENO"	"Hutchinson Precinct 05"	"000160"	83	141	76	150	96	121	116	99	85	140
"KS"	2006	"RENO"	"Hutchinson Precinct 06"	"000170"	119	132	124	130	88	155	144	95	71	180
"KS"	2006	"RENO"	"Hutchinson Precinct 07"	"000180"	135	210	141	204	132	196	183	147	117	228
"KS"	2006	"RENO"	"Hutchinson Precinct 08 H101"	"200010"	62	108	72	100	60	105	99	66	46	127
"KS"	2006	"RENO"	"Hutchinson Precinct 09"	"000200"	240	311	237	307	134	392	338	176	123	426
"KS"	2006	"RENO"	"Hutchinson Precinct 10"	"000210"	300	338	308	325	124	493	416	164	106	524
"KS"	2006	"RENO"	"Hutchinson Precinct 11"	"000220"	286	388	253	408	140	509	463	177	131	534
"KS"	2006	"RENO"	"Hutchinson Precinct 12"	"000230"	192	195	165	223	80	295	290	86	66	316
"KS"	2006	"RENO"	"Hutchinson Precinct 13"	"000240"	173	246	162	253	135	264	238	152	124	294
"KS"	2006	"RENO"	"Hutchinson Precinct 14"	"000250"	137	191	140	186	96	213	189	122	88	235
"KS"	2006	"RENO"	"Hutchinson Precinct 15"	"000260"	73	122	79	120	79	105	98	94	75	116
"KS"	2006	"RENO"	"Hutchinson Precinct 16"	"000270"	127	236	158	214	160	190	178	163	140	225
"KS"	2006	"RENO"	"Hutchinson Precinct 17"	"000280"	188	262	195	255	122	306	282	139	87	359
"KS"	2006	"RENO"	"Hutchinson Precinct 18"	"000290"	57	80	53	91	55	77	77	63	55	81
"KS"	2006	"RENO"	"Hutchinson Precinct 19"	"000300"	64	121	64	126	90	90	85	93	78	106
"KS"	2006	"RENO"	"Hutchinson Precinct 20"	"000310"	118	179	112	179	105	168	158	121	91	200
"KS"	2006	"RENO"	"Hutchinson Precinct 21"	"000320"	92	199	106	183	122	156	140	129	104	180
"KS"	2006	"RENO"	"Hutchinson Precinct 23 Exclave"	"200030"	70	69	72	65	19	108	100	27	18	117
"KS"	2006	"RENO"	"Hutchinson Precinct 23 H104"	"200040"	316	426	301	431	207	501	417	269	184	555
"KS"	2006	"RENO"	"Hutchinson Precinct 24"	"000350"	203	264	212	256	129	318	275	158	112	353
"KS"	2006	"RENO"	"Hutchinson Precinct 25"	"000360"	81	153	86	151	121	96	94	129	110	121
"KS"	2006	"RENO"	"Hutchinson Precinct 26"	"00037A"	76	139	75	140	94	115	102	104	89	123
"KS"	2006	"RENO"	"Hutchinson Precinct 26 Exclave"	"00037B"	16	22	12	27	15	20	23	14	9	26
"KS"	2006	"RENO"	"Hutchinson Precinct 27"	"000380"	153	188	152	183	77	250	214	102	69	269
"KS"	2006	"RENO"	"Hutchinson Precinct 28"	"00039A"	346	369	344	369	172	524	491	207	142	570
"KS"	2006	"RENO"	"Hutchinson Precinct 28 Exclave"	"00039B"	176	156	163	164	33	286	262	47	38	291
"KS"	2006	"RENO"	"Hutchinson Precinct 29"	"000400"	113	166	112	163	83	185	173	99	82	194
"KS"	2006	"RENO"	"Hutchinson Precinct 30"	"000410"	71	95	66	107	72	88	83	79	66	105
"KS"	2006	"RENO"	"Hutchinson Precinct 31"	"000420"	115	143	117	139	70	175	161	82	62	189
"KS"	2006	"RENO"	"Hutchinson Precinct 32"	"000430"	27	25	25	24	8	39	36	10	5	44
"KS"	2006	"RENO"	"Hutchinson Precinct 33"	"200050"	81	97	83	92	27	142	128	35	23	150
"KS"	2006	"RENO"	"Hutchinson Precinct 34"	"200060"	18	20	18	20	15	20	21	16	15	23
"KS"	2006	"RENO"	"Hutchinson Precinct 35"	"200020"	81	97	79	97	58	116	112	64	53	123
"KS"	2006	"RENO"	"Hutchison Precinct 22"	"000330"	254	321	246	324	164	378	340	184	147	417
"KS"	2006	"RENO"	"Langdon Township"	"000440"	9	23	6	26	10	21	19	12	8	24
"KS"	2006	"RENO"	"Lincoln Township"	"000450"	82	60	81	62	25	103	106	31	25	114
"KS"	2006	"RENO"	"Little River Township"	"000460"	487	374	507	335	111	703	657	142	96	753
"KS"	2006	"RENO"	"Loda Township"	"000470"	23	17	15	26	10	29	26	12	12	27
"KS"	2006	"RENO"	"Medford Township"	"000480"	42	22	40	24	4	52	55	4	2	60
"KS"	2006	"RENO"	"Medora Township"	"000490"	370	303	334	339	156	479	441	188	148	519
"KS"	2006	"RENO"	"Miami Township"	"000500"	54	66	42	77	37	73	64	51	36	86
"KS"	2006	"RENO"	"Nickerson Ward 1"	"000510"	65	89	73	77	53	97	92	56	46	105
"KS"	2006	"RENO"	"Nickerson Ward 2"	"000520"	39	41	34	45	21	52	48	31	23	55
"KS"	2006	"RENO"	"Nickerson Ward 3"	"000530"	35	64	34	65	40	52	49	47	31	64
"KS"	2006	"RENO"	"Ninnescah Township"	"000540"	32	38	31	40	24	37	41	27	19	49
"KS"	2006	"RENO"	"North Clay Township"	"00055A"	189	207	180	213	83	296	276	92	73	323
"KS"	2006	"RENO"	"North Reno Township"	"000560"	281	327	265	343	166	414	398	189	155	448
"KS"	2006	"RENO"	"PROVISIONAL"	"999999"	38	29	43	21	15	45	49	16	12	50
"KS"	2006	"RENO"	"Plevna Township"	"000570"	76	32	62	47	12	93	83	22	19	88
"KS"	2006	"RENO"	"Roscoe Township"	"000580"	27	24	19	35	10	44	36	16	8	46
"KS"	2006	"RENO"	"Salt Creek Township"	"000590"	71	54	67	59	17	100	94	25	15	106
"KS"	2006	"RENO"	"South Clay Township"	"00060A"	209	243	204	253	134	291	283	150	112	326
"KS"	2006	"RENO"	"South Hutchinson Precinct 1"	"000610"	71	94	67	102	65	93	88	75	58	108
"KS"	2006	"RENO"	"South Hutchinson Precinct 2"	"000620"	156	202	151	206	108	238	221	128	99	256
"KS"	2006	"RENO"	"South Hutchinson Precinct 3"	"000630"	116	122	117	117	72	157	141	79	64	175
"KS"	2006	"RENO"	"South Reno Township"	"000640"	54	47	55	48	24	76	72	29	25	77
"KS"	2006	"RENO"	"Sumner Township"	"000650"	117	72	105	83	46	122	104	67	43	133
"KS"	2006	"RENO"	"Sylvia Township"	"000660"	79	53	69	64	25	99	95	32	23	107
"KS"	2006	"RENO"	"Troy Township"	"000670"	21	30	19	30	13	30	31	11	8	41
"KS"	2006	"RENO"	"Valley Township"	"000680"	164	147	149	163	72	222	206	89	67	238
"KS"	2006	"RENO"	"Walnut Township"	"000690"	35	8	25	16	3	37	34	7	2	40
"KS"	2006	"RENO"	"Westminister Township"	"000700"	37	58	41	55	21	70	62	30	27	65
"KS"	2006	"RENO"	"Yoder Township"	"000710"	98	73	114	59	29	133	123	36	21	151
"KS"	2006	"REPUBLIC"	"ADVANCED"	"999998"	175	150	162	161	75	235	236	78	54	268
"KS"	2006	"REPUBLIC"	"Albion Township"	"000010"	17	22	21	17	8	28	27	8	4	34
"KS"	2006	"REPUBLIC"	"Beaver Township"	"000020"	16	15	21	10	5	25	22	7	4	27
"KS"	2006	"REPUBLIC"	"Belleville Township"	"000030"	54	28	48	33	8	68	68	13	6	75
"KS"	2006	"REPUBLIC"	"Belleville Ward 1"	"000040"	115	106	107	116	39	177	176	44	32	177
"KS"	2006	"REPUBLIC"	"Belleville Ward 2"	"00005A"	130	138	131	139	64	201	197	73	56	214
"KS"	2006	"REPUBLIC"	"Belleville Ward 2 Exclave Airport"	"00005B"			0	0			0	0		
"KS"	2006	"REPUBLIC"	"Belleville Ward 3"	"00006A"	71	61	75	56	21	104	101	27	17	112
"KS"	2006	"REPUBLIC"	"Belleville Ward 3 Exclave Cemetery"	"00006B"			0	0	0	0				
"KS"	2006	"REPUBLIC"	"Big Bend Township"	"000070"	18	7	19	7	4	21	22	3	2	25
"KS"	2006	"REPUBLIC"	"Courtland Township"	"000080"	75	81	81	72	36	110	99	44	26	124
"KS"	2006	"REPUBLIC"	"Elk Creek Township"	"000090"	25	23	32	16	7	39	36	10	5	42
"KS"	2006	"REPUBLIC"	"Fairview Township"	"000100"	35	38	44	29	24	40	33	37	18	55
